_MEMBER_WS_c1_which_mclass____5___1_,_LogP_WS_c1_which_mclass____5___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.363047842151045,GO:0010038,M1,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-4.363047842151045,1.8660051904474797,4.425120433631064,18982,444,1031,45,4.364694471387003,0.6362923713766405,816664|817365|817813|818736|819110|819293|819778|820499|822112|822171|823492|823555|823557|824930|826765|826791|827039|829390|829697|829949|830052|830120|830621|831330|831935|832546|834283|835437|836099|836543|837296|838217|839503|840543|840895|841263|841557|841822|842337|842365|842763|843410|843797|844001|844087,AT2G21250|CSD2|AT2G32520|AT2G41380|AT2G45030|ZAT|PRXIIF|SERAT2;2|AT3G25190|PP2AA2|CAM7|NIT2|NIT3|ADSS|GPX6|PLDGAMMA1|SBP1|LUG|AKR2|SHM1|FBA2|AGT2|BON2|FDH|GDH1|VSP2|AT5G42740|YSL3|MYB59|AT5G64220|ECA1|PAB1|MAC3A|SHM7|GAPB|D-CDES|AT1G51340|PAE1|AT1G60420|ATB2|ABCF3|PGM2|NRP1|OPR1|PDIL1-2,-1.4048253585865476,0,5,1,1,-4.363047842151045,1.8660051904474797,
1,-2.894599351645714,GO:0046686,M1,1,0,GO Biological Processes,19,response to cadmium ion,19_GO:0050896 response to stimulus,-2.894599351645714,1.789181152303665,3.4066371007682923,18982,319,1031,31,3.0067895247332688,0.531854513288015,816664|818736|819110|819778|820499|822171|823555|823557|824930|826765|827039|829697|829949|830052|830120|831330|831935|834283|837296|839503|840543|840895|841263|841822|842337|842365|842763|843410|843797|844001|844087,AT2G21250|AT2G41380|AT2G45030|PRXIIF|SERAT2;2|PP2AA2|NIT2|NIT3|ADSS|GPX6|SBP1|AKR2|SHM1|FBA2|AGT2|FDH|GDH1|AT5G42740|ECA1|MAC3A|SHM7|GAPB|D-CDES|PAE1|AT1G60420|ATB2|ABCF3|PGM2|NRP1|OPR1|PDIL1-2,-0.6677679041393348,0,5,0,0,-4.363047842151045,1.8660051904474797,
1,-3.6025662799171805,GO:0017144,M1,1,0,GO Biological Processes,19,drug metabolic process,19_GO:0008152 metabolic process,-3.6025662799171805,1.614525106319481,3.820638418439277,18982,650,1031,57,5.528612997090204,0.711752347729172,816390|816757|816758|816781|816893|817170|818105|818447|819130|819261|819778|820139|820196|820335|821672|822241|822402|824439|824930|825044|827122|827124|829043|829069|829387|829622|829668|829949|830052|830377|831093|831330|831998|832004|832545|834065|834283|834829|835392|836163|836558|837369|838075|838239|838580|838850|838940|839030|840543|841762|841793|841821|842710|844160|844282|844363|844376,AT2G18750|MIPS2|AAT|PFK5|MES3|GP ALPHA 1|AT2G35380|GAUT7|AT2G45220|SDH4|PRXIIF|IDH-VI|PAL4|AT3G11630|MSR1|AT3G26370|MDAR4|AT3G52730|ADSS|CSY2|ATARD2|ARD1|PFK1|AT4G29480|SHM3|CIB22|AT4G35160|SHM1|FBA2|NAS1|PYD2|FDH|AT5G18800|NSH3|AT5G24760|SDH2-2|AT5G42740|GAUT4|SPDS3|SIZ1|BETA-UP|SDH6|AT1G15120|AT1G16700|APS2|AT1G22440|GGT1|LGT9|SHM7|DJ1B|GLY3|PME1|RBOH F|TSD2|ALDH5F1|AT1G80230|AT1G80360,-0.7669405175340394,0,6,1,1,-3.6025662799171805,1.614525106319481,
1,-3.5702610411127935,GO:0060321,M1,1,0,GO Biological Processes,19,acceptance of pollen,19_GO:0051704 multi-organism process,-3.5702610411127935,7.671354671839638,5.5400736868263625,18982,12,1031,5,0.48496605237633367,0.21635686735142495,828060|831112|835046|841164|844020,SEC15B|SEC10|EXO84B|SEC3A|SEC5A,-0.7669405175340394,0,7,1,1,-3.5702610411127935,7.671354671839638,
1,-3.4205237178637873,GO:0046903,M1,1,0,GO Biological Processes,19,secretion,19_GO:0051179 localization,-3.4205237178637873,2.832500186525405,4.199347393963149,18982,91,1031,14,1.3579049466537343,0.36044291756089836,814675|819069|823749|824529|828060|831112|831197|831817|832150|834200|835046|837791|841164|844020,STL2P|RAB6A|RABE1c|RAB8|SEC15B|SEC10|KEG|RAB8C|SPS1F|AT5G41950|EXO84B|KEU|SEC3A|SEC5A,-0.7243227280935592,0,7,0,0,-3.5702610411127935,7.671354671839638,
1,-3.345599394969115,GO:0032940,M1,1,0,GO Biological Processes,19,secretion by cell,19_GO:0051179 localization,-3.345599394969115,2.918856899529228,4.17314203043207,18982,82,1031,13,1.2609117361784674,0.3475022070580243,814675|819069|823749|824529|828060|831112|831197|831817|834200|835046|837791|841164|844020,STL2P|RAB6A|RABE1c|RAB8|SEC15B|SEC10|KEG|RAB8C|AT5G41950|EXO84B|KEU|SEC3A|SEC5A,-0.7243227280935592,0,7,0,0,-3.5702610411127935,7.671354671839638,
1,-3.2186946764796978,GO:0006887,M1,1,0,GO Biological Processes,19,exocytosis,19_GO:0051179 localization,-3.2186946764796978,3.1644338021338507,4.156628757363476,18982,64,1031,11,1.066925315227934,0.31996938792490603,819069|823749|824529|828060|831112|831817|834200|835046|837791|841164|844020,RAB6A|RABE1c|RAB8|SEC15B|SEC10|RAB8C|AT5G41950|EXO84B|KEU|SEC3A|SEC5A,-0.7243227280935592,0,7,0,0,-3.5702610411127935,7.671354671839638,
1,-2.5416738563101013,GO:0006904,M1,1,0,GO Biological Processes,19,vesicle docking involved in exocytosis,19_GO:0051179 localization,-2.5416738563101013,4.845066108530298,4.018570971791286,18982,19,1031,5,0.48496605237633367,0.21635686735142495,823749|824529|828060|831817|837791,RABE1c|RAB8|SEC15B|RAB8C|KEU,-0.6248440579038291,0,7,0,0,-3.5702610411127935,7.671354671839638,
1,-2.5416738563101013,GO:0140029,M1,1,0,GO Biological Processes,19,exocytic process,19_GO:0051179 localization,-2.5416738563101013,4.845066108530298,4.018570971791286,18982,19,1031,5,0.48496605237633367,0.21635686735142495,823749|824529|828060|831817|837791,RABE1c|RAB8|SEC15B|RAB8C|KEU,-0.6248440579038291,0,7,0,0,-3.5702610411127935,7.671354671839638,
1,-3.331187552341672,GO:0010014,M1,1,0,GO Biological Processes,19,meristem initiation,19_GO:0032502 developmental process,-3.331187552341672,4.208285991409173,4.552829885472412,18982,35,1031,8,0.7759456838021338,0.2732717968478919,819969|820936|820940|825525|829424|834868|836190|838039,OBE1|TPR2|RR1|TTA2|HB-8|OBE2|REV|TTA1,-0.7243227280935592,0,8,1,1,-3.331187552341672,5.260357489261466,
1,-3.168563402987511,GO:0090421,M1,1,0,GO Biological Processes,19,embryonic meristem initiation,19_GO:0032502 developmental process,-3.168563402987511,5.260357489261466,4.681333963976269,18982,21,1031,6,0.5819592628516004,0.2368915447588127,819969|820936|825525|829424|834868|838039,OBE1|TPR2|TTA2|HB-8|OBE2|TTA1,-0.7243227280935592,0,8,0,0,-3.331187552341672,5.260357489261466,
1,-2.7739453552097952,GO:0080022,M1,1,0,GO Biological Processes,19,primary root development,19_GO:0032501 multicellular organismal process,-2.7739453552097952,3.905416923845634,4.003288027694745,18982,33,1031,7,0.6789524733268671,0.2557472664155005,819969|820940|834868|835177|837637|837890|844399,OBE1|RR1|OBE2|SDHAF2|SNRK2.4|HRS1|WIN1,-0.6677679041393348,0,8,0,0,-3.331187552341672,5.260357489261466,
1,-2.237562939630244,GO:0048508,M1,1,0,GO Biological Processes,19,embryonic meristem development,19_GO:0022414 reproductive process,-2.237562939630244,3.5634679765964767,3.4232390795417813,18982,31,1031,6,0.5819592628516004,0.2368915447588127,819969|820936|829424|834868|836269|837381,OBE1|TPR2|HB-8|OBE2|PXY|AT1G08590,-0.5061244233576152,0,8,0,0,-3.331187552341672,5.260357489261466,
1,-2.186180874486619,GO:0009933,M1,1,0,GO Biological Processes,19,meristem structural organization,19_GO:0032502 developmental process,-2.186180874486619,2.4880069205966393,3.0735661737812117,18982,74,1031,10,0.9699321047526673,0.3052283529056475,819969|820936|820940|825525|829424|832733|834868|835217|836190|838039,OBE1|TPR2|RR1|TTA2|HB-8|SK 11|OBE2|EYE|REV|TTA1,-0.4806064283677388,0,8,0,0,-3.331187552341672,5.260357489261466,
1,-2.1715227629061573,GO:0048532,M1,1,0,GO Biological Processes,19,anatomical structure arrangement,19_GO:0032502 developmental process,-2.1715227629061573,2.3549274806577496,3.01803929833589,18982,86,1031,11,1.066925315227934,0.31996938792490603,819969|820936|820940|825525|829424|832733|834868|835217|835421|836190|838039,OBE1|TPR2|RR1|TTA2|HB-8|SK 11|OBE2|EYE|BOB1|REV|TTA1,-0.47977806725029126,0,8,0,0,-3.331187552341672,5.260357489261466,
1,-3.2260646587997686,GO:0010256,M1,1,0,GO Biological Processes,19,endomembrane system organization,19_GO:0071840 cellular component organization or biogenesis,-3.2260646587997686,2.7132370207769667,4.0118281059225716,18982,95,1031,14,1.3579049466537343,0.36044291756089836,815211|816556|816807|819959|821856|826724|828587|829235|834162|835217|838077|838792|841472|843677,VPS2.1|MUR3|NAI1|p24beta2|AT3G22845|BTI2|AT4G24840|AT4G31080|BTI3|EYE|AT1G15130|p24delta5|HIT1|AT1G73430,-0.7243227280935592,0,9,1,1,-3.2260646587997686,3.452109602327837,
1,-2.1674031116394996,GO:0007030,M1,1,0,GO Biological Processes,19,Golgi organization,19_GO:0071840 cellular component organization or biogenesis,-2.1674031116394996,3.452109602327837,3.327015420409838,18982,32,1031,6,0.5819592628516004,0.2368915447588127,819959|821856|828587|835217|838792|843677,p24beta2|AT3G22845|AT4G24840|EYE|p24delta5|AT1G73430,-0.47977806725029126,0,9,0,0,-3.2260646587997686,3.452109602327837,
1,-3.212397091341855,GO:0006208,M1,1,0,GO Biological Processes,19,pyrimidine nucleobase catabolic process,19_GO:0008152 metabolic process,-3.212397091341855,13.808438409311348,6.1396768367099614,18982,4,1031,3,0.2909796314258002,0.16775257170011798,815903|831093|836558,ALDH6B2|PYD2|BETA-UP,-0.7243227280935592,0,10,1,1,-3.212397091341855,13.808438409311348,
1,-3.0580935834632594,GO:0046113,M1,1,0,GO Biological Processes,19,nucleobase catabolic process,19_GO:0008152 metabolic process,-3.0580935834632594,8.182778316628948,5.16523717519544,18982,9,1031,4,0.3879728419010669,0.19360974793309776,815903|827752|831093|836558,ALDH6B2|AAH|PYD2|BETA-UP,-0.7243227280935592,0,10,0,0,-3.212397091341855,13.808438409311348,
1,-2.5208528352004924,GO:0072529,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound catabolic process,19_GO:0008152 metabolic process,-2.5208528352004924,6.13708373747171,4.26597353025196,18982,12,1031,4,0.3879728419010669,0.19360974793309776,815903|818204|831093|836558,ALDH6B2|URH1|PYD2|BETA-UP,-0.6151594029121797,0,10,0,0,-3.212397091341855,13.808438409311348,
1,-3.2090207852461483,ath04016,M1,1,0,KEGG Pathway,24,MAPK signaling pathway - plant,,-3.2090207852461483,2.4262889194655597,3.895441470785503,18982,129,1031,17,1.6488845780795345,0.39660249341727066,817245|818411|818710|823492|824214|828151|828714|829480|830760|831748|832546|834842|837637|838394|841891|842248|842710,CAM5|PYL4|CAM2|CAM7|SNRK2.2|MPK4|ABI1|BAK1|SNRK2.1|CTR1|VSP2|RBOHD|SNRK2.4|ATMPK8|XRN4|MPK2|RBOH F,-0.7243227280935592,0,11,1,1,-3.2090207852461483,2.4262889194655597,
1,-2.4497397466397417,ath04626,M1,1,0,KEGG Pathway,24,Plant-pathogen interaction,,-2.4497397466397417,2.0207470842894657,3.14628379724889,18982,164,1031,18,1.7458777885548011,0.40789931623523323,817245|818710|818739|821586|823492|824920|826728|828151|829480|830295|830366|831123|834842|835698|837180|837785|838401|842710,CAM5|CAM2|AT2G41410|CPK9|CAM7|CPK32|SGT1B|MPK4|BAK1|AT5G04170|CPK1|CPK7|RBOHD|Hsp81.4|AT1G06700|AT1G12310|AT1G18210|RBOH F,-0.5758381487752803,0,11,0,0,-3.2090207852461483,2.4262889194655597,
1,-2.4497397466397417,ko04626,M1,1,0,KEGG Pathway,24,Plant-pathogen interaction,,-2.4497397466397417,2.0207470842894657,3.14628379724889,18982,164,1031,18,1.7458777885548011,0.40789931623523323,817245|818710|818739|821586|823492|824920|826728|828151|829480|830295|830366|831123|834842|835698|837180|837785|838401|842710,CAM5|CAM2|AT2G41410|CPK9|CAM7|CPK32|SGT1B|MPK4|BAK1|AT5G04170|CPK1|CPK7|RBOHD|Hsp81.4|AT1G06700|AT1G12310|AT1G18210|RBOH F,-0.5758381487752803,0,11,0,0,-3.2090207852461483,2.4262889194655597,
1,-3.207151441460803,GO:0000919,M1,1,0,GO Biological Processes,19,cell plate assembly,19_GO:0071840 cellular component organization or biogenesis,-3.207151441460803,6.575446861576833,5.001237536915788,18982,14,1031,5,0.48496605237633367,0.21635686735142495,817874|831809|832059|839419|839467,SAR1|EXO70A1|AT5G19390|VAMP721|CSLD5,-0.7243227280935592,0,12,1,1,-3.207151441460803,6.904219204655674,
1,-2.1377971114598617,GO:0009920,M1,1,0,GO Biological Processes,19,cell plate formation involved in plant-type cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.1377971114598617,6.904219204655674,4.002880012683061,18982,8,1031,3,0.2909796314258002,0.16775257170011798,817874|832059|839419,SAR1|AT5G19390|VAMP721,-0.47977806725029126,0,12,0,0,-3.207151441460803,6.904219204655674,
1,-2.0007085731579717,GO:0000911,M1,1,0,GO Biological Processes,19,cytokinesis by cell plate formation,19_GO:0009987 cellular process,-2.0007085731579717,2.473153147936361,2.8948541011167275,18982,67,1031,9,0.8729388942774006,0.2897068104112155,817874|824036|828151|831809|831976|832059|837958|839419|839467,SAR1|CDC2|MPK4|EXO70A1|FASS|AT5G19390|GN|VAMP721|CSLD5,-0.3849087704156806,0,12,0,0,-3.207151441460803,6.904219204655674,
1,-3.168563402987511,GO:0042136,M1,1,0,GO Biological Processes,19,neurotransmitter biosynthetic process,19_GO:0065007 biological regulation,-3.168563402987511,5.260357489261466,4.681333963976269,18982,21,1031,6,0.5819592628516004,0.2368915447588127,829387|829949|831093|836558|838940|840543,SHM3|SHM1|PYD2|BETA-UP|GGT1|SHM7,-0.7243227280935592,0,13,1,1,-3.168563402987511,7.890536233892199,
1,-2.677984380965438,GO:0006545,M1,1,0,GO Biological Processes,19,glycine biosynthetic process,19_GO:0065007 biological regulation,-2.677984380965438,6.695000440878229,4.527824096125526,18982,11,1031,4,0.3879728419010669,0.19360974793309776,829387|829949|838940|840543,SHM3|SHM1|GGT1|SHM7,-0.6519385887477049,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.473982154718105,GO:0042133,M1,1,0,GO Biological Processes,19,neurotransmitter metabolic process,19_GO:0065007 biological regulation,-2.473982154718105,3.483209688835295,3.623360162274793,18982,37,1031,7,0.6789524733268671,0.2557472664155005,829387|829949|831093|836558|838940|840543|844282,SHM3|SHM1|PYD2|BETA-UP|GGT1|SHM7|ALDH5F1,-0.5844754835230674,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.3241134824204424,GO:0006565,M1,1,0,GO Biological Processes,19,L-serine catabolic process,19_GO:0008152 metabolic process,-2.3241134824204424,7.890536233892199,4.369741057713809,18982,7,1031,3,0.2909796314258002,0.16775257170011798,829387|829949|840543,SHM3|SHM1|SHM7,-0.5419822579116264,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.3241134824204424,GO:0019264,M1,1,0,GO Biological Processes,19,glycine biosynthetic process from serine,19_GO:0065007 biological regulation,-2.3241134824204424,7.890536233892199,4.369741057713809,18982,7,1031,3,0.2909796314258002,0.16775257170011798,829387|829949|840543,SHM3|SHM1|SHM7,-0.5419822579116264,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.3241134824204424,GO:1904481,M1,1,0,GO Biological Processes,19,response to tetrahydrofolate,19_GO:0050896 response to stimulus,-2.3241134824204424,7.890536233892199,4.369741057713809,18982,7,1031,3,0.2909796314258002,0.16775257170011798,829387|829949|840543,SHM3|SHM1|SHM7,-0.5419822579116264,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.3241134824204424,GO:1904482,M1,1,0,GO Biological Processes,19,cellular response to tetrahydrofolate,19_GO:0050896 response to stimulus,-2.3241134824204424,7.890536233892199,4.369741057713809,18982,7,1031,3,0.2909796314258002,0.16775257170011798,829387|829949|840543,SHM3|SHM1|SHM7,-0.5419822579116264,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.2165100154304582,GO:0001505,M1,1,0,GO Biological Processes,19,regulation of neurotransmitter levels,19_GO:0065007 biological regulation,-2.2165100154304582,3.1433843533391688,3.292570525490612,18982,41,1031,7,0.6789524733268671,0.2557472664155005,829387|829949|831093|836558|838940|840543|844282,SHM3|SHM1|PYD2|BETA-UP|GGT1|SHM7|ALDH5F1,-0.49597486216815423,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.144374078130004,GO:0006575,M1,1,0,GO Biological Processes,19,cellular modified amino acid metabolic process,19_GO:0008152 metabolic process,-2.144374078130004,2.1562726645170875,2.927984979310367,18982,111,1031,13,1.2609117361784674,0.3475022070580243,816281|819804|820409|829042|829387|829949|832797|833761|838288|838290|840543|841793|844204,P4H5|P4H2|AT3G12290|GGT4|SHM3|SHM1|GSH2|OXP1|GSTU24|GSTU26|SHM7|GLY3|GGH2,-0.47977806725029126,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.1377971114598617,GO:0046655,M1,1,0,GO Biological Processes,19,folic acid metabolic process,19_GO:0008152 metabolic process,-2.1377971114598617,6.904219204655674,4.002880012683061,18982,8,1031,3,0.2909796314258002,0.16775257170011798,829387|829949|840543,SHM3|SHM1|SHM7,-0.47977806725029126,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-2.1369705551508074,GO:0035999,M1,1,0,GO Biological Processes,19,tetrahydrofolate interconversion,19_GO:0008152 metabolic process,-2.1369705551508074,4.909666989977368,3.630200637202198,18982,15,1031,4,0.3879728419010669,0.19360974793309776,820409|829387|829949|840543,AT3G12290|SHM3|SHM1|SHM7,-0.47977806725029126,0,13,0,0,-3.168563402987511,7.890536233892199,
1,-3.1578418237624506,GO:0071407,M1,1,0,GO Biological Processes,19,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.1578418237624506,2.2182230376403775,3.7779982613089858,18982,166,1031,20,1.9398642095053347,0.4295389762338105,816556|817649|823774|825650|828097|828151|829387|829480|829676|829949|830708|835195|835526|837150|837362|837960|840105|840295|840543|843864,MUR3|SKdZeta|HERK1|GSL05|BSL1|MPK4|SHM3|BAK1|BSK1|SHM1|BIM1|EMB3142|THE1|GSK1|BSL2|VIK|IWS1|UPF3|SHM7|DHAR2,-0.7243227280935592,0,14,1,1,-3.1578418237624506,2.7003168444875527,
1,-2.6357151767845903,GO:0009742,M1,1,0,GO Biological Processes,19,brassinosteroid mediated signaling pathway,19_GO:0023052 signaling,-2.6357151767845903,2.7003168444875527,3.5358491679069983,18982,75,1031,11,1.066925315227934,0.31996938792490603,817649|823774|828097|829480|829676|830708|835526|837150|837362|837960|840105,SKdZeta|HERK1|BSL1|BAK1|BSK1|BIM1|THE1|GSK1|BSL2|VIK|IWS1,-0.6519385887477049,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.6357151767845903,GO:0043401,M1,1,0,GO Biological Processes,19,steroid hormone mediated signaling pathway,19_GO:0023052 signaling,-2.6357151767845903,2.7003168444875527,3.5358491679069983,18982,75,1031,11,1.066925315227934,0.31996938792490603,817649|823774|828097|829480|829676|830708|835526|837150|837362|837960|840105,SKdZeta|HERK1|BSL1|BAK1|BSK1|BIM1|THE1|GSK1|BSL2|VIK|IWS1,-0.6519385887477049,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.6357151767845903,GO:0048545,M1,1,0,GO Biological Processes,19,response to steroid hormone,19_GO:0050896 response to stimulus,-2.6357151767845903,2.7003168444875527,3.5358491679069983,18982,75,1031,11,1.066925315227934,0.31996938792490603,817649|823774|828097|829480|829676|830708|835526|837150|837362|837960|840105,SKdZeta|HERK1|BSL1|BAK1|BSK1|BIM1|THE1|GSK1|BSL2|VIK|IWS1,-0.6519385887477049,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.6357151767845903,GO:0071383,M1,1,0,GO Biological Processes,19,cellular response to steroid hormone stimulus,19_GO:0050896 response to stimulus,-2.6357151767845903,2.7003168444875527,3.5358491679069983,18982,75,1031,11,1.066925315227934,0.31996938792490603,817649|823774|828097|829480|829676|830708|835526|837150|837362|837960|840105,SKdZeta|HERK1|BSL1|BAK1|BSK1|BIM1|THE1|GSK1|BSL2|VIK|IWS1,-0.6519385887477049,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.4988951633954963,GO:0071367,M1,1,0,GO Biological Processes,19,cellular response to brassinosteroid stimulus,19_GO:0050896 response to stimulus,-2.4988951633954963,2.5964585043149544,3.385888368656956,18982,78,1031,11,1.066925315227934,0.31996938792490603,817649|823774|828097|829480|829676|830708|835526|837150|837362|837960|840105,SKdZeta|HERK1|BSL1|BAK1|BSK1|BIM1|THE1|GSK1|BSL2|VIK|IWS1,-0.604059658695392,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.431662373487562,GO:0033993,M1,1,0,GO Biological Processes,19,response to lipid,19_GO:0050896 response to stimulus,-2.431662373487562,1.4235503514753967,2.8871755527958145,18982,776,1031,60,5.819592628516004,0.7291170300712932,816815|817170|817649|818411|819551|819924|820299|820327|821083|821198|821379|823774|824214|824484|824920|824956|826476|826983|827273|827389|827893|828097|828151|828328|828714|829480|829547|829564|829676|830003|830052|830556|830708|830744|830756|831157|831197|831277|831375|831765|832188|833752|835526|835838|836163|836187|836470|837150|837362|837414|837637|837890|837960|839621|840105|841764|842111|842382|842710|843288,GRF1|GP ALPHA 1|SKdZeta|PYL4|AT3G03940|PUB9|AT3G11280|SPY|BET10|AT3G02880|ASPG1|HERK1|SNRK2.2|NodGS|CPK32|SCE1|FBW2|AMT1;1|DI21|AT4G16830|CRK29|BSL1|MPK4|ATCES1|ABI1|BAK1|ABF3|CYCD3;1|BSK1|STY46|FBA2|CIPK15|BIM1|AT5G08450|AT5G08560|NAC083|KEG|BET9|GASA4|SR1|COPT5|AT5G37740|THE1|AT5G57330|SIZ1|PIP2;4|GAMMA CAL1|GSK1|BSL2|ERD6|SNRK2.4|HRS1|VIK|HK3|IWS1|TTL1|PGN|AT1G60900|RBOH F|EXPA1,-0.5636183473982681,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-2.2488045196784436,GO:1901701,M1,1,0,GO Biological Processes,19,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-2.2488045196784436,1.4353599146110747,2.743168268722109,18982,667,1031,52,5.04364694471387,0.6815614525106765,816556|817170|817365|817649|818411|819244|819551|819924|820327|820564|823774|824214|824920|824980|825650|826728|827086|827389|828097|828151|828714|829387|829480|829547|829597|829676|829949|830556|830708|831087|831197|831375|831508|831748|832545|833752|835195|835526|836163|837150|837362|837890|837960|838850|839621|840105|840295|840318|840543|841764|842710|843864,MUR3|GP ALPHA 1|CSD2|SKdZeta|PYL4|JAR1|AT3G03940|PUB9|SPY|AT3G13610|HERK1|SNRK2.2|CPK32|AT3G58110|GSL05|SGT1B|bHLH104|AT4G16830|BSL1|MPK4|ABI1|SHM3|BAK1|ABF3|AGB1|BSK1|SHM1|CIPK15|BIM1|CYS1|KEG|GASA4|AT5G16470|CTR1|AT5G24760|AT5G37740|EMB3142|THE1|SIZ1|GSK1|BSL2|HRS1|VIK|AT1G22440|HK3|IWS1|UPF3|NAC017|SHM7|TTL1|RBOH F|DHAR2,-0.5061244233576152,0,14,0,0,-3.1578418237624506,2.7003168444875527,
1,-3.1474476226058146,GO:0009620,M1,1,0,GO Biological Processes,19,response to fungus,19_GO:0051704 multi-organism process,-3.1474476226058146,1.7627793714014486,3.580229835563008,18982,376,1031,36,3.4917555771096023,0.5717086890383118,815160|816344|816757|816762|817049|819130|819632|820155|821297|821678|822051|822175|823492|825135|825650|826728|828151|828328|828840|829390|829480|829597|829676|831521|834283|834842|834915|835526|836263|837619|837673|841367|842111|842482|842710|2745879,OPR3|TLP2|MIPS2|SR1|SDF2|AT2G45220|PR4|MDHAR|AT3G01310|4CL2|PERK1|TPS-CIN|CAM7|AT3G59660|GSL05|SGT1B|MPK4|ATCES1|PHOS34|LUG|BAK1|AGB1|BSK1|AT5G16590|AT5G42740|RBOHD|FKBP15-2|THE1|MYB28|SEX1|MLO2|LACS2|PGN|AT1G61850|RBOH F|SAG20,-0.7243227280935592,0,15,1,1,-3.1474476226058146,1.7627793714014486,
1,-3.1366723295629533,GO:0009826,M1,1,0,GO Biological Processes,19,unidimensional cell growth,19_GO:0040007 growth,-3.1366723295629533,1.7936462499200985,3.586268848210631,18982,349,1031,34,3.297769156159069,0.5561590898987497,815247|816556|818761|819979|821884|823774|824309|824568|824862|828060|828083|828776|828972|829390|830000|830377|831411|831809|831976|832409|834200|835217|835526|836163|837958|838868|840032|841891|842193|842337|843288|843677|843917|844020,XTH4|MUR3|TFIIB|SCN1|AT3G23090|HERK1|RHD4|PAS1|SIP2;1|SEC15B|RHS13|SHV3|CKL6|LUG|ROPGEF1|NAS1|LNG1|EXO70A1|FASS|AT5G23430|AT5G41950|EYE|THE1|SIZ1|GN|ATSAC1|FEI1|XRN4|SAB|AT1G60420|EXPA1|AT1G73430|ARAC5|SEC5A,-0.7243227280935592,0,16,1,1,-3.1366723295629533,2.664786359691664,
1,-3.083030805295924,GO:0060560,M1,1,0,GO Biological Processes,19,developmental growth involved in morphogenesis,19_GO:0040007 growth,-3.083030805295924,1.733374796079796,3.520779247597722,18982,393,1031,37,3.588748787584869,0.5793033718211814,815247|816556|816961|818761|819979|821610|821884|823774|824309|824568|824862|828060|828083|828776|828972|829390|830000|830377|831411|831809|831976|832409|834200|835217|835526|836163|836187|837958|838868|840032|841891|842193|842337|843288|843677|843917|844020,XTH4|MUR3|LRL1|TFIIB|SCN1|UBP14|AT3G23090|HERK1|RHD4|PAS1|SIP2;1|SEC15B|RHS13|SHV3|CKL6|LUG|ROPGEF1|NAS1|LNG1|EXO70A1|FASS|AT5G23430|AT5G41950|EYE|THE1|SIZ1|PIP2;4|GN|ATSAC1|FEI1|XRN4|SAB|AT1G60420|EXPA1|AT1G73430|ARAC5|SEC5A,-0.7243227280935592,0,16,0,0,-3.1366723295629533,2.664786359691664,
