TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT2G17820,AHK1,Encodes a member of the histidine kinase family.,NM_127335,816291,3702.AT2G17820.1,NA,-0.76344293,0.015324648,-0.518246082,0.778767578,0.245196848,-0.53357073,0.76344293,-0.015324648,0.518246082,-0.778767578,-0.245196848,0.53357073
AT2G17840,ERD7,"Identified as drought-inducible gene by differential hybridization. Upregulated by high light, drought, cold and salt stress determined by microarray analysis.",NM_001335562,816293,3702.AT2G17840.1,NA,-0.983054807,-0.02146748,-0.938992845,0.961587327,0.044061962,-0.917525365,0.983054807,0.02146748,0.938992845,-0.961587327,-0.044061962,0.917525365
AT2G17870,ATCSP3,"Encodes COLD SHOCK DOMAIN PROTEIN 3 (CSP3), involved in the acquisition of freezing tolerance.",NM_127341,816297,3702.AT2G17870.1,NA,0.159416474,-0.252241453,0.146343686,-0.411657928,-0.013072788,0.398585139,-0.159416474,0.252241453,-0.146343686,0.411657928,0.013072788,-0.398585139
AT2G17972,NA,NA,NM_127352,816308,NA,NA,4.508945861,-0.415784251,4.507441946,-4.924730112,-0.001503915,4.923226197,-4.508945861,0.415784251,-4.507441946,4.924730112,0.001503915,-4.923226197
AT2G17980,ATSLY1,member of SLY1 Gene Family,NM_127354,816310,3702.AT2G17980.1,"GO:0005215, GO:0006810, GO:0006886, GO:0006887, GO:0007041, GO:0009987, GO:0015031, GO:0016192, GO:0022857, GO:0051179",-0.159639354,0.086678751,-0.105495276,0.246318105,0.054144079,-0.192174026,0.159639354,-0.086678751,0.105495276,-0.246318105,-0.054144079,0.192174026
AT2G17990,NA,NA,NM_001335575,816311,NA,NA,-0.60830299,-0.163272358,-0.596099233,0.445030632,0.012203757,-0.432826875,0.60830299,0.163272358,0.596099233,-0.445030632,-0.012203757,0.432826875
AT2G18090,NA,NA,NM_001335581,816321,NA,,-0.281044842,-0.057882499,-0.340585785,0.223162343,-0.059540942,-0.282703286,0.281044842,0.057882499,0.340585785,-0.223162343,0.059540942,0.282703286
AT2G18220,NA,NA,NM_127379,816337,NA,"GO:0005622, GO:0005634, GO:0005654, GO:0005730, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044464, GO:0071840",-0.717728023,-0.268692482,-0.737006363,0.449035541,-0.01927834,-0.468313881,0.717728023,0.268692482,0.737006363,-0.449035541,0.01927834,0.468313881
AT2G18280,AtTLP2,Member of TLP family,NM_001036292,816344,NA,"GO:0005488, GO:0005622, GO:0005929, GO:0008104, GO:0008289, GO:0009987, GO:0042995, GO:0043226, GO:0044464, GO:0051179",-0.181046195,0.129965132,0.005415656,0.311011326,0.186461851,-0.124549476,0.181046195,-0.129965132,-0.005415656,-0.311011326,-0.186461851,0.124549476
AT2G18330,NA,NA,NM_127390,816348,NA,"GO:0003824, GO:0016787, GO:0008152",-0.721076945,-0.273134121,-0.745480027,0.447942824,-0.024403083,-0.472345907,0.721076945,0.273134121,0.745480027,-0.447942824,0.024403083,0.472345907
AT2G18510,emb2444,NA,NM_127407,816366,NA,,-0.3747714,-0.349046988,-0.319905755,0.025724412,0.054865645,0.029141233,0.3747714,0.349046988,0.319905755,-0.025724412,-0.054865645,-0.029141233
AT2G18730,ATDGK3,NA,NM_179649,816388,3702.AT2G18730.1,"GO:0003824, GO:0006629, GO:0007154, GO:0007165, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0035556, GO:0044238",0.370633869,0.094558163,0.299904537,-0.276075706,-0.070729332,0.205346374,-0.370633869,-0.094558163,-0.299904537,0.276075706,0.070729332,-0.205346374
AT2G18750,NA,NA,NM_001036295,816390,NA,NA,-0.171458155,0.41377517,-0.050513953,0.585233325,0.120944202,-0.464289123,0.171458155,-0.41377517,0.050513953,-0.585233325,-0.120944202,0.464289123
AT2G18860,NA,NA,NM_001084446,816401,NA,NA,0.174039154,-0.50497297,0.341360044,-0.679012124,0.16732089,0.846333014,-0.174039154,0.50497297,-0.341360044,0.679012124,-0.16732089,-0.846333014
AT2G18900,NA,NA,NM_127446,816406,NA,NA,-0.142990992,-0.129659717,-0.261067715,0.013331275,-0.118076722,-0.131407997,0.142990992,0.129659717,0.261067715,-0.013331275,0.118076722,0.131407997
AT2G18910,NA,NA,NM_127447,816407,NA,NA,1.181946197,-0.019723192,1.243905666,-1.201669389,0.061959468,1.263628858,-1.181946197,0.019723192,-1.243905666,1.201669389,-0.061959468,-1.263628858
AT2G18940,NA,NA,NM_127451,816411,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",1.983383267,-0.010988514,1.864666995,-1.994371781,-0.118716272,1.875655509,-1.983383267,0.010988514,-1.864666995,1.994371781,0.118716272,-1.875655509
AT2G18950,ATHPT,"Encodes homogentisate phytyltransferase involved in tocopherol biosynthesis. Has impact on seed longevity and plays a role in the adaptation to low temperature stress, notably phloem loading.",NM_001335615,816412,3702.AT2G18950.1,"GO:0003824, GO:0005975, GO:0006732, GO:0006778, GO:0008152, GO:0016740, GO:0016746, GO:0044238, GO:0006807",2.00371679,-0.097225818,1.810777525,-2.100942609,-0.192939266,1.908003343,-2.00371679,0.097225818,-1.810777525,2.100942609,0.192939266,-1.908003343
AT2G19080,NA,NA,NM_001335620,816425,NA,NA,-0.446682494,-0.007871774,-0.433228895,0.438810721,0.013453599,-0.425357121,0.446682494,0.007871774,0.433228895,-0.438810721,-0.013453599,0.425357121
AT2G19110,ATHMA4,"Encodes a protein with similarity to Zn ATPase. Can rescue Zn deficiency in yeast and  Cd resistance, suggesting a role in Zn and Cd transport.",NM_001335621,816428,3702.AT2G19110.1,"GO:0003824, GO:0005215, GO:0005622, GO:0005886, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0006811, GO:0006812, GO:0008152, GO:0008324, GO:0009056, GO:0009987, GO:0016020, GO:0016021, GO:0016462, GO:0016787, GO:0022857, GO:0042626, GO:0044238, GO:0044464, GO:0051179",-2.016441482,0.09727609,-1.96757783,2.113717572,0.048863652,-2.06485392,2.016441482,-0.09727609,1.96757783,-2.113717572,-0.048863652,2.06485392
AT2G19160,NA,NA,NM_001335624,816433,NA,NA,-0.51741771,-0.20822075,-0.606403602,0.309196959,-0.088985892,-0.398182852,0.51741771,0.20822075,0.606403602,-0.309196959,0.088985892,0.398182852
AT2G19170,SLP3,Encodes a novel subtilisin-like serine protease.,NM_001335625,816434,3702.AT2G19170.1,"GO:0003824, GO:0008152, GO:0008233, GO:0008236, GO:0016787, NA",-0.573286408,-0.36069783,-0.594757092,0.212588578,-0.021470684,-0.234059262,0.573286408,0.36069783,0.594757092,-0.212588578,0.021470684,0.234059262
AT2G19390,NA,NA,NM_001335633,816458,NA,NA,0.119066134,-0.141823001,-0.082873401,-0.260889135,-0.201939535,0.058949599,-0.119066134,0.141823001,0.082873401,0.260889135,0.201939535,-0.058949599
AT2G19470,ckl5,NA,NM_127505,816466,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",0.065605163,-0.057230245,0.108860696,-0.122835408,0.043255533,0.166090941,-0.065605163,0.057230245,-0.108860696,0.122835408,-0.043255533,-0.166090941
AT2G19570,AT-CDA1,Encodes a cytidine deaminase that deaminates cytidine and deoxycytidine and is competitively inhibited by cytosine-containing compounds.,NM_127515,816476,3702.AT2G19570.1,"GO:0003824, GO:0005488, GO:0005622, GO:0005737, GO:0005829, GO:0006139, GO:0006807, GO:0008152, GO:0009056, GO:0009987, GO:0016787, GO:0019239, GO:0044238, GO:0044464",-0.540457666,0.420383164,-0.492842324,0.96084083,0.047615342,-0.913225488,0.540457666,-0.420383164,0.492842324,-0.96084083,-0.047615342,0.913225488
AT2G19600,ATKEA4,member of Putative potassium proton antiporter family,NM_179659,816479,3702.AT2G19600.1,"GO:0005215, GO:0006810, GO:0006811, GO:0006812, GO:0022857, GO:0051179",-0.979560941,-0.244979569,-0.949405543,0.734581373,0.030155398,-0.704425974,0.979560941,0.244979569,0.949405543,-0.734581373,-0.030155398,0.704425974
AT2G19650,NA,NA,NM_127523,816484,NA,NA,4.853001343,-0.774003394,5.585903459,-5.627004737,0.732902116,6.359906853,-4.853001343,0.774003394,-5.585903459,5.627004737,-0.732902116,-6.359906853
AT2G19680,NA,NA,NM_001084450,816487,NA,NA,0.373538517,-0.026112498,0.370394706,-0.399651015,-0.003143811,0.396507204,-0.373538517,0.026112498,-0.370394706,0.399651015,0.003143811,-0.396507204
AT2G19740,NA,NA,NM_127532,816493,NA,"GO:0003735, GO:0005198, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044238, GO:0044464",0.007925899,-0.126739874,-0.006198733,-0.134665773,-0.014124632,0.120541141,-0.007925899,0.126739874,0.006198733,0.134665773,0.014124632,-0.120541141
AT2G19750,NA,NA,NM_127533,816494,NA,NA,-0.037414636,-0.119191177,0.008058813,-0.081776541,0.04547345,0.127249991,0.037414636,0.119191177,-0.008058813,0.081776541,-0.04547345,-0.127249991
AT2G19790,NA,NA,NM_127537,816498,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0006897, GO:0006898, GO:0015031, GO:0016192, GO:0030120, GO:0032991, GO:0043234, GO:0044464, GO:0051179",0.594848081,0.059192657,0.593863507,-0.535655424,-0.000984574,0.53467085,-0.594848081,-0.059192657,-0.593863507,0.535655424,0.000984574,-0.53467085
AT2G19860,ATHXK2,Encodes a protein with hexokinase activity (AtHXK2) and acts as a sensor for plant sugar responses.,NM_001084452,816505,3702.AT2G19860.1,NA,1.077510364,-0.10573732,0.943338019,-1.183247684,-0.134172345,1.049075339,-1.077510364,0.10573732,-0.943338019,1.183247684,0.134172345,-1.049075339
AT2G19870,NA,NA,NM_179661,816506,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0005488, GO:0006139, GO:0006807, GO:0008152, GO:0008168, GO:0008173, GO:0009987, GO:0016070, GO:0016072, GO:0016740, GO:0044085, GO:0044238, GO:0071840",1.420490131,-0.480644067,1.384994111,-1.901134198,-0.03549602,1.865638178,-1.420490131,0.480644067,-1.384994111,1.901134198,0.03549602,-1.865638178
AT2G19880,NA,NA,NM_001202626,816507,NA,"GO:0003824, GO:0006629, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016740, GO:0016757, GO:0044238",0.131482288,-0.1028267,-0.125238253,-0.234308988,-0.256720541,-0.022411553,-0.131482288,0.1028267,0.125238253,0.234308988,0.256720541,0.022411553
AT2G19950,GC1,"This gene is predicted to encode a protein that functions as a Golgi apparatus structural component known as a golgin in mammals and yeast.  A fluorescently-tagged version of GC1 co-localizes with Golgi markers, and this localization appears to be replicated using the C-terminal (558-715 aa) portion of the protein.",NM_001202627,816514,3702.AT5G05930.1,"GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0043226, GO:0044464, GO:0051179, GO:0071840",-0.293104974,0.099711315,-0.348869335,0.392816289,-0.055764361,-0.44858065,0.293104974,-0.099711315,0.348869335,-0.392816289,0.055764361,0.44858065
AT2G20000,CDC27b,"Required for cell division and cell differentiation in meristems. Encodes a homolog of the CDC27 subunit of the anaphase-promoting complex (APC). Unlike other CDC27 homologs in Arabidopsis, its transcription is cell cycle regulated. Strong hbt mutants give rise to seedlings that lack an anatomically recognizable quiescent center and differentiated columella root cap cells, the cell types derived from the wild-type hypophysis. Furthermore, they have no mitotically active root meristem and lack a differentiated lateral root cap.",NM_001335657,816519,NA,"GO:0007067, NA",-0.153418322,-0.254557685,-0.194741147,-0.101139363,-0.041322825,0.059816538,0.153418322,0.254557685,0.194741147,0.101139363,0.041322825,-0.059816538
AT2G20010,NA,NA,NM_001084453,816520,NA,NA,-0.761725123,-0.093621717,-0.833519472,0.668103406,-0.071794349,-0.739897754,0.761725123,0.093621717,0.833519472,-0.668103406,0.071794349,0.739897754
AT2G20060,NA,NA,NM_127564,816525,NA,"GO:0003676, GO:0003723, GO:0003735, GO:0005198, GO:0005488, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044238, GO:0044464",-0.409490099,0.053324538,-0.470650503,0.462814637,-0.061160405,-0.523975042,0.409490099,-0.053324538,0.470650503,-0.462814637,0.061160405,0.523975042
AT2G20120,COV1,"Encodes an integral membrane protein of unknown function, highly conserved between plants and bacteria; is likely to be involved in a mechanism that negatively regulates the differentiation of vascular tissue in the stem.  Mutants display a dramatic increase in vascular tissue development in the stem in place of the interfascicular region that normally separates the vascular bundles.",NM_001335662,816531,3702.AT2G20120.1,NA,0.226996412,0.314940293,0.306593183,0.087943881,0.079596771,-0.00834711,-0.226996412,-0.314940293,-0.306593183,-0.087943881,-0.079596771,0.00834711
AT2G20180,PIF1,"Encodes a novel Myc-related bHLH transcription factor that has transcriptional activation activity in the dark.  It is a key negative regulator of phytochrome-mediated seed germination and acts by inhibiting chlorophyll biosynthesis, light-mediated suppression of hypocotyl elongation and far-red light-mediated suppression of seed germination, and promoting negative gravitropism in hypocotyls.  Light reduces this activity in a phy-dependent manner.  The protein preferentially interacts with the Pfr forms of Phytochrome A (PhyA) and Phytochrome B (PhyB), is physically associated with APRR1/TOC1 and is degraded in red (R) and far-red (FR) light through the ubiquitin (ub)-26S proteasome pathway to optimize photomorphogenic development in Arabidopsis.  It also negatively regulates GA3 oxidase expression.",NM_001202630,816538,3702.AT2G20180.2,NA,2.7795181,0.63377735,3.035165801,-2.14574075,0.255647701,2.401388451,-2.7795181,-0.63377735,-3.035165801,2.14574075,-0.255647701,-2.401388451
AT2G20270,NA,NA,NM_001202631,816546,NA,"GO:0003824, GO:0006790, GO:0008152, GO:0016491",1.618705457,0.001458448,1.814246235,-1.617247009,0.195540777,1.812787787,-1.618705457,-0.001458448,-1.814246235,1.617247009,-0.195540777,-1.812787787
AT2G20290,ATXIG,member of Myosin-like proteins,NM_001335672,816548,3702.AT2G20290.1,"GO:0000910, GO:0003774, GO:0005198, GO:0005200, GO:0005488, GO:0005515, GO:0005622, GO:0005856, GO:0005886, GO:0006810, GO:0006886, GO:0006928, GO:0007049, GO:0007067, GO:0007154, GO:0007165, GO:0009987, GO:0015031, GO:0015629, GO:0016043, GO:0016192, GO:0030054, GO:0030234, GO:0032502, GO:0032989, GO:0035556, GO:0003824, GO:0008152, GO:0016020, GO:0016462, GO:0016787, GO:0044464, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.508384633,-0.407529826,-0.766969147,0.100854807,-0.258584514,-0.359439321,0.508384633,0.407529826,0.766969147,-0.100854807,0.258584514,0.359439321
AT2G20300,ALE2,"Encodes ABNORMAL LEAF SHAPE 2 (ALE2), a receptor-like protein kinase (RLK) with a cluster of basic amino acid residues followed by a cysteine-containing sequence in the putative extracellular domain.  Function together with ACR4 (Arabidopsis homolog of the Crinkly4) and ALE1 in positively regulating protoderm-specific gene expression and for the formation of leafy organs. ale2 mutants have various epidermal defects, including disorganization of epidermis-related tissues, defects in the leaf cuticle and the fusion of organs.",NM_179667,816549,3702.AT2G20300.1,NA,-0.43050096,-0.165189248,-0.550611483,0.265311712,-0.120110523,-0.385422235,0.43050096,0.165189248,0.550611483,-0.265311712,0.120110523,0.385422235
AT2G20330,NA,NA,NM_127592,816552,NA,NA,0.167753907,-0.158961907,0.1814944,-0.326715814,0.013740494,0.340456307,-0.167753907,0.158961907,-0.1814944,0.326715814,-0.013740494,-0.340456307
AT2G20370,AtMUR3,Encodes a xyloglucan galactosyltransferase located in the membrane of Golgi stacks that is involved in the biosynthesis of fucose.  It is also involved in endomembrane organization. It is suggested that it is a dual-function protein that is responsible for actin organization and the synthesis of cell wall materials.,NM_127596,816556,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",-1.077684568,-0.342032463,-1.189589792,0.735652105,-0.111905224,-0.847557329,1.077684568,0.342032463,1.189589792,-0.735652105,0.111905224,0.847557329
AT2G20530,ATPHB6,NA,NM_001084455,816575,3702.AT2G20530.1,"GO:0006139, GO:0006259, GO:0006260, GO:0007049, GO:0008152, GO:0009987, GO:0044238",0.229244857,0.052931495,0.300244715,-0.176313362,0.070999858,0.24731322,-0.229244857,-0.052931495,-0.300244715,0.176313362,-0.070999858,-0.24731322
AT2G20670,NA,NA,NM_127631,816595,NA,NA,3.665109234,2.731593994,3.375195238,-0.93351524,-0.289913996,0.643601245,-3.665109234,-2.731593994,-3.375195238,0.93351524,0.289913996,-0.643601245
AT2G20725,NA,NA,NM_127637,816602,NA,NA,1.532502306,-0.119695266,1.720314898,-1.652197571,0.187812593,1.840010164,-1.532502306,0.119695266,-1.720314898,1.652197571,-0.187812593,-1.840010164
AT2G20740,NA,NA,NM_127639,816603,NA,NA,0.434315833,0.186102517,0.544914501,-0.248213316,0.110598667,0.358811984,-0.434315833,-0.186102517,-0.544914501,0.248213316,-0.110598667,-0.358811984
AT2G20790,NA,NA,NM_001335705,816608,NA,,-0.212178636,-0.143001141,-0.25143099,0.069177495,-0.039252354,-0.108429849,0.212178636,0.143001141,0.25143099,-0.069177495,0.039252354,0.108429849
AT2G20810,GAUT10,Encodes a protein with  putative galacturonosyltransferase activity.,NM_127647,816611,3702.AT2G20810.1,NA,-0.151372783,-0.063602167,-0.189775656,0.087770616,-0.038402873,-0.126173489,0.151372783,0.063602167,0.189775656,-0.087770616,0.038402873,0.126173489
AT2G20850,SRF1,NA,NM_001335713,816618,3702.AT2G20850.1,NA,0.326078048,0.012180909,0.4317278,-0.313897139,0.105649752,0.419546891,-0.326078048,-0.012180909,-0.4317278,0.313897139,-0.105649752,-0.419546891
AT2G20900,ATDGK5,NA,NM_001036304,816624,3702.AT2G20900.1,"GO:0003824, GO:0006629, GO:0007154, GO:0007165, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0035556, GO:0044238",0.488191608,0.119838757,0.38006463,-0.368352851,-0.108126977,0.260225874,-0.488191608,-0.119838757,-0.38006463,0.368352851,0.108126977,-0.260225874
AT2G20930,NA,NA,NM_127662,816627,NA,NA,0.552921033,0.09392053,0.61074422,-0.459000503,0.057823187,0.51682369,-0.552921033,-0.09392053,-0.61074422,0.459000503,-0.057823187,-0.51682369
AT2G20950,NA,NA,NM_001335717,816629,NA,"GO:0003676, GO:0003682, GO:0005488, GO:0006139, GO:0006259, GO:0006281, GO:0006325, GO:0006996, GO:0008152, GO:0009987, GO:0016043, GO:0044238, GO:0071840",0.268156123,-0.175226479,0.479425254,-0.443382602,0.211269131,0.654651733,-0.268156123,0.175226479,-0.479425254,0.443382602,-0.211269131,-0.654651733
AT2G21050,LAX2,"Encodes LAX2 (LIKE AUXIN RESISTANT), a member of the AUX1 LAX family of auxin influx carriers.  Required for the establishment of embryonic root cell organization.",NM_127675,816640,3702.AT2G21050.1,"GO:0005215, GO:0005886, GO:0006810, GO:0006811, GO:0006820, GO:0006865, GO:0009987, GO:0015171, GO:0016020, GO:0022857, GO:0044464, GO:0051179",-1.215740383,-0.141210537,-0.854352733,1.074529845,0.361387649,-0.713142196,1.215740383,0.141210537,0.854352733,-1.074529845,-0.361387649,0.713142196
AT2G21120,NA,NA,NM_127682,816647,NA,NA,0.948623202,0.292503842,0.947666029,-0.65611936,-0.000957172,0.655162187,-0.948623202,-0.292503842,-0.947666029,0.65611936,0.000957172,-0.655162187
AT2G21150,XCT,XAP5 family protein involved in light regulation of the circadian clock and photomorphogenesis. Nuclear localized.,NM_127685,816650,3702.AT2G21150.1,NA,0.110395104,-0.118732276,0.17385978,-0.229127379,0.063464677,0.292592056,-0.110395104,0.118732276,-0.17385978,0.229127379,-0.063464677,-0.292592056
AT2G21190,NA,NA,NM_127690,816655,NA,"GO:0004872, GO:0006810, GO:0006886, GO:0006887, GO:0015031, GO:0016192, GO:0051179",0.189348809,0.094443753,0.250736043,-0.094905056,0.061387234,0.15629229,-0.189348809,-0.094443753,-0.250736043,0.094905056,-0.061387234,-0.15629229
AT2G21230,NA,NA,NM_001335735,816660,NA,"GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007, NA",0.267325408,0.025523966,0.366824428,-0.241801442,0.099499021,0.341300462,-0.267325408,-0.025523966,-0.366824428,0.241801442,-0.099499021,-0.341300462
AT2G21240,ATBPC4,NA,NM_127696,816663,3702.AT2G21240.1,NA,0.295718402,0.103154003,0.304864499,-0.192564399,0.009146097,0.201710497,-0.295718402,-0.103154003,-0.304864499,0.192564399,-0.009146097,-0.201710497
AT2G21270,UFD1,NA,NM_001036307,816666,3702.AT2G21270.3,NA,0.051661353,-0.04075645,0.174097095,-0.092417802,0.122435742,0.214853544,-0.051661353,0.04075645,-0.174097095,0.092417802,-0.122435742,-0.214853544
AT2G21290,NA,NA,NM_127701,816668,NA,NA,0.616017586,-0.233449703,0.639583502,-0.849467289,0.023565917,0.873033206,-0.616017586,0.233449703,-0.639583502,0.849467289,-0.023565917,-0.873033206
AT2G21320,BBX18,NA,NM_127704,816671,3702.AT2G21320.1,"GO:0000988, GO:0000989, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006807, GO:0008152, GO:0009058, GO:0009628, GO:0009987, GO:0016070, GO:0019219, GO:0032501, GO:0032502, GO:0043226, GO:0044238, GO:0044464, GO:0044707, GO:0050789, GO:0050896, GO:0065007",2.598846589,-1.153625846,3.01123117,-3.752472435,0.41238458,4.164857015,-2.598846589,1.153625846,-3.01123117,3.752472435,-0.41238458,-4.164857015
AT2G21370,XK-1,"Although this gene has a sequence similar to xylulose kinases, several lines of experimental evidence suggest that it does not act on xylulose or deoxy-xylulose.",NM_001335744,816675,3702.AT2G21370.1,"GO:0003824, GO:0005622, GO:0005737, GO:0006796, GO:0008152, GO:0009987, GO:0016740, GO:0044464, NA",3.542124597,-0.130918713,3.625324881,-3.67304331,0.083200284,3.756243594,-3.542124597,0.130918713,-3.625324881,3.67304331,-0.083200284,-3.756243594
AT2G21440,NA,NA,NM_127716,816683,NA,NA,0.098792133,-0.132033142,0.037544409,-0.230825275,-0.061247724,0.169577552,-0.098792133,0.132033142,-0.037544409,0.230825275,0.061247724,-0.169577552
AT2G21470,ATSAE2,Encodes one of the two subunits of the SUMO activation enzyme required during sumolation.  Sumolation is a post-translational protein modification process similar to ubiquitination during which a polypeptide (SUMO) is covalently attached to a target protein.,NM_001202641,816686,3702.AT2G21470.2,"GO:0003824, GO:0005622, GO:0005737, GO:0006464, GO:0008152, GO:0009987, GO:0019538, GO:0044238, GO:0044464, NA",0.107867273,-0.005988084,0.101964007,-0.113855357,-0.005903266,0.107952091,-0.107867273,0.005988084,-0.101964007,0.113855357,0.005903266,-0.107952091
AT2G21600,ATRER1B,Key player of retrieval of ER membrane proteins,NM_127731,816698,3702.AT2G21600.1,"GO:0006810, GO:0009987, GO:0016192, GO:0051179",-0.09217138,-0.035241038,-0.158503439,0.056930342,-0.066332058,-0.1232624,0.09217138,0.035241038,0.158503439,-0.056930342,0.066332058,0.1232624
AT2G21620,RD2,Encodes gene that is induced in response to dessication; mRNA expression is seen 10 and 24 hrs after start of dessication treatment.,NM_179684,816700,3702.AT2G21620.2,NA,-1.339227548,0.357026644,-1.219909245,1.696254192,0.119318303,-1.576935889,1.339227548,-0.357026644,1.219909245,-1.696254192,-0.119318303,1.576935889
AT2G22080,NA,NA,NM_127777,816743,NA,,-0.616333971,0.007795523,-0.557152159,0.624129494,0.059181812,-0.564947682,0.616333971,-0.007795523,0.557152159,-0.624129494,-0.059181812,0.564947682
AT2G22230,NA,NA,NM_127789,816756,NA,NA,0.786249999,-0.030486757,0.600052678,-0.816736756,-0.186197321,0.630539435,-0.786249999,0.030486757,-0.600052678,0.816736756,0.186197321,-0.630539435
AT2G22250,AAT,Encodes a prokaryotic-type plastidic aspartate aminotransferase with glutamate/aspartate-prephenate aminotransferase (PAT) activity.,NM_001036317,816758,3702.AT2G22250.2,"GO:0003824, GO:0006520, GO:0006778, GO:0006807, GO:0008152, GO:0008483, GO:0016740, GO:0044238",-0.646538368,-0.069726731,-0.635786134,0.576811637,0.010752234,-0.566059403,0.646538368,0.069726731,0.635786134,-0.576811637,-0.010752234,0.566059403
AT2G22330,CYP79B3,"Encodes a cytochrome P450. Involved in tryptophan metabolism. Converts Trp to indole-3-acetaldoxime (IAOx), a precursor to IAA and indole glucosinolates.",NM_001335798,816765,3702.AT2G22330.1,"GO:0003824, GO:0008152, GO:0009058, GO:0016491, GO:0019748",-1.989085695,0.965091042,-1.76588995,2.954176736,0.223195745,-2.730980991,1.989085695,-0.965091042,1.76588995,-2.954176736,-0.223195745,2.730980991
AT2G22480,PFK5,NA,NM_179694,816781,3702.AT2G22480.1,NA,-0.712518215,0.375312567,-0.734594529,1.087830781,-0.022076315,-1.109907096,0.712518215,-0.375312567,0.734594529,-1.087830781,0.022076315,1.109907096
AT2G22490,ATCYCD2;1,encodes a D-type cyclin whose transcription level is regulated by sucrose but not phytohormones or nitrate. Protein physically interacts with CDC2A. CycD2 kinase activity is regulated by sequestration of CycD2 protein in a form inaccessible to immunoprecipitation and probably not complexed to CDC2A.,NM_001202647,816782,3702.AT2G22490.2,"GO:0005488, GO:0005515, GO:0007049, GO:0007067, GO:0008047, GO:0009987, GO:0019207, GO:0019209, GO:0030234, GO:0003824, GO:0008152, GO:0016301, GO:0016740, GO:0050790, GO:0065007, GO:0065009",-0.239495657,0.017115599,-0.326650751,0.256611256,-0.087155094,-0.34376635,0.239495657,-0.017115599,0.326650751,-0.256611256,0.087155094,0.34376635
AT2G22720,NA,NA,NM_001335811,816802,NA,"GO:0003676, GO:0003682, GO:0005488, GO:0006139, GO:0006325, GO:0006996, GO:0008152, GO:0009987, GO:0016043, GO:0044238, NA",0.156854508,0.197053605,0.167487353,0.040199097,0.010632845,-0.029566252,-0.156854508,-0.197053605,-0.167487353,-0.040199097,-0.010632845,0.029566252
AT2G22840,AtGRF1,"Growth regulating factor encoding transcription activator. One of the nine members of a GRF gene family, containing nuclear targeting domain. Mutants result in smaller leaves indicating the role of the gene in leaf development. Expressed in root, shoot and flower",NM_127849,816815,NA,NA,-1.771476337,-0.549487085,-1.812731124,1.221989252,-0.041254787,-1.263244039,1.771476337,0.549487085,1.812731124,-1.221989252,0.041254787,1.263244039
