Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,ko00620,Pyruvate metabolism,,-8.7,4.2,7.8,18982,85,1217,23,1.9,0.39,818024|818231|818382|819364|820255|820951|820984|821870|822181|823906|823955|824465|829943|830758|831039|833655|837330|837731|839031|839429|839891|841221|841765,AT2G34590|AT2G36580|CAC3|FUM1|GLY2|LPD1|mtLPD2|PKP-ALPHA|LTA2|MDH|ALDH2B4|AT3G52990|PCK1|AT5G08570|NADP-ME2|ACS|AT1G08110|GLX1|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|mtLPD1|PPC1,-6.3,hits
KEGG Pathway,24,ko01230,Biosynthesis of amino acids,,-8.5,2.7,7,18982,251,1217,43,3.5,0.53,817648|817738|818231|818978|819042|819809|820499|821870|821977|824015|824130|824465|824526|824629|824872|825145|825246|825317|826975|827145|828586|828958|829106|829330|829510|829715|829737|829978|830758|830897|831024|831061|831884|832736|835571|838046|838301|838445|838847|840076|842043|843741|843869,ASP1|AT2G31810|AT2G36580|OASB|ATCS|MEE32|SERAT2;2|PKP-ALPHA|AT3G23940|CSR1|BCAT3|AT3G52990|AT3G53580|TSA1|CBL|OASC|AT3G60750|CYSC1|IIL1|OASA1|AT4G24830|AT4G28410|MTO2|ASP5|AGD2|PSAT|ACO1|AQI|AT5G08570|HPA1|ASP3|AT5G11880|IDH-V|SHM2|TSB1|AT1G14810|AlaAT1|PSP|AT1G22410|AT-IE|SERAT2;1|ENO1|OTC,-6.2,hits
KEGG Pathway,24,ath01230,Biosynthesis of amino acids,,-8.5,2.7,7,18982,251,1217,43,3.5,0.53,817648|817738|818231|818978|819042|819809|820499|821870|821977|824015|824130|824465|824526|824629|824872|825145|825246|825317|826975|827145|828586|828958|829106|829330|829510|829715|829737|829978|830758|830897|831024|831061|831884|832736|835571|838046|838301|838445|838847|840076|842043|843741|843869,ASP1|AT2G31810|AT2G36580|OASB|ATCS|MEE32|SERAT2;2|PKP-ALPHA|AT3G23940|CSR1|BCAT3|AT3G52990|AT3G53580|TSA1|CBL|OASC|AT3G60750|CYSC1|IIL1|OASA1|AT4G24830|AT4G28410|MTO2|ASP5|AGD2|PSAT|ACO1|AQI|AT5G08570|HPA1|ASP3|AT5G11880|IDH-V|SHM2|TSB1|AT1G14810|AlaAT1|PSP|AT1G22410|AT-IE|SERAT2;1|ENO1|OTC,-6.2,hits
GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-8.2,2.8,6.9,18982,220,1217,39,3.2,0.5,814913|817576|817897|817938|818311|819377|820323|820510|820559|824230|824518|824712|825359|827792|828163|828333|829285|829822|834293|834945|835279|836350|836541|837131|837228|837505|838230|838690|838714|838997|839262|839314|839503|839526|839657|843963|844021|844055|844347,EMB2816|U2B''|MAC3B|AT2G33730|RS2Z33|AT2G47640|AT3G11500|EMB2769|SCL30A|U1-70K|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|RSZ22|ATU2AF65A|U2AF35B|SAD1|RS41|AT5G62290|SC35|MEE5|AT1G07170|U2A'|SR45|emb1507|LSM3A|RSZ21|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|SmD3|LSM3B|SKIP|SUS2,-5.9,hits
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-8.1,2.3,6.6,18982,367,1217,54,4.4,0.59,815343|815374|818024|818231|818302|818382|818452|818892|819845|820951|821163|821870|822181|822359|822396|823847|824465|824612|824922|824930|824934|825246|826788|827006|828392|828564|830008|830752|830758|831039|832511|833655|833729|834081|834169|834791|835006|836156|836809|838204|838239|838614|839031|839429|839866|839868|839891|839964|840081|842670|842724|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|ADK|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|AT3G02360|PKP-ALPHA|LTA2|SDH2-1|CARA|DUT1|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|AT3G60750|HMGS|AT4G13720|PYR4|PGI1|VAB2|CI51|AT5G08570|NADP-ME2|EMB2024|ACS|EMB1467|AT5G40810|AT5G41670|AT5G47435|ACLB-2|AAK6|SDH1-1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|AT1G29880|CARB|PDH-E1 BETA|AT1G30820|AT1G31910|AT1G63660|AT1G64190|ENO1|HMG1|AT1G80230,-5.7,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-8,1.9,6.3,18982,758,1217,90,7.4,0.75,816756|817170|817180|817570|817738|817832|818231|818280|818302|818562|818937|818973|818978|819010|819022|819187|819809|819845|820499|821049|821625|821784|821870|821965|821977|822396|822594|823556|823847|824015|824130|824465|824526|824612|824629|824702|824779|824872|825145|825167|825317|825500|826975|827006|827122|827124|827145|828392|828484|828564|828586|829106|829167|829220|829277|829510|829715|829943|830139|830626|830758|830880|830897|831061|831402|832432|832736|833928|834077|834591|834671|835006|835571|836183|837888|838046|838204|838445|838847|839868|839891|839964|840076|841699|842043|842670|842935|843098|843741|843869,AT2G22230|GP ALPHA 1|ARD3|EMB3147|AT2G31810|CB5-B|AT2G36580|PAL1|ADK|CYT1|BIO2|SSI2|OASB|COS1|MTHFR2|PMM|MEE32|ACLB-1|SERAT2;2|PYD1|EIN3|POP2|PKP-ALPHA|GAE6|AT3G23940|CARA|UGD2|NIT1|DUT1|CSR1|BCAT3|AT3G52990|AT3G53580|AT3G54470|TSA1|CER10|AT3G56130|CBL|OASC|MTHFR1|CYSC1|HMT2|IIL1|AT4G13720|ATARD2|ARD1|OASA1|PYR4|LACS4|PGI1|AT4G24830|MTO2|GAE1|FAD6|CYP83B1|AGD2|PSAT|PCK1|MIPS1|Tudor1|AT5G08570|AT5G10160|HPA1|AT5G11880|UGD3|LCB2|SHM2|UDG4|PHB3|MOB1-like|KASI|ACLB-2|TSB1|GPAT9|AOC4|AT1G14810|AT1G16350|PSP|AT1G22410|CARB|PDH-E1 BETA|AT1G30820|AT-IE|AT1G52670|SERAT2;1|AT1G63660|GSR2|KCR1|ENO1|OTC,-5.7,hits
GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-7.9,2.6,6.7,18982,244,1217,41,3.4,0.52,814913|817576|817897|817938|818311|819377|820323|820510|820559|821983|824230|824518|824712|825359|827792|828163|828333|829285|829822|834293|834945|835279|836350|836541|837131|837228|837505|838230|838690|838714|838948|838997|839262|839314|839503|839526|839657|843963|844021|844055|844347,EMB2816|U2B''|MAC3B|AT2G33730|RS2Z33|AT2G47640|AT3G11500|EMB2769|SCL30A|HSP60|U1-70K|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|RSZ22|ATU2AF65A|U2AF35B|SAD1|RS41|AT5G62290|SC35|MEE5|AT1G07170|U2A'|SR45|emb1507|LSM3A|CAF2|RSZ21|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|SmD3|LSM3B|SKIP|SUS2,-5.6,hits
GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-7.9,2.6,6.7,18982,244,1217,41,3.4,0.52,814913|817576|817897|817938|818311|819377|820323|820510|820559|821983|824230|824518|824712|825359|827792|828163|828333|829285|829822|834293|834945|835279|836350|836541|837131|837228|837505|838230|838690|838714|838948|838997|839262|839314|839503|839526|839657|843963|844021|844055|844347,EMB2816|U2B''|MAC3B|AT2G33730|RS2Z33|AT2G47640|AT3G11500|EMB2769|SCL30A|HSP60|U1-70K|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|RSZ22|ATU2AF65A|U2AF35B|SAD1|RS41|AT5G62290|SC35|MEE5|AT1G07170|U2A'|SR45|emb1507|LSM3A|CAF2|RSZ21|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|SmD3|LSM3B|SKIP|SUS2,-5.6,hits
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-7.8,2.3,6.4,18982,363,1217,53,4.4,0.59,815343|815374|818024|818231|818302|818382|818452|818892|819845|820951|821163|821870|822181|822359|822396|823847|824465|824612|824922|824930|824934|825246|826788|828392|828564|830008|830752|830758|831039|832511|833655|833729|834081|834169|834791|835006|836156|836809|838204|838239|838614|839031|839429|839866|839868|839891|839964|840081|842670|842724|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|ADK|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|AT3G02360|PKP-ALPHA|LTA2|SDH2-1|CARA|DUT1|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|AT3G60750|HMGS|PYR4|PGI1|VAB2|CI51|AT5G08570|NADP-ME2|EMB2024|ACS|EMB1467|AT5G40810|AT5G41670|AT5G47435|ACLB-2|AAK6|SDH1-1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|AT1G29880|CARB|PDH-E1 BETA|AT1G30820|AT1G31910|AT1G63660|AT1G64190|ENO1|HMG1|AT1G80230,-5.5,hits
GO Biological Processes,19,GO:0051649,establishment of localization in cell,19_GO:0051179 localization,-7.7,1.9,6.1,18982,723,1217,86,7.1,0.73,814675|814747|814908|814930|816245|816246|816502|816627|816633|816678|817014|817556|818583|818966|819122|819187|819206|819661|819945|820001|820132|820284|820352|820878|821008|821046|821216|821415|822095|823530|823906|824048|824071|824728|824785|825097|825521|826741|827368|827428|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|831253|831551|831680|832139|832368|832802|834081|834171|834264|834300|834532|835565|835915|837023|837961|838106|838193|838792|839208|840199|840987|841235|841265|841539|842138|842372|842453|843278|843607|843634|844363|844389|28721282,STL2P|AT2G02160|NMD3|CR88|AP19|AKR2B|SNF7.2|AT2G20930|SYTA|AT2G21390|ARF3|AT2G30050|AT2G39960|AT2G43640|PVA12|PMM|ATI1|AT3G05000|PEX13|AT3G08530|SYP71|AT3G11130|AT3G11780|AT3G16310|NPSN13|AT3G17780|AT3G01340|RAB7B|ERD2B|AT3G44100|MDH|HSP93-III|AT3G49100|eIF6A|ALPHA-SNAP2|TXR1|AT3G63460|AT4G11380|SAR2|RABB1C|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|MOS11|AT5G16880|AT5G02280|AT5G20165|CDF1|AT5G27430|AT5G40810|AT5G41685|AT5G42570|SCP2|DSS1(V)|AT5G54750|AT5G58030|RA-5|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G48440|AT1G51160|AT1G57620|HAP13|TIM13|AT1G69460|TIM23-2|VPS46.2|AT1G80230|AT1G80500|AT5G60460,-5.5,hits
GO Biological Processes,19,GO:0015031,protein transport,19_GO:0051179 localization,-7.7,2,6.2,18982,579,1217,73,6,0.68,814675|814747|814908|814930|816245|816246|816633|816678|817014|818583|818966|819016|819122|819187|819206|819945|820001|820132|820284|820878|821008|821415|823749|823906|824048|824071|824529|824728|824785|825097|825162|825521|826741|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|830626|831253|831551|831817|832139|832368|832802|834171|834532|837454|837961|838106|838193|838792|839208|840199|840987|841235|842138|842372|842418|842453|843278|843607|843634|28721282,STL2P|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21390|ARF3|AT2G39960|AT2G43640|GDI1|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|AT3G16310|NPSN13|RAB7B|RABE1c|MDH|HSP93-III|AT3G49100|RAB8|eIF6A|ALPHA-SNAP2|TXR1|GDI2|AT3G63460|AT4G11380|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|Tudor1|MOS11|AT5G16880|RAB8C|AT5G20165|CDF1|AT5G27430|AT5G41685|DSS1(V)|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G57620|HAP13|SC3|TIM13|AT1G69460|TIM23-2|VPS46.2|AT5G60460,-5.4,hits
GO Biological Processes,19,GO:0022618,ribonucleoprotein complex assembly,19_GO:0071840 cellular component organization or biogenesis,-7.5,2.9,6.6,18982,178,1217,33,2.7,0.47,817576|817897|818311|818636|819179|819377|819806|820296|820626|821942|824728|825296|826746|827257|828163|828951|829701|834779|835359|836350|837434|838245|838690|838714|839152|839238|839314|839503|840582|841726|843963|844021|844347,U2B''|MAC3B|RS2Z33|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G11250|AT3G14100|AT3G23620|eIF6A|AT3G61240|EIF3A|AT4G15770|AT4G02840|AT4G28360|MRPL11|RPS19|AT5G52820|AT5G62290|AT1G09150|AT1G16740|emb1507|LSM3A|DCP5|EIF2 GAMMA|PRP39|MAC3A|AT1G36730|AT1G52930|SmD3|LSM3B|SUS2,-5.3,hits
GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-7.4,2.5,6.4,18982,245,1217,40,3.3,0.51,815343|815374|818024|818231|818382|818452|819845|820951|821870|822181|822359|822396|824465|824612|824930|826788|828392|828564|830008|830752|830758|833655|833729|834081|834791|835006|836809|838204|838239|838614|839031|839429|839868|839891|839964|840081|842670|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|ACLB-1|LPD1|PKP-ALPHA|LTA2|SDH2-1|CARA|AT3G52990|AT3G54470|ADSS|HMGS|PYR4|PGI1|VAB2|CI51|AT5G08570|ACS|EMB1467|AT5G40810|AT5G47435|ACLB-2|SDH1-1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|CARB|PDH-E1 BETA|AT1G30820|AT1G31910|AT1G63660|ENO1|HMG1|AT1G80230,-5.2,hits
GO Biological Processes,19,GO:0045184,establishment of protein localization,19_GO:0051179 localization,-7.3,1.9,6,18982,591,1217,73,6,0.68,814675|814747|814908|814930|816245|816246|816633|816678|817014|818583|818966|819016|819122|819187|819206|819945|820001|820132|820284|820878|821008|821415|823749|823906|824048|824071|824529|824728|824785|825097|825162|825521|826741|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|830626|831253|831551|831817|832139|832368|832802|834171|834532|837454|837961|838106|838193|838792|839208|840199|840987|841235|842138|842372|842418|842453|843278|843607|843634|28721282,STL2P|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21390|ARF3|AT2G39960|AT2G43640|GDI1|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|AT3G16310|NPSN13|RAB7B|RABE1c|MDH|HSP93-III|AT3G49100|RAB8|eIF6A|ALPHA-SNAP2|TXR1|GDI2|AT3G63460|AT4G11380|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|Tudor1|MOS11|AT5G16880|RAB8C|AT5G20165|CDF1|AT5G27430|AT5G41685|DSS1(V)|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G57620|HAP13|SC3|TIM13|AT1G69460|TIM23-2|VPS46.2|AT5G60460,-5.1,hits
GO Biological Processes,19,GO:0070972,protein localization to endoplasmic reticulum,19_GO:0051179 localization,-7.2,4.7,7.2,18982,57,1217,17,1.4,0.34,816655|816698|816863|818583|818966|819187|821046|822095|824071|829183|830077|830451|832802|834264|841235|841265|28721282,AT2G21190|RER1B|ATRER1C1|AT2G39960|AT2G43640|PMM|AT3G17780|ERD2B|AT3G49100|AT4G30600|ATRER1A|AT5G05670|AT5G27430|AT5G42570|AT1G48160|AT1G48440|AT5G60460,-5.1,hits
GO Biological Processes,19,GO:0006085,acetyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-7.2,9.4,8.5,18982,15,1217,9,0.74,0.25,818024|819845|820951|822181|833655|835006|839031|839429|839891,AT2G34590|ACLB-1|LPD1|LTA2|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA,-5,hits
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-7.2,2.2,6.1,18982,369,1217,52,4.3,0.58,814770|817180|817491|817498|818024|818382|818452|818937|818978|818995|819022|819845|820499|820951|821784|821861|822181|823491|824872|825145|825167|825317|825500|826788|826975|827039|827122|827124|827145|827998|828409|829176|829277|830843|833655|834400|835006|835557|836280|836499|838046|838445|839031|839429|839891|840081|842043|842928|843982|844013|844169|844264,GSTZ1|ARD3|GSTU7|GSTU1|AT2G34590|CAC3|MVD1|BIO2|OASB|HOL1|MTHFR2|ACLB-1|SERAT2;2|LPD1|POP2|APS1|LTA2|GSTU27|CBL|OASC|MTHFR1|CYSC1|HMT2|HMGS|IIL1|SBP1|ATARD2|ARD1|OASA1|LIF2|GSH1|GGP1|CYP83B1|AT5G09830|ACS|APS4|ACLB-2|ILR3|AT5G61590|NAC102|AT1G14810|PSP|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|SERAT2;1|ZFP4|HMG1|IGMT5|GSTU22|MST1,-5,hits
GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-7.1,2.3,6.1,18982,310,1217,46,3.8,0.55,814913|816197|817576|817897|817938|818311|819377|820323|820510|820559|824230|824518|824712|825359|827792|828163|828333|828660|829285|829822|830626|834293|834790|834945|835279|836350|836436|836487|836541|837131|837228|837505|838230|838495|838690|838714|838997|839262|839314|839503|839526|839657|843963|844021|844055|844347,EMB2816|AT2G16940|U2B''|MAC3B|AT2G33730|RS2Z33|AT2G47640|AT3G11500|EMB2769|SCL30A|U1-70K|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|AT4G25550|RSZ22|ATU2AF65A|Tudor1|U2AF35B|AT5G47430|SAD1|RS41|AT5G62290|AT5G63150|SPT42|SC35|MEE5|AT1G07170|U2A'|SR45|LSM1A|emb1507|LSM3A|RSZ21|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|SmD3|LSM3B|SKIP|SUS2,-4.9,hits
GO Biological Processes,19,GO:0000097,sulfur amino acid biosynthetic process,19_GO:0008152 metabolic process,-7.1,5.5,7.4,18982,40,1217,14,1.2,0.31,817180|818978|819022|820499|824872|825145|825167|825317|825500|827122|827124|827145|838046|842043,ARD3|OASB|MTHFR2|SERAT2;2|CBL|OASC|MTHFR1|CYSC1|HMT2|ATARD2|ARD1|OASA1|AT1G14810|SERAT2;1,-4.9,hits
GO Biological Processes,19,GO:0070727,cellular macromolecule localization,19_GO:0051179 localization,-7,1.8,5.8,18982,691,1217,81,6.7,0.71,814728|814747|814908|814930|816245|816246|816633|816655|816678|816698|816863|817014|818583|818966|819122|819187|819206|819945|820001|820132|820284|820587|820878|821008|821046|821313|821415|822095|823906|824048|824071|824629|824728|824785|825097|825521|826741|826878|827368|827605|827661|827706|827934|828409|828531|828774|829183|829275|829276|829277|829596|829697|830077|830451|830501|830951|831253|831551|832368|832802|834171|834264|834532|836234|837961|838029|838106|838193|838792|839208|840199|840987|841235|841265|841372|842138|842372|842453|843278|843607|28721282,AT2G01970|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21190|AT2G21390|RER1B|ATRER1C1|ARF3|AT2G39960|AT2G43640|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|TMN7|AT3G16310|NPSN13|AT3G17780|UGP1|RAB7B|ERD2B|MDH|HSP93-III|AT3G49100|TSA1|eIF6A|ALPHA-SNAP2|TXR1|AT3G63460|AT4G11380|AT4G12650|SAR2|BIN2|ABCE2|ARA7|TOC159|GSH1|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|CYP83B1|AT4G34450|AKR2|ATRER1A|AT5G05670|SNX1|EMP1|MOS11|AT5G16880|CDF1|AT5G27430|AT5G41685|AT5G42570|DSS1(V)|PDCB1|AT1G14010|AT1G14670|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G48440|RTV1|AT1G57620|HAP13|TIM13|AT1G69460|TIM23-2|AT5G60460,-4.9,hits
GO Biological Processes,19,GO:0071826,ribonucleoprotein complex subunit organization,19_GO:0071840 cellular component organization or biogenesis,-7,2.8,6.3,18982,187,1217,33,2.7,0.47,817576|817897|818311|818636|819179|819377|819806|820296|820626|821942|824728|825296|826746|827257|828163|828951|829701|834779|835359|836350|837434|838245|838690|838714|839152|839238|839314|839503|840582|841726|843963|844021|844347,U2B''|MAC3B|RS2Z33|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G11250|AT3G14100|AT3G23620|eIF6A|AT3G61240|EIF3A|AT4G15770|AT4G02840|AT4G28360|MRPL11|RPS19|AT5G52820|AT5G62290|AT1G09150|AT1G16740|emb1507|LSM3A|DCP5|EIF2 GAMMA|PRP39|MAC3A|AT1G36730|AT1G52930|SmD3|LSM3B|SUS2,-4.9,hits
GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0008152 metabolic process,-6.9,7.8,8,18982,20,1217,10,0.82,0.26,818024|818382|819845|820951|822181|833655|835006|839031|839429|839891,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA,-4.8,hits
GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-6.9,7.8,8,18982,20,1217,10,0.82,0.26,818024|818382|819845|820951|822181|833655|835006|839031|839429|839891,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA,-4.8,hits
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-6.8,1.9,5.7,18982,630,1217,75,6.2,0.69,814675|814747|814908|814930|816245|816246|816633|816678|817014|818034|818583|818966|819016|819122|819187|819206|819945|820001|820132|820284|820870|820878|821008|821415|823749|823906|824048|824071|824529|824728|824785|825097|825162|825521|826741|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|830626|831253|831551|831817|832139|832368|832802|834171|834532|837454|837961|838106|838193|838792|839208|840199|840987|841235|842138|842372|842418|842453|843278|843607|843634|28721282,STL2P|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21390|ARF3|ACD11|AT2G39960|AT2G43640|GDI1|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|DELTA-TIP|AT3G16310|NPSN13|RAB7B|RABE1c|MDH|HSP93-III|AT3G49100|RAB8|eIF6A|ALPHA-SNAP2|TXR1|GDI2|AT3G63460|AT4G11380|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|Tudor1|MOS11|AT5G16880|RAB8C|AT5G20165|CDF1|AT5G27430|AT5G41685|DSS1(V)|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G57620|HAP13|SC3|TIM13|AT1G69460|TIM23-2|VPS46.2|AT5G60460,-4.7,hits
GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0008152 metabolic process,-6.8,2.3,6,18982,296,1217,44,3.6,0.54,814913|817576|817897|817938|818311|819377|820323|820510|820559|821983|824230|824514|824518|824712|825359|827792|828163|828333|829285|829822|830322|834293|834945|835279|836350|836541|837131|837228|837505|838230|838690|838714|838948|838997|839262|839314|839503|839526|839657|840918|843963|844021|844055|844347,EMB2816|U2B''|MAC3B|AT2G33730|RS2Z33|AT2G47640|AT3G11500|EMB2769|SCL30A|HSP60|U1-70K|CP29|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|RSZ22|ATU2AF65A|BTR1L|U2AF35B|SAD1|RS41|AT5G62290|SC35|MEE5|AT1G07170|U2A'|SR45|emb1507|LSM3A|CAF2|RSZ21|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|PTB3|SmD3|LSM3B|SKIP|SUS2,-4.7,hits
GO Biological Processes,19,GO:0015833,peptide transport,19_GO:0051179 localization,-6.7,1.9,5.6,18982,613,1217,73,6,0.68,814675|814747|814908|814930|816245|816246|816633|816678|817014|818583|818966|819016|819122|819187|819206|819945|820001|820132|820284|820878|821008|821415|823749|823906|824048|824071|824529|824728|824785|825097|825162|825521|826741|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|830626|831253|831551|831817|832139|832368|832802|834171|834532|837454|837961|838106|838193|838792|839208|840199|840987|841235|842138|842372|842418|842453|843278|843607|843634|28721282,STL2P|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21390|ARF3|AT2G39960|AT2G43640|GDI1|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|AT3G16310|NPSN13|RAB7B|RABE1c|MDH|HSP93-III|AT3G49100|RAB8|eIF6A|ALPHA-SNAP2|TXR1|GDI2|AT3G63460|AT4G11380|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|Tudor1|MOS11|AT5G16880|RAB8C|AT5G20165|CDF1|AT5G27430|AT5G41685|DSS1(V)|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G57620|HAP13|SC3|TIM13|AT1G69460|TIM23-2|VPS46.2|AT5G60460,-4.6,hits
GO Biological Processes,19,GO:0034613,cellular protein localization,19_GO:0051179 localization,-6.5,1.8,5.5,18982,655,1217,76,6.2,0.69,814728|814747|814908|814930|816245|816246|816633|816655|816678|816698|816863|817014|818583|818966|819122|819187|819206|819945|820001|820132|820284|820587|820878|821008|821046|821415|822095|823906|824048|824071|824728|824785|825097|825521|826741|826878|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830077|830451|830501|830951|831253|831551|832368|832802|834171|834264|834532|837961|838029|838106|838193|838792|839208|840199|840987|841235|841265|841372|842138|842372|842453|843278|843607|28721282,AT2G01970|AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21190|AT2G21390|RER1B|ATRER1C1|ARF3|AT2G39960|AT2G43640|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|TMN7|AT3G16310|NPSN13|AT3G17780|RAB7B|ERD2B|MDH|HSP93-III|AT3G49100|eIF6A|ALPHA-SNAP2|TXR1|AT3G63460|AT4G11380|AT4G12650|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|ATRER1A|AT5G05670|SNX1|EMP1|MOS11|AT5G16880|CDF1|AT5G27430|AT5G41685|AT5G42570|DSS1(V)|AT1G14010|AT1G14670|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G48440|RTV1|AT1G57620|HAP13|TIM13|AT1G69460|TIM23-2|AT5G60460,-4.4,hits
