Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0048585,negative regulation of response to stimulus,19_GO:0048519 negative regulation of biological process,-3.9,1.8,4.1,18982,226,2029,43,2.1,0.32,814686|816775|817055|818540|818680|819108|819242|819551|819956|820264|820327|820355|820442|822098|823804|824405|824408|825890|826869|827093|827367|827493|827788|828303|828522|828706|829880|829901|829993|830556|832270|834892|836163|836309|836408|837237|837346|837583|837890|837956|838899|839722|844083,RGA1|HB6|PKL|PGGT-I|RHC1A|EMB2766|SPA1|AT3G03940|COL9|AT3G10930|SPY|SYP121|AT3G12620|RIN4|PUB13|SYP122|PAD4|DDB1A|CPR1|AHL20|AT4G16660|AT4G17720|JMJ14|EBS|SLY1|PEP|MYB73|SRFR1|LAZ1|CIPK15|AT5G22090|BIR1|SIZ1|AT5G61880|RAC10|UGT71C3|TIL1|PP2A-2|HRS1|WRKY4|CSN5A|AT1G28280|RFC3,-1.6,hits
GO Biological Processes,19,GO:0090697,post-embryonic plant organ morphogenesis,19_GO:0032501 multicellular organismal process,-3.9,2.1,4.2,18982,120,2029,27,1.3,0.25,814953|815269|818033|818116|818849|819671|819674|821849|823585|824484|825476|826172|826983|827983|829861|829872|830453|831035|831809|835421|835731|837958|838899|839103|839364|843141|843581,AIR3|HEN2|AIR9|SRO1|AT2G42490|LRS1|GID1A|TSO1|CYP71|NodGS|GID1B|PCN|AMT1;1|EXPA17|PLP1|AT4G37180|CPD|NOXY2|EXO70A1|BOB1|EXPA14|GN|CSN5A|ASB1|AT1G02410|IDD14|AT1G72490,-1.6,hits
GO Biological Processes,19,GO:0061024,membrane organization,19_GO:0071840 cellular component organization or biogenesis,-3.9,1.7,4,18982,248,2029,46,2.3,0.33,815211|815275|816386|816623|818086|819207|819896|820233|820278|820355|820461|822103|822326|822375|824118|824405|825736|826935|827055|827512|828105|828181|829270|829362|830124|830375|830435|830702|832074|832536|834730|835498|836242|836325|836348|837198|837378|837404|837737|839569|839629|839749|840472|841472|842072|842833,VPS2.1|CAS1|SCY1|PSB29|NPSN11|AT2G45990|ERMO2|VPS60.1|AT3G11070|SYP121|PGK1|AT3G25120|TOM20-3|GC6|AT3G49560|SYP122|PUX4|AT4G13200|AT4G14160|AGD8|AT4G01810|AT4G01150|AT4G31430|AT4G32285|AT4G39690|ALA1|AT5G05520|SYP132|AT5G19540|AT5G24650|VAM3|MAMI|SNAP33|OXA1|GCD1|Plsp2A|SYP111|VAP27-2|SEC22|ARV1|TOM20-2|SYP61|RPL21C|HIT1|AT1G56190|PTAC4,-1.6,hits
GO Biological Processes,19,GO:0006508,proteolysis,19_GO:0008152 metabolic process,-3.8,1.4,3.8,18982,797,2029,118,5.8,0.52,815960|816580|816666|816830|816963|817154|817200|817241|817278|817562|817702|817709|818680|818803|818909|819132|819409|819671|819687|819895|820402|820644|820662|820956|821202|821258|821357|821419|821610|822329|823796|824430|824564|824630|824972|824973|825286|825327|825352|825469|825475|825736|825890|825896|827272|827412|827453|827462|827637|827711|827714|828111|828228|828522|828671|828812|828856|828901|829042|829054|829119|829446|829463|829478|829556|829777|830548|830594|831230|831275|831911|832184|832189|832588|832599|834018|834237|834316|835062|835414|835416|835714|835727|835971|836196|836374|836465|836512|836616|836688|836705|836748|836860|837198|837391|837603|837838|838077|838188|838899|838947|839223|839241|839409|839433|839499|839705|840956|841072|841166|841301|841420|841596|842408|843196|843462|843880|843931,VSR4|RPN1A|UFD1|SNG1|AT2G24280|ftsh4|RPN13|FUS12|OTLD1|UBA1|AT2G31440|ARI7|RHC1A|AT2G42030|SPPL3|MAP1A|AT2G47970|LRS1|AT3G05230|AT3G07090|scpl16|AT3G14240|UBP25|UBC32|AT3G02070|AT3G03420|BTS|AT3G18860|UBP14|AT3G27100|UBC13|AT3G52640|AT3G53970|FBL17|AT3G58030|SINAT2|FUS6|AT3G61540|AT3G61790|AT3G62940|NPL41|PUX4|DDB1A|AT4G05460|PRL1|CLPR4|AT4G17420|AT4G17486|VPS25|AT4G19670|RING|AT4G03020|AT4G01870|SLY1|AT4G25660|VPS22|RMA3|AT4G27880|GGT4|DER1|AT4G29960|APM1|CDC20.1|SPPL1|CER9|AT4G36195|UBP12|AT5G07030|FZR3|COP13|AT5G01980|UBQ4|AT5G20660|AT5G25170|AT5G25270|DEG9|AT5G42320|RPT4A|AFB5|AT5G53330|CLPX|UBC30|CSN6A|AT5G58575|AT5G60750|UBC3|AT5G63460|FCLY|CIP8|AT5G65620|AT5G65760|RMR1|SKIP2|Plsp2A|PS1|AMSH2|AFB3|AT1G15130|RAD23A|CSN5A|AT1G23390|AT1G26800|FUS5|AT1G04810|CLPP5|SPPL4|AT1G28120|AT1G43690|ATUBC2-1|AT1G47570|AMSH1|CLPR1|UBP6|AT1G61150|AT1G68660|EBS1|UBC16|AT1G75990,-1.6,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-3.8,1.4,3.8,18982,758,2029,113,5.6,0.51,815134|815160|816124|816152|816232|816271|816513|816756|816758|816781|817221|817505|818028|818220|818402|818566|818721|819138|819152|819287|819608|819654|819954|820164|820185|820196|820447|820461|820628|820660|820812|821297|821812|822186|822525|822573|823847|824039|824408|824484|824599|824825|824923|825159|825259|825376|825655|825864|826919|828213|828226|828690|829022|829387|829509|829510|830484|830628|830732|830897|830912|830959|831169|831255|831490|831522|831539|831738|832268|832659|832800|833002|833763|833841|834088|834398|834407|834660|834813|835466|835764|835862|835987|836175|836210|836451|836488|836509|836707|836744|837118|837372|838352|838431|838870|839103|839773|840006|841200|841308|841405|841665|842031|842038|842072|842175|842561|843028|843207|843835|844288|844395|844399,AT2G05830|OPR3|KCS9|AT2G16530|HSK|ATSERAT3;1|AT2G19940|AT2G22230|AAT|PFK5|AT2G26800|ENOC|GPS1|FBA6|PDX1.1|P5CS1|GLU2|AT2G45300|DHDPS2|GulLO5|THA2|CYSD1|ADT2|AT3G10030|LYC|PAL4|emb2742|PGK1|FLU|AT3G14390|AT3G15690|AT3G01310|IGPD|HMT-1|MYB30|CM1|DUT1|SPT1|PAD4|NodGS|WRI1|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|TPC1|AT4G05160|AT4G13050|GLB1|AT4G02610|GPP1|AIM1|SHM3|AT4G33670|AGD2|DFB|IPK2a|AT5G08340|HPA1|PAS2|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|ITPK1|RSR4|AT5G22070|GA3|AT5G27410|GME|SOS4|TSBtype2|UK/UPRT1|KCS20|ARD4|DELTA-OAT|mtACP3|AT5G53850|PFK7|AT5G57580|Mik|PDX2|MYB34|NDPK2|AT5G63680|HDH|ATBCAT-5|AT5G66120|AT1G06090|FATB|PGDH|MAML-4|MYB3|ASB1|NUDX15|IMD3|HXK3|AT1G48860|MTK|ABA2|UKL3|AT1G55880|AT1G56190|ATP-PRT1|KAS III|ABA4|NUDX1|FAB1|AtkdsA1|IMD2|WIN1,-1.6,hits
GO Biological Processes,19,GO:0080147,root hair cell development,19_GO:0032501 multicellular organismal process,-3.8,2.2,4.2,18982,96,2029,23,1.1,0.24,814776|819124|820333|821610|824309|824860|825234|827088|828083|828208|829287|830484|830515|832171|832846|834200|834412|834578|835913|836528|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR10|RHS13|HAM3|UTr7|DFB|AT5G06270|XIK|TOPP8|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|AT1G01910|PIN3|XXT5,-1.6,hits
GO Biological Processes,19,GO:0000911,cytokinesis by cell plate formation,19_GO:0009987 cellular process,-3.8,2.5,4.3,18982,67,2029,18,0.89,0.21,814812|817860|818086|818131|821849|824047|824700|825488|828783|830971|831088|831167|831809|835616|836242|836773|837490|837958,MYB88|AUG2|NPSN11|MOR1|TSO1|AT3G48860|PHIP1|RANGAP1|MAP65-2|TRS120|AT5G12150|AT5G13260|EXO70A1|MAP65-1|SNAP33|PLP3b|RAB11c|GN,-1.6,hits
GO Biological Processes,19,GO:0010054,trichoblast differentiation,19_GO:0032501 multicellular organismal process,-3.7,2.1,4.1,18982,122,2029,27,1.3,0.25,814776|819124|820333|821610|824309|824860|825234|825442|827088|828083|828208|828776|829287|830484|830515|832171|832846|833763|834200|834412|834578|835913|836528|837958|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|PRP3|IBR10|RHS13|HAM3|SHV3|UTr7|DFB|AT5G06270|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|GN|AT1G01910|PIN3|XXT5,-1.6,hits
GO Biological Processes,19,GO:0016197,endosomal transport,19_GO:0051179 localization,-3.7,2.5,4.2,18982,68,2029,18,0.89,0.21,815211|816289|818086|820233|821573|827637|827690|828782|828812|830160|834483|835435|837958|838077|840134|841472|843468|843918,VPS2.1|VPS35A|NPSN11|VPS60.1|EHD1|VPS25|VPS54|EXT-like|VPS22|RABA4B|VPS2.2|VPS26A|GN|AT1G15130|AT1G32410|HIT1|POK|VPS35B,-1.5,hits
GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,19_GO:0050789 regulation of biological process,-3.6,3.8,4.6,18982,22,2029,9,0.44,0.15,816552|817278|818561|822537|824955|829463|831230|838156|839367,AT2G20330|OTLD1|BPM3|AAR3|UVI4-LIKE|CDC20.1|FZR3|AT1G15860|AT1G02330,-1.5,hits
GO Biological Processes,19,GO:1902410,mitotic cytokinetic process,19_GO:0009987 cellular process,-3.6,2.4,4.1,18982,69,2029,18,0.89,0.21,814812|817860|818086|818131|821849|824047|824700|825488|828783|830971|831088|831167|831809|835616|836242|836773|837490|837958,MYB88|AUG2|NPSN11|MOR1|TSO1|AT3G48860|PHIP1|RANGAP1|MAP65-2|TRS120|AT5G12150|AT5G13260|EXO70A1|MAP65-1|SNAP33|PLP3b|RAB11c|GN,-1.5,hits
GO Biological Processes,19,GO:0048767,root hair elongation,19_GO:0040007 growth,-3.6,2.4,4.1,18982,69,2029,18,0.89,0.21,814776|819124|821610|824309|824860|825234|827088|828208|830484|832171|832846|834200|834412|834578|836528|839305|843432|843779,AL6|HAM1|UBP14|RHD4|AT3G56930|HAM2|IBR10|HAM3|DFB|XIK|TOPP8|AT5G41950|MYA2|maMYB|PI-4KBETA1|AT1G01910|PIN3|XXT5,-1.5,hits
GO Biological Processes,19,GO:0032506,cytokinetic process,19_GO:0009987 cellular process,-3.6,2.4,4.1,18982,69,2029,18,0.89,0.21,814812|817860|818086|818131|821849|824047|824700|825488|828783|830971|831088|831167|831809|835616|836242|836773|837490|837958,MYB88|AUG2|NPSN11|MOR1|TSO1|AT3G48860|PHIP1|RANGAP1|MAP65-2|TRS120|AT5G12150|AT5G13260|EXO70A1|MAP65-1|SNAP33|PLP3b|RAB11c|GN,-1.5,hits
GO Biological Processes,19,GO:0043543,protein acylation,19_GO:0008152 metabolic process,-3.6,2.3,4.1,18982,87,2029,21,1,0.22,817278|818486|819050|819334|820088|822311|824037|824860|825517|826193|827083|828303|829882|831543|832293|834108|834599|835775|839370|844241|2745525,OTLD1|AT2G39000|AT2G44430|AT2G47210|AT3G09320|AT3G26935|AT3G48760|AT3G56930|GG1|AT4G00840|AT4G14385|EBS|AT4G37280|AT5G16800|RIN1|AT5G41060|GAS41|HAG2|TAFII59|HAC1|AT2G14255,-1.5,hits
GO Biological Processes,19,GO:0090696,post-embryonic plant organ development,19_GO:0032501 multicellular organismal process,-3.6,1.8,3.9,18982,192,2029,37,1.8,0.3,814812|814953|815269|817055|818033|818116|818849|819671|819674|821324|821849|823585|824484|825476|825517|826172|826983|827983|828783|829287|829861|829872|830453|831035|831147|831541|831809|835421|835616|835731|837838|837958|838899|839103|839364|843141|843581,MYB88|AIR3|HEN2|PKL|AIR9|SRO1|AT2G42490|LRS1|GID1A|XPL1|TSO1|CYP71|NodGS|GID1B|GG1|PCN|AMT1;1|EXPA17|MAP65-2|UTr7|PLP1|AT4G37180|CPD|NOXY2|WRKY75|DOT2|EXO70A1|BOB1|MAP65-1|EXPA14|AFB3|GN|CSN5A|ASB1|AT1G02410|IDD14|AT1G72490,-1.4,hits
GO Biological Processes,19,GO:0015931,nucleobase-containing compound transport,19_GO:0051179 localization,-3.5,2,4,18982,119,2029,26,1.3,0.25,818760|819108|819362|819693|822329|824118|824604|825105|828491|829287|829375|829427|829687|830094|830452|831565|832120|832536|834180|835095|837159|839124|843966|844096|844406|844407,AT2G41620|EMB2766|NDT1|PNC1|AT3G27100|AT3G49560|SAC3C|UTR6|AT4G23910|UTr7|SHS1|AT4G32910|AT4G35335|NST-K1|MOS7|XPO1A|GONST4|AT5G24650|AT5G41760|AZG2|AT1G06470|NDT2|GONST3|AT1G77610|RAE1|SAR3,-1.4,hits
GO Biological Processes,19,GO:0009084,glutamine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-3.5,3.2,4.3,18982,32,2029,11,0.54,0.16,816513|818566|818721|824484|824825|824923|828213|830959|834660|841665|844399,AT2G19940|P5CS1|GLU2|NodGS|AT3G56580|NAGK|GLB1|AT5G10920|DELTA-OAT|ABA2|WIN1,-1.4,hits
GO Biological Processes,19,GO:0009648,photoperiodism,19_GO:0050896 response to stimulus,-3.5,1.9,3.9,18982,140,2029,29,1.4,0.26,816232|816794|818116|818596|819076|819242|819956|820011|820388|820572|823804|824890|827788|828090|828303|828706|829143|834599|834747|836385|836582|837346|839529|840295|841922|843595|844042|844241|844407,HSK|AGL17|SRO1|ELF4|CKB4|SPA1|COL9|AT3G08640|AT3G12130|AT3G13670|PUB13|AGL16|JMJ14|RBP-DR1|EBS|PEP|VEL1|GAS41|LBA1|ELF5|HAM1|TIL1|CRY2|UPF3|NF-YC3|ELF4-L2|MAF1|HAC1|SAR3,-1.4,hits
GO Biological Processes,19,GO:0006553,lysine metabolic process,19_GO:0008152 metabolic process,-3.4,3.9,4.4,18982,19,2029,8,0.39,0.14,819152|820660|825159|825259|828798|829510|831169|831255,DHDPS2|AT3G14390|AT3G59890|DHDPS1|AT4G26910|AGD2|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-3.3,1.4,3.5,18982,588,2029,89,4.4,0.45,815134|815160|816124|816232|816271|816513|816756|816758|816781|817505|818220|818566|818721|819138|819152|819287|819608|819654|819954|820196|820461|820628|820660|820812|821812|822186|822525|822573|824408|824484|824599|824825|824923|825159|825259|825376|825655|825864|826919|828213|828226|829022|829387|829509|829510|830484|830897|830912|830959|831169|831255|831490|831522|832268|832659|832800|833002|833841|834398|834407|834660|834813|835466|835764|835862|836210|836488|836509|836707|836744|837118|837372|838352|838431|838870|839103|840006|841200|841308|841405|841665|842038|842072|842175|842561|843028|843835|844395|844399,AT2G05830|OPR3|KCS9|HSK|ATSERAT3;1|AT2G19940|AT2G22230|AAT|PFK5|ENOC|FBA6|P5CS1|GLU2|AT2G45300|DHDPS2|GulLO5|THA2|CYSD1|ADT2|PAL4|PGK1|FLU|AT3G14390|AT3G15690|IGPD|HMT-1|MYB30|CM1|PAD4|NodGS|WRI1|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|TPC1|AT4G05160|AT4G13050|GLB1|AT4G02610|AIM1|SHM3|AT4G33670|AGD2|DFB|HPA1|PAS2|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|AT5G22070|GA3|AT5G27410|GME|TSBtype2|KCS20|ARD4|DELTA-OAT|mtACP3|AT5G53850|PFK7|AT5G57580|MYB34|AT5G63680|HDH|ATBCAT-5|AT5G66120|AT1G06090|FATB|PGDH|MAML-4|MYB3|ASB1|IMD3|HXK3|AT1G48860|MTK|ABA2|AT1G55880|AT1G56190|ATP-PRT1|KAS III|ABA4|FAB1|IMD2|WIN1,-1.3,hits
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0008152 metabolic process,-3.3,1.4,3.5,18982,588,2029,89,4.4,0.45,815134|815160|816124|816232|816271|816513|816756|816758|816781|817505|818220|818566|818721|819138|819152|819287|819608|819654|819954|820196|820461|820628|820660|820812|821812|822186|822525|822573|824408|824484|824599|824825|824923|825159|825259|825376|825655|825864|826919|828213|828226|829022|829387|829509|829510|830484|830897|830912|830959|831169|831255|831490|831522|832268|832659|832800|833002|833841|834398|834407|834660|834813|835466|835764|835862|836210|836488|836509|836707|836744|837118|837372|838352|838431|838870|839103|840006|841200|841308|841405|841665|842038|842072|842175|842561|843028|843835|844395|844399,AT2G05830|OPR3|KCS9|HSK|ATSERAT3;1|AT2G19940|AT2G22230|AAT|PFK5|ENOC|FBA6|P5CS1|GLU2|AT2G45300|DHDPS2|GulLO5|THA2|CYSD1|ADT2|PAL4|PGK1|FLU|AT3G14390|AT3G15690|IGPD|HMT-1|MYB30|CM1|PAD4|NodGS|WRI1|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|TPC1|AT4G05160|AT4G13050|GLB1|AT4G02610|AIM1|SHM3|AT4G33670|AGD2|DFB|HPA1|PAS2|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|AT5G22070|GA3|AT5G27410|GME|TSBtype2|KCS20|ARD4|DELTA-OAT|mtACP3|AT5G53850|PFK7|AT5G57580|MYB34|AT5G63680|HDH|ATBCAT-5|AT5G66120|AT1G06090|FATB|PGDH|MAML-4|MYB3|ASB1|IMD3|HXK3|AT1G48860|MTK|ABA2|AT1G55880|AT1G56190|ATP-PRT1|KAS III|ABA4|FAB1|IMD2|WIN1,-1.3,hits
KEGG Pathway,24,M00527,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",,-3.3,4.4,4.5,18982,15,2029,7,0.34,0.13,819152|820660|825159|825259|829510|831169|831255,DHDPS2|AT3G14390|AT3G59890|DHDPS1|AGD2|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0009089,lysine biosynthetic process via diaminopimelate,19_GO:0008152 metabolic process,-3.3,4.4,4.5,18982,15,2029,7,0.34,0.13,819152|820660|825159|825259|829510|831169|831255,DHDPS2|AT3G14390|AT3G59890|DHDPS1|AGD2|AK-LYS1|CARAB-AK-LYS,-1.3,hits
KEGG Pathway,24,ath_M00527,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",,-3.3,4.4,4.5,18982,15,2029,7,0.34,0.13,819152|820660|825159|825259|829510|831169|831255,DHDPS2|AT3G14390|AT3G59890|DHDPS1|AGD2|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0046451,diaminopimelate metabolic process,19_GO:0008152 metabolic process,-3.3,4.4,4.5,18982,15,2029,7,0.34,0.13,819152|820660|825159|825259|829510|831169|831255,DHDPS2|AT3G14390|AT3G59890|DHDPS1|AGD2|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0048765,root hair cell differentiation,19_GO:0032501 multicellular organismal process,-3.3,2,3.8,18982,116,2029,25,1.2,0.24,814776|819124|820333|821610|824309|824860|825234|827088|828083|828208|828776|829287|830484|830515|832171|832846|834200|834412|834578|835913|836528|837958|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR10|RHS13|HAM3|SHV3|UTr7|DFB|AT5G06270|XIK|TOPP8|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|GN|AT1G01910|PIN3|XXT5,-1.3,hits
GO Biological Processes,19,GO:0048764,trichoblast maturation,19_GO:0032501 multicellular organismal process,-3.3,2,3.8,18982,116,2029,25,1.2,0.24,814776|819124|820333|821610|824309|824860|825234|827088|828083|828208|828776|829287|830484|830515|832171|832846|834200|834412|834578|835913|836528|837958|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR10|RHS13|HAM3|SHV3|UTr7|DFB|AT5G06270|XIK|TOPP8|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|GN|AT1G01910|PIN3|XXT5,-1.3,hits
GO Biological Processes,19,GO:0010228,vegetative to reproductive phase transition of meristem,19_GO:0022414 reproductive process,-3.3,1.7,3.6,18982,233,2029,42,2.1,0.32,816232|816794|817302|817403|818116|818596|819076|819242|819579|819814|819956|820388|820389|820572|821259|822505|823804|824890|824897|826665|827183|827788|828090|828132|828303|828706|829143|831877|831980|834599|834961|836385|836582|837346|839529|839740|841922|842807|843983|844042|844241|844407,HSK|AGL17|ATC|RAP2.7|SRO1|ELF4|CKB4|SPA1|SEC|CHR11|COL9|AT3G12130|EML1|AT3G13670|KIN10|HMG|PUB13|AGL16|INO80|SPT16|SDG2|JMJ14|RBP-DR1|AT4G02940|EBS|PEP|VEL1|LAC8|CHR17|GAS41|PRMT4A|ELF5|HAM1|TIL1|CRY2|HB-1|NF-YC3|GTG1|SOB3|MAF1|HAC1|SAR3,-1.3,hits
GO Biological Processes,19,GO:0009067,aspartate family amino acid biosynthetic process,19_GO:0008152 metabolic process,-3.3,2.8,4.1,18982,44,2029,13,0.64,0.18,815134|816232|819152|820660|822186|825159|825259|829510|831169|831255|834407|835466|841405,AT2G05830|HSK|DHDPS2|AT3G14390|HMT-1|AT3G59890|DHDPS1|AGD2|AK-LYS1|CARAB-AK-LYS|ARD4|AT5G53850|MTK,-1.3,hits
KEGG Pathway,24,ath03040,Spliceosome,,-3.3,1.8,3.7,18982,191,2029,36,1.8,0.29,814787|816366|817551|818660|818980|819338|819669|820515|820730|821343|821913|822264|824105|826602|827077|827272|827925|828071|829156|829866|830818|831092|831541|832834|835843|836548|837599|838027|839699|840143|842312|842315|842382|842877|842881|842943,AT2G02570|emb2444|AT2G30000|AT2G40650|AT2G43770|AT2G47250|AT3G05070|AT3G13224|AT3G15010|MOS4|AT3G23325|AT3G26560|SR34a|AT4G10110|AT4G14342|PRL1|EMB2770|AT4G03120|AT4G30330|SMP2|MTHSC70-2|AT5G12190|DOT2|emb1644|AT5G57370|AT5G64270|AT1G10580|AT1G14650|AT1G28060|ESP3|emb1220|AT1G60200|AT1G60900|SMP1|LSM8|AT1G66260,-1.3,hits
KEGG Pathway,24,ko03040,Spliceosome,,-3.3,1.8,3.7,18982,191,2029,36,1.8,0.29,814787|816366|817551|818660|818980|819338|819669|820515|820730|821343|821913|822264|824105|826602|827077|827272|827925|828071|829156|829866|830818|831092|831541|832834|835843|836548|837599|838027|839699|840143|842312|842315|842382|842877|842881|842943,AT2G02570|emb2444|AT2G30000|AT2G40650|AT2G43770|AT2G47250|AT3G05070|AT3G13224|AT3G15010|MOS4|AT3G23325|AT3G26560|SR34a|AT4G10110|AT4G14342|PRL1|EMB2770|AT4G03120|AT4G30330|SMP2|MTHSC70-2|AT5G12190|DOT2|emb1644|AT5G57370|AT5G64270|AT1G10580|AT1G14650|AT1G28060|ESP3|emb1220|AT1G60200|AT1G60900|SMP1|LSM8|AT1G66260,-1.3,hits
GO Biological Processes,19,GO:0017038,protein import,19_GO:0051179 localization,-3.3,1.9,3.7,18982,150,2029,30,1.5,0.27,816623|817439|818180|818760|819108|820278|821248|822103|822326|824118|825071|825488|827302|829427|830435|830452|832102|832536|832786|834184|835429|836309|836325|836402|839374|839629|839800|2745966|3768764|3770411,PSB29|OEP16-1|TIM44-2|AT2G41620|EMB2766|AT3G11070|PEX19-1|AT3G25120|TOM20-3|AT3G49560|AT3G59020|RANGAP1|IMPA-2|AT4G32910|AT5G05520|MOS7|emb2734|AT5G24650|AT5G27280|CIP1|AT5G53480|AT5G61880|OXA1|PEX14|Tic20-I|TOM20-2|PEX7|ZR3|AT3G08943|SD3,-1.3,hits
GO Biological Processes,19,GO:0048469,cell maturation,19_GO:0032502 developmental process,-3.3,2,3.7,18982,117,2029,25,1.2,0.24,814776|819124|820333|821610|824309|824860|825234|827088|828083|828208|828776|829287|830484|830515|832171|832846|834200|834412|834578|835913|836528|837958|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR10|RHS13|HAM3|SHV3|UTr7|DFB|AT5G06270|XIK|TOPP8|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|GN|AT1G01910|PIN3|XXT5,-1.3,hits
GO Biological Processes,19,GO:0010053,root epidermal cell differentiation,19_GO:0032501 multicellular organismal process,-3.3,1.9,3.7,18982,137,2029,28,1.4,0.26,814776|819124|820333|821610|824309|824860|825234|825442|827088|828083|828208|828776|829287|830484|830515|831147|832171|832846|833763|834200|834412|834578|835913|836528|837958|839305|843432|843779,AL6|HAM1|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|PRP3|IBR10|RHS13|HAM3|SHV3|UTr7|DFB|AT5G06270|WRKY75|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|LRL3|PI-4KBETA1|GN|AT1G01910|PIN3|XXT5,-1.3,hits
GO Biological Processes,19,GO:0006525,arginine metabolic process,19_GO:0008152 metabolic process,-3.2,3.7,4.2,18982,20,2029,8,0.39,0.14,816149|816513|824923|828213|829623|830959|834660|844399,ADC1|AT2G19940|NAGK|GLB1|ADC2|AT5G10920|DELTA-OAT|WIN1,-1.2,hits
GO Biological Processes,19,GO:0018345,protein palmitoylation,19_GO:0008152 metabolic process,-3.2,3.7,4.2,18982,20,2029,8,0.39,0.14,820088|822311|824037|824860|825517|826193|834108|2745525,AT3G09320|AT3G26935|AT3G48760|AT3G56930|GG1|AT4G00840|AT5G41060|AT2G14255,-1.2,hits
GO Biological Processes,19,GO:0019439,aromatic compound catabolic process,19_GO:0008152 metabolic process,-3.2,1.6,3.5,18982,273,2029,47,2.3,0.33,815269|816476|816623|816781|817505|818220|819550|820196|820461|820492|821463|823551|823766|823847|824599|825025|827158|828090|828132|828579|828858|829641|832004|832060|832834|833613|834261|834363|834380|834430|834747|835764|836488|837068|837757|837983|839244|839521|839621|839720|839773|840295|841200|842072|842269|843207|844267,HEN2|CDA1|PSB29|PFK5|ENOC|FBA6|ECT1|PAL4|PGK1|ECT5|ABF4|CAF1a|AT3G46210|DUT1|WRI1|AT3G58560|AT4G14990|RBP-DR1|AT4G02940|RBP31|RRP41L|XDH1|NSH3|SMG7|emb1644|AT5G36160|XRN2|ETFBETA|UAH|CAD1|LBA1|PFK7|AT5G63680|URH2|AT1G12050|AT1G14220|AT1G02080|RRP4|HK3|AT1G28260|NUDX15|UPF3|HXK3|AT1G56190|MTR4|NUDX1|ECT8,-1.2,hits
GO Biological Processes,19,GO:0015780,nucleotide-sugar transmembrane transport,19_GO:0051179 localization,-3.1,3.4,4.1,18982,25,2029,9,0.44,0.15,825105|829287|829687|830094|832120|834180|837159|843966|844096,UTR6|UTr7|AT4G35335|NST-K1|GONST4|AT5G41760|AT1G06470|GONST3|AT1G77610,-1.2,hits
GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-3.1,1.8,3.6,18982,160,2029,31,1.5,0.27,815960|816310|818086|818375|819896|822020|822375|825119|825257|827055|827091|827512|827690|828105|828587|831071|831680|833946|835046|835297|836725|837737|837958|839210|839749|840065|841472|842497|843468|844339|5008085,VSR4|ATSLY1|NPSN11|AT2G37975|ERMO2|AtSec20|GC6|AT3G59500|AT3G60860|AT4G14160|ATBET12|AGD8|VPS54|AT4G01810|AT4G24840|AT5G11980|AT5G02280|GNL1|EXO84B|GB1|AT5G65950|SEC22|GN|AT1G26690|SYP61|AT1G31780|HIT1|AT1G62020|POK|AT1G79990|AT3G54085,-1.2,hits
