Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0034637,cellular carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-3.1,1.6,3.5,18982,231,2362,46,1.9,0.28,816747|817755|818128|819887|820002|821148|821339|822105|822241|822338|825025|826884|827498|827612|827905|827940|828690|829842|830559|830881|831140|834677|835258|835849|836306|836408|836456|836504|836595|837059|837152|837834|838257|838998|840272|840953|841567|841588|842035|842309|842622|843054|843365|843779|844225|844288,CSI1|GSL03|XEG113|SGT|KOB1|CSLD3|LST8-1|QUA1|AT3G26370|UKL2|AT3G58560|NUDT7|TPS5|IRX1|RGXT2|XT2|GPP1|IRX14|AT5G06700|MIPS3|GSL12|RWA1|AT5G51830|GS1|GUT1|RAC10|AT5G63370|RSW3|CESA6|CALS1|TPS7|UGE1|AT1G16860|TPS9|GXMT1|FBP|SPP1|MSR2|CSLE1|TPS10|UGE3|AT1G67330|TPS8|XXT5|AT1G78880|AtkdsA1,-1.4,hits
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0071840 cellular component organization or biogenesis,-3.1,1.7,3.5,18982,169,2362,36,1.5,0.25,814722|816290|816747|817676|817860|818131|818679|818773|819230|819717|820915|821331|821884|822136|823542|824908|826539|827328|828087|828972|829139|829654|829750|830707|832171|833544|834412|835616|836408|836595|836723|836773|838571|839281|843509|843934,ATMAP65-6|ARAC1|CSI1|ADF6|AUG2|MOR1|AT2G40820|VLN2|ABIL1|CPA|KINESIN-13A|AT3G18060|AT3G23090|AFH1|NEK6|VLN3|GIP1|SPK1|CRK|CKL6|VLN4|RAC3|RAC6|MPB2C|XIK|FIM5|MYA2|MAP65-1|RAC10|CESA6|ZWI|PLP3b|AT1G19835|ADF11|CPB|VAB1,-1.4,hits
GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-3.1,1.3,3.3,18982,794,2362,129,5.5,0.47,814812|816050|816133|816290|816663|816747|816787|816815|816972|817055|817157|817252|817302|817429|817830|818213|818438|818596|818761|818982|819129|819174|819579|819619|819814|819878|819910|820388|820408|820940|821259|821536|821676|821849|821884|822011|822547|823585|824060|824642|824807|825107|825375|825415|825890|826728|827328|828008|828090|828303|828706|828760|828890|828972|829105|829143|829390|829597|829654|829750|829826|829847|830000|830019|830065|830169|830366|830453|830503|830543|830912|830915|831035|831267|831411|831822|831919|832053|833676|833755|834204|834403|834575|834599|834663|834713|834952|834961|835379|835421|835702|835872|835935|836163|836236|836337|836408|836466|836624|836629|836699|836710|836815|837277|837417|837886|838031|838633|838794|838899|839367|839401|839984|840218|840310|840957|841056|841072|841922|843032|843432|843756|843987|844042|844268|844407|2745983|3766642|5007942,MYB88|ATHM3|AT2G16365|ARAC1|BPC4|CSI1|SVP|GRF1|AT2G24360|PKL|CYP711A1|SE|ATC|ALB3|LUH|GRF3|TFIIS|ELF4|TFIIB|MPK6|SAUR36|AGL20|SEC|FLK|CHR11|PRMT4B|FHA2|AT3G12130|RBR1|RR1|KIN10|FYPP3|MKK5|TSO1|AT3G23090|AT3G24240|NAC3|CYP71|AAE3|ARP1|WRKY70|FTA|GLP10|BZIP53|DDB1A|SGT1B|SPK1|EID1|RBP-DR1|EBS|PEP|AT4G26540|FEY|CKL6|VIP3|VEL1|LUG|AGB1|RAC3|RAC6|GBF1|SPT|ROPGEF1|RPN10|SHL1|HB16|CPK1|CPD|ATO|AT5G06550|PAS2|AIL6|NOXY2|CHC1|LNG1|AT5G03500|JKD|ARIA|SEF|TCH2|WNK8|AGO10|CLPP4|GAS41|CUL4|TRN2|AT5G48940|PRMT4A|TAP46|BOB1|AT5G56040|COL5|MSI1|SIZ1|VIP4|AGL42|RAC10|NF-YC4|AT5G65000|AGL31|BAM1|CGR3|AT5G66815|OBP2|NF-YC9|RAV1|BPC2|ERD10|AT1G21920|CSN5A|AT1G02330|AN|SUF4|GTL1|AT1G34110|VIP1|MCM2|ATUBC2-1|NF-YC3|AT1G67120|PIN3|TRM4|CDKB2;1|MAF1|NUA|SAR3|AT5G10625|GL22|FHY1,-1.4,hits
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-3.1,1.5,3.4,18982,270,2362,52,2.2,0.3,816103|816382|817830|817925|818588|818605|818701|818709|819353|819622|819923|820752|821112|821175|821259|821357|824807|826884|827367|827786|828516|828559|828856|829151|829383|829390|831158|832032|832137|832206|832524|834210|834225|835813|835860|835919|836103|837428|837886|837890|837896|838940|839168|839666|841821|843216|843575|843621|843833|843989|843993|28718918,HB1|AT2G18670|LUH|CRL1|HSPRO2|CZF1|CAMBP25|TCH3|CP12-1|AT3G04640|AT3G07350|ERF4|LBD41|SRG3|KIN10|BTS|WRKY70|NUDT7|AT4G16660|LSD1|AT4G24160|DIC2|RMA3|XTH18|AT4G32480|LUG|GILP|AT5G19120|SPX1|SUS1|DMR6|AT5G42050|AT5G42200|EIR1|TCH4|TIL|RHL41|SRC2|RAV1|HRS1|AT1G13360|GGT1|AT1G26270|STZ|PME1|RAV2|AT1G72430|AT1G72900|AT1G74940|CP12-3|AT1G76600|AT3G06435,-1.4,hits
GO Biological Processes,19,GO:0009734,auxin-activated signaling pathway,19_GO:0023052 signaling,-3.1,2,3.6,18982,93,2362,23,0.97,0.2,814670|816290|818265|819108|819314|822296|825473|826601|826728|827328|829654|829880|830915|834784|835813|836451|836865|837960|838916|841785|843432|843693|844193,PIN4|ARAC1|ABCB1|EMB2766|ABCB4|AFB2|TIR1|CNX7|SGT1B|SPK1|RAC3|MYB73|AIL6|HAT2|EIR1|NDPK2|MYBR1|VIK|PIN7|MUM4|PIN3|PIN1|RHM1,-1.4,hits
GO Biological Processes,19,GO:0006401,RNA catabolic process,19_GO:0008152 metabolic process,-3.1,1.8,3.5,18982,122,2362,28,1.2,0.22,815269|815840|817767|819550|820492|820624|823766|824853|825025|825221|825335|828090|828132|828858|830853|832242|832834|833577|834261|834747|836300|837357|838162|839244|839567|842269|842303|843900,HEN2|ABH1|AT2G32070|ECT1|ECT5|LSM1B|AT3G46210|UBA2A|AT3G58560|CER7|RRP41|RBP-DR1|AT4G02940|RRP41L|NRPB4|LARP1a|emb1644|AT5G35910|XRN2|LBA1|Tudor2|DCP1|AT1G15920|AT1G02080|AT1G03140|MTR4|AT1G60080|XRN3,-1.4,hits
GO Biological Processes,19,GO:0070482,response to oxygen levels,19_GO:0050896 response to stimulus,-3,1.5,3.4,18982,271,2362,52,2.2,0.3,816103|816382|817830|817925|818588|818605|818701|818709|819353|819622|819923|820752|821112|821175|821259|821357|824807|826884|827367|827786|828516|828559|828856|829151|829383|829390|831158|832032|832137|832206|832524|834210|834225|835813|835860|835919|836103|837428|837886|837890|837896|838940|839168|839666|841821|843216|843575|843621|843833|843989|843993|28718918,HB1|AT2G18670|LUH|CRL1|HSPRO2|CZF1|CAMBP25|TCH3|CP12-1|AT3G04640|AT3G07350|ERF4|LBD41|SRG3|KIN10|BTS|WRKY70|NUDT7|AT4G16660|LSD1|AT4G24160|DIC2|RMA3|XTH18|AT4G32480|LUG|GILP|AT5G19120|SPX1|SUS1|DMR6|AT5G42050|AT5G42200|EIR1|TCH4|TIL|RHL41|SRC2|RAV1|HRS1|AT1G13360|GGT1|AT1G26270|STZ|PME1|RAV2|AT1G72430|AT1G72900|AT1G74940|CP12-3|AT1G76600|AT3G06435,-1.4,hits
GO Biological Processes,19,GO:0009423,chorismate biosynthetic process,19_GO:0008152 metabolic process,-3,4.4,4.2,18982,11,2362,6,0.25,0.1,819138|830159|836744|838924|841307|841308,AT2G45300|DHS1|AT5G66120|AT1G23160|EMB1144|AT1G48860,-1.4,hits
GO Biological Processes,19,GO:0019740,nitrogen utilization,19_GO:0019740 nitrogen utilization,-3,4.4,4.2,18982,11,2362,6,0.25,0.1,818409|828213|831126|833535|835379|836550,AMT2|GLB1|DiT1|GS2|TAP46|DIT2.1,-1.4,hits
GO Biological Processes,19,GO:0048507,meristem development,19_GO:0032502 developmental process,-3,1.5,3.4,18982,285,2362,54,2.3,0.31,816050|816787|817154|817157|817252|817265|817830|818982|819174|819753|819814|819969|820002|820940|821676|821849|822011|823585|824716|825107|826172|827457|828760|828890|829390|830169|830484|830915|831541|831919|832298|832428|832733|834403|834575|834599|834713|834868|834952|835217|835421|835702|836624|836629|836699|838039|838144|840310|841056|841582|843432|843987|844042|844282,ATHM3|SVP|ftsh4|CYP711A1|SE|LHW|LUH|MPK6|AGL20|ATSK12|CHR11|OBE1|KOB1|RR1|MKK5|TSO1|AT3G24240|CYP71|RBL|FTA|PCN|HAT1|AT4G26540|FEY|LUG|HB16|DFB|AIL6|DOT2|JKD|QQT1|PDR2|SK 11|AGO10|CLPP4|GAS41|TRN2|OBE2|AT5G48940|EYE|BOB1|AT5G56040|AT5G65000|AGL31|BAM1|TTA1|TPL|AT1G34110|MCM2|AT1G51570|PIN3|CDKB2;1|MAF1|ALDH5F1,-1.3,hits
GO Biological Processes,19,GO:0034470,ncRNA processing,19_GO:0008152 metabolic process,-3,1.4,3.3,18982,438,2362,77,3.3,0.37,815269|815840|816230|817128|817252|817987|818871|819141|819181|819355|819578|819904|820129|820370|820504|821500|821708|821800|822043|823536|823766|824290|824818|824866|824867|825035|825221|825335|825524|825833|826299|827493|828136|828193|828858|828935|828962|831116|831141|831431|831538|831541|832553|832687|832869|833577|834121|834261|834443|834819|834877|835604|835690|836220|837299|837361|837589|837821|837834|838115|838345|839481|839572|840053|840848|841420|842269|842303|842622|842682|842943|843032|843540|843564|843900|844039|2745580,HEN2|ABH1|EMB2762|AT2G25870|SE|WDR55|AT2G42710|emb1067|AT2G45730|DIM1A|AT3G04230|AT3G07170|AT3G09720|AT3G11964|AT3G01160|AT3G19630|AT3G21540|PMH1|AT3G24506|AT3G44150|AT3G46210|AT3G51270|AT3G56510|EDA7|AT3G57000|AT3G58660|CER7|RRP41|EMB3126|AT4G04940|AT4G07950|AT4G17720|MEE49|AT4G02720|RRP41L|AT4G28200|AT4G28450|AT5G12410|EMB3011|AT5G15750|TOZ|DOT2|AT5G24840|AT5G26180|AT5G27990|AT5G35910|AT5G41190|XRN2|CBP20|TRM10|AT5G48240|CNX5|OLI2|AT5G60990|AT1G07840|AT1G08410|AT1G10490|AT1G12650|UGE1|PWP2|NOF1|AT1G01210|TRM82|AT1G31660|AT1G42440|CLPR1|MTR4|AT1G60080|UGE3|IMP4|AT1G66260|AT1G67120|AT1G72090|PUM23|XRN3|AT1G77030|AT2G34357,-1.3,hits
GO Biological Processes,19,GO:0009743,response to carbohydrate,19_GO:0050896 response to stimulus,-3,1.7,3.4,18982,159,2362,34,1.4,0.25,816623|816782|817439|819113|819353|819869|820002|820656|821259|824599|825376|827086|827272|828153|828213|828542|828889|829034|830019|832193|832206|834663|834747|835813|836244|838115|838856|840953|841665|843314|843564|843720|843934|843988,PSB29|CYCD2;1|OEP16-1|AT2G45060|CP12-1|BCE2|KOB1|MEE31|KIN10|WRI1|ROC4|bHLH104|PRL1|PRL|GLB1|CIPK8|ISI1|HXK1|RPN10|AT5G20700|SUS1|CUL4|LBA1|EIR1|ANK6|PWP2|ATL15|FBP|ABA2|ATHB13|PUM23|ESP1|VAB1|AT1G76550,-1.3,hits
GO Biological Processes,19,GO:0007005,mitochondrion organization,19_GO:0071840 cellular component organization or biogenesis,-3,1.7,3.4,18982,184,2362,38,1.6,0.26,816348|816425|817456|818152|818180|819060|819256|819982|821258|822326|824876|825053|828013|828868|830124|831035|831041|831594|831638|832404|832744|832786|832838|835197|836309|836325|836348|837164|837524|837568|838327|839317|839629|840063|842040|2745966|3770411|5007681,AT2G18330|AT2G19080|ftsh3|AT2G35795|TIM44-2|AT2G44525|OXA1L|AT3G07910|AT3G03420|TOM20-3|BIGYIN|PMD1|FH|AT4G27585|AT4G39690|NOXY2|TIM17-3|APG5|EMB1241|MIA40|LON1|AT5G27280|AT5G27760|AT5G51220|AT5G61880|OXA1|GCD1|PMD2|AT1G09920|ADL6|TIM23-1|TOM22-I|TOM20-2|AT1G31760|TIM50|ZR3|SD3|AT1G10865,-1.3,hits
GO Biological Processes,19,GO:0006145,purine nucleobase catabolic process,19_GO:0008152 metabolic process,-3,6.4,4.6,18982,5,2362,4,0.17,0.085,825836|827413|829641|834380,ALN|UGLYAH|XDH1|UAH,-1.3,hits
GO Biological Processes,19,GO:0000911,cytokinesis by cell plate formation,19_GO:0009987 cellular process,-3,2.2,3.6,18982,67,2362,18,0.76,0.18,814812|817860|818086|818131|821849|824047|824665|824700|825488|828783|830971|831088|831167|831809|835616|836242|836773|837490,MYB88|AUG2|NPSN11|MOR1|TSO1|AT3G48860|TON1A|PHIP1|RANGAP1|MAP65-2|TRS120|AT5G12150|AT5G13260|EXO70A1|MAP65-1|SNAP33|PLP3b|RAB11c,-1.3,hits
GO Biological Processes,19,GO:0000469,cleavage involved in rRNA processing,19_GO:0071840 cellular component organization or biogenesis,-3,3.1,3.9,18982,23,2362,9,0.38,0.13,824818|825221|831538|833577|834121|837821|840848|842303|843564,AT3G56510|CER7|TOZ|AT5G35910|AT5G41190|AT1G12650|AT1G42440|AT1G60080|PUM23,-1.3,hits
GO Biological Processes,19,GO:0007389,pattern specification process,19_GO:0032501 multicellular organismal process,-2.9,1.6,3.3,18982,216,2362,43,1.8,0.28,814670|814812|815269|816035|816640|817252|817788|817830|817987|818982|821676|822270|823585|824589|826172|828635|829103|829390|829842|829919|830707|830915|831141|831538|831541|834713|835233|835421|836142|836723|837277|837960|838039|838144|838349|838899|838916|840218|843134|843160|843432|843693|844282,PIN4|MYB88|HEN2|NRPB3|LAX2|SE|AT2G32280|LUH|WDR55|MPK6|MKK5|AT3G26610|CYP71|SCR|PCN|AT4G25320|MKK2|LUG|IRX14|SHR|MPB2C|AIL6|EMB3011|TOZ|DOT2|TRN2|AT5G51590|BOB1|TMO6|ZWI|OBP2|VIK|TTA1|TPL|VPS46.1|CSN5A|PIN7|GTL1|MAP70-1|AE7|PIN3|PIN1|ALDH5F1,-1.3,hits
GO Biological Processes,19,GO:0046451,diaminopimelate metabolic process,19_GO:0008152 metabolic process,-2.9,3.8,4,18982,15,2362,7,0.3,0.11,819009|819152|820660|825159|827715|831169|831255,AT2G44040|DHDPS2|AT3G14390|AT3G59890|AK-HSDH II|AK-LYS1|CARAB-AK-LYS,-1.3,hits
KEGG Pathway,24,M00527,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",,-2.9,3.8,4,18982,15,2362,7,0.3,0.11,819009|819152|820660|825159|827715|831169|831255,AT2G44040|DHDPS2|AT3G14390|AT3G59890|AK-HSDH II|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0009089,lysine biosynthetic process via diaminopimelate,19_GO:0008152 metabolic process,-2.9,3.8,4,18982,15,2362,7,0.3,0.11,819009|819152|820660|825159|827715|831169|831255,AT2G44040|DHDPS2|AT3G14390|AT3G59890|AK-HSDH II|AK-LYS1|CARAB-AK-LYS,-1.3,hits
KEGG Pathway,24,ath_M00527,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",,-2.9,3.8,4,18982,15,2362,7,0.3,0.11,819009|819152|820660|825159|827715|831169|831255,AT2G44040|DHDPS2|AT3G14390|AT3G59890|AK-HSDH II|AK-LYS1|CARAB-AK-LYS,-1.3,hits
GO Biological Processes,19,GO:0046417,chorismate metabolic process,19_GO:0008152 metabolic process,-2.9,3.8,4,18982,15,2362,7,0.3,0.11,819138|822573|830159|836744|838924|841307|841308,AT2G45300|CM1|DHS1|AT5G66120|AT1G23160|EMB1144|AT1G48860,-1.3,hits
GO Biological Processes,19,GO:0061640,cytoskeleton-dependent cytokinesis,19_GO:0009987 cellular process,-2.9,1.9,3.5,18982,101,2362,24,1,0.21,814812|816747|817860|818086|818131|821148|821849|824047|824665|824700|825488|827612|828783|830971|831088|831167|831809|835616|836242|836595|836773|837490|842035|843313,MYB88|CSI1|AUG2|NPSN11|MOR1|CSLD3|TSO1|AT3G48860|TON1A|PHIP1|RANGAP1|IRX1|MAP65-2|TRS120|AT5G12150|AT5G13260|EXO70A1|MAP65-1|SNAP33|CESA6|PLP3b|RAB11c|CSLE1|CMT3,-1.3,hits
GO Biological Processes,19,GO:0090150,establishment of protein localization to membrane,19_GO:0051179 localization,-2.9,1.9,3.5,18982,101,2362,24,1,0.21,816386|816623|817429|819256|819982|820088|821248|821641|822311|822326|824017|824109|824860|825257|825830|834108|835297|836325|839305|839629|839805|841312|843093|844334,SCY1|PSB29|ALB3|OXA1L|AT3G07910|AT3G09320|PEX19-1|AT3G20920|AT3G26935|TOM20-3|AT3G48570|NACA2|AT3G56930|AT3G60860|NSF|AT5G41060|GB1|OXA1|AT1G01910|TOM20-2|AT1G29310|AT1G48900|AT1G67680|ATERDJ2A,-1.3,hits
GO Biological Processes,19,GO:0072523,purine-containing compound catabolic process,19_GO:0008152 metabolic process,-2.9,3.4,3.9,18982,19,2362,8,0.34,0.12,817163|818204|825836|827413|829641|834380|835934|843207,AT2G26230|URH1|ALN|UGLYAH|XDH1|UAH|TTL|NUDX1,-1.3,hits
GO Biological Processes,19,GO:0016075,rRNA catabolic process,19_GO:0008152 metabolic process,-2.9,3.4,3.9,18982,19,2362,8,0.34,0.12,823766|825221|825335|828858|833577|834261|842303|843900,AT3G46210|CER7|RRP41|RRP41L|AT5G35910|XRN2|AT1G60080|XRN3,-1.3,hits
GO Biological Processes,19,GO:0048523,negative regulation of cellular process,19_GO:0048519 negative regulation of biological process,-2.9,1.3,3.2,18982,746,2362,121,5.1,0.45,815269|816317|816444|816787|817055|817241|817386|817767|817830|818181|818213|818224|818540|818693|818881|819108|819353|819550|819551|819717|819784|819896|820020|820327|820408|820492|820752|821268|821328|821575|821628|821884|821972|822098|822136|824027|824318|824807|824825|824853|824955|825107|825358|825890|825927|827272|827367|827493|827714|827786|828303|828522|828582|828714|829390|829473|829853|829919|830065|830169|830621|830863|830912|831158|831836|832520|832607|834158|834205|834261|834784|834786|835111|835360|835519|835775|836244|836408|836466|836624|836739|837483|837541|837583|837886|837890|838003|838055|838136|838144|838162|838257|838300|839244|839331|839367|839666|840218|840957|841056|841166|841283|841486|842312|842710|843022|843083|843216|843313|843509|843845|843874|843900|843934|843989|844087|844199|844225|844268|844376|5007942,HEN2|HIS1-3|AT2G19270|SVP|PKL|FUS12|DRB2|AT2G32070|LUH|ABS2|GRF3|DML1|PGGT-I|ERS1|PP5.2|EMB2766|CP12-1|ECT1|AT3G03940|CPA|MKP2|ERMO2|PK1|SPY|RBR1|ECT5|ERF4|DEG7|HON4|ERF7|AT3G20800|AT3G23090|TOPII|RIN4|AFH1|IDN2|FER|WRKY70|AT3G56580|UBA2A|UVI4-LIKE|FTA|DAG1|DDB1A|AT4G05590|PRL1|AT4G16660|AT4G17720|RING|LSD1|EBS|SLY1|ECIP1|ABI1|LUG|FLDH|HSF4|SHR|SHL1|HB16|BON2|AT5G10010|PAS2|GILP|AT5G02420|AT5G24490|EBF2|AT5G41560|AT5G42000|XRN2|HAT2|AT5G47390|UBC33|WRKY27|AGD5|HAG2|ANK6|RAC10|NF-YC4|AT5G65000|AT5G66070|PHYA|SBI1|PP2A-2|RAV1|HRS1|WHY1|HMGA|AT1G15670|TPL|AT1G15920|AT1G16860|UBC34|AT1G02080|AT1G01230|AT1G02330|STZ|GTL1|VIP1|MCM2|AT1G47570|HON5|ERF3|emb1220|RBOH F|ZFP6|AT1G67620|RAV2|CMT3|CPB|BZR1|BBD1|XRN3|VAB1|CP12-3|PDIL1-2|emb1473|AT1G78880|NUA|AT1G80360|FHY1,-1.3,hits
GO Biological Processes,19,GO:0009910,negative regulation of flower development,19_GO:0048519 negative regulation of biological process,-2.9,2.3,3.6,18982,52,2362,15,0.64,0.16,816787|817302|818438|819579|821536|829105|836163|836236|836629|837886|839984|841072|844042|844268|844407,SVP|ATC|TFIIS|SEC|FYPP3|VIP3|SIZ1|VIP4|AGL31|RAV1|SUF4|ATUBC2-1|MAF1|NUA|SAR3,-1.3,hits
GO Biological Processes,19,GO:0009072,aromatic amino acid family metabolic process,19_GO:0008152 metabolic process,-2.9,2,3.5,18982,90,2362,22,0.93,0.2,816758|818588|819138|819954|822573|828226|828797|829675|830154|830159|831522|832326|833613|833841|836210|836744|837168|839103|841307|841308|842175|844376,AAT|HSPRO2|AT2G45300|ADT2|CM1|AT4G02610|AT-HF|AT4G35220|CYP79B2|DHS1|MYB43|ADT5|AT5G36160|TSBtype2|MYB34|AT5G66120|PDS1|ASB1|EMB1144|AT1G48860|ATP-PRT1|AT1G80360,-1.3,hits
GO Biological Processes,19,GO:0010449,root meristem growth,19_GO:0040007 growth,-2.9,2.5,3.6,18982,42,2362,13,0.55,0.15,818982|820940|821676|822011|823585|826172|828760|830484|834952|835702|840310|841056|843432,MPK6|RR1|MKK5|AT3G24240|CYP71|PCN|AT4G26540|DFB|AT5G48940|AT5G56040|AT1G34110|MCM2|PIN3,-1.3,hits
KEGG Pathway,24,ath01200,Carbon metabolism,,-2.9,1.5,3.3,18982,262,2362,50,2.1,0.3,815842|816781|816808|817505|819137|819654|820139|820166|820461|820606|820664|820723|821726|824385|825044|827307|827563|828222|828798|828805|829034|829387|830819|831150|831690|831935|832389|832512|832872|834065|834076|834823|835598|835735|835778|836488|837166|838352|838850|838940|840131|840138|840953|841200|841470|842284|842635|844326|844378|844755,NAD-ME1|PFK5|PMDH1|ENOC|AT2G45290|CYSD1|IDH-VI|OMR1|PGK1|AT3G13930|GOX2|PPC3|ICL|LTA3|CSY2|AT4G16155|GOX3|NAD-ME2|AT4G26910|ACO2|HXK1|SHM3|SDH3-1|G6PD2|MLS|GDH1|AT5G23250|PGL4|CYSD2|SDH2-2|G6PD6|AACT1|AT5G55070|AT5G56350|SERAT1;1|AT5G63680|AT1G06550|PGDH|AT1G22440|GGT1|PRS2|PKp3|FBP|HXK3|THFS|E1 ALPHA|AT1G63290|AT1G79870|AT1G80380|accD,-1.3,hits
KEGG Pathway,24,ko01200,Carbon metabolism,,-2.9,1.5,3.3,18982,262,2362,50,2.1,0.3,815842|816781|816808|817505|819137|819654|820139|820166|820461|820606|820664|820723|821726|824385|825044|827307|827563|828222|828798|828805|829034|829387|830819|831150|831690|831935|832389|832512|832872|834065|834076|834823|835598|835735|835778|836488|837166|838352|838850|838940|840131|840138|840953|841200|841470|842284|842635|844326|844378|844755,NAD-ME1|PFK5|PMDH1|ENOC|AT2G45290|CYSD1|IDH-VI|OMR1|PGK1|AT3G13930|GOX2|PPC3|ICL|LTA3|CSY2|AT4G16155|GOX3|NAD-ME2|AT4G26910|ACO2|HXK1|SHM3|SDH3-1|G6PD2|MLS|GDH1|AT5G23250|PGL4|CYSD2|SDH2-2|G6PD6|AACT1|AT5G55070|AT5G56350|SERAT1;1|AT5G63680|AT1G06550|PGDH|AT1G22440|GGT1|PRS2|PKp3|FBP|HXK3|THFS|E1 ALPHA|AT1G63290|AT1G79870|AT1G80380|accD,-1.3,hits
GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0008152 metabolic process,-2.9,2,3.4,18982,85,2362,21,0.89,0.19,816172|816926|817456|817595|817702|818391|819132|819687|820814|821258|824430|824987|828196|829173|829431|829478|832404|835057|837198|837590|843160,AT2G16710|AT2G23940|ftsh3|TPP|AT2G31440|ATMAK3|MAP1A|AT3G05230|AT3G15710|AT3G03420|AT3G52640|AT3G58180|NFU1|AT4G30500|GAMMA-VPE|SPPL1|MIA40|NFU2|Plsp2A|CPISCA|AE7,-1.3,hits
KEGG Pathway,24,ath00620,Pyruvate metabolism,,-2.9,2,3.4,18982,85,2362,21,0.89,0.19,815842|816808|817693|820606|820723|820875|824385|827307|828222|831690|834823|835735|836488|837122|838431|838991|840138|841020|842284|843048|844755,NAD-ME1|PMDH1|GLX2-5|AT3G13930|PPC3|DJ1D|LTA3|AT4G16155|NAD-ME2|MLS|AACT1|AT5G56350|AT5G63680|GLX2-4|MAML-4|ALDH2B7|PKp3|ALDH3H1|E1 ALPHA|AT1G67280|accD,-1.3,hits
KEGG Pathway,24,ko00620,Pyruvate metabolism,,-2.9,2,3.4,18982,85,2362,21,0.89,0.19,815842|816808|817693|820606|820723|820875|824385|827307|828222|831690|834823|835735|836488|837122|838431|838991|840138|841020|842284|843048|844755,NAD-ME1|PMDH1|GLX2-5|AT3G13930|PPC3|DJ1D|LTA3|AT4G16155|NAD-ME2|MLS|AACT1|AT5G56350|AT5G63680|GLX2-4|MAML-4|ALDH2B7|PKp3|ALDH3H1|E1 ALPHA|AT1G67280|accD,-1.3,hits
GO Biological Processes,19,GO:0090627,plant epidermal cell differentiation,19_GO:0032502 developmental process,-2.8,1.7,3.3,18982,168,2362,35,1.5,0.25,814776|814812|816281|816780|817206|818128|819124|819314|820333|820408|820600|821610|824169|824309|824860|825234|825905|827940|828208|828776|829139|829245|830019|830484|831141|831327|832171|832846|834200|834412|834578|835689|839305|843432|843779,AL6|MYB88|P4H5|GEM|KT1|XEG113|HAM1|ABCB4|AT3G11600|RBR1|RHD3|UBP14|CYCD3;3|RHD4|AT3G56930|HAM2|IBR1|XT2|HAM3|SHV3|VLN4|AT4G31170|RPN10|DFB|EMB3011|MYB66|XIK|TOPP8|AT5G41950|MYA2|maMYB|D6PK|AT1G01910|PIN3|XXT5,-1.3,hits
GO Biological Processes,19,GO:0034284,response to monosaccharide,19_GO:0050896 response to stimulus,-2.8,2.1,3.5,18982,74,2362,19,0.8,0.18,817439|819113|820002|820656|821259|827086|827272|828542|829034|832193|832206|835813|838856|840953|841665|843564|843720|843934|843988,OEP16-1|AT2G45060|KOB1|MEE31|KIN10|bHLH104|PRL1|CIPK8|HXK1|AT5G20700|SUS1|EIR1|ATL15|FBP|ABA2|PUM23|ESP1|VAB1|AT1G76550,-1.3,hits
GO Biological Processes,19,GO:0009909,regulation of flower development,19_GO:0022414 reproductive process,-2.8,1.7,3.3,18982,162,2362,34,1.4,0.25,816787|817302|817830|818438|818596|819174|819579|819619|819878|821536|823585|828303|829105|829390|830453|830915|831267|833676|833755|834204|834961|835872|835935|836163|836236|836337|836629|837886|839984|841072|844042|844268|844407|2745983,SVP|ATC|LUH|TFIIS|ELF4|AGL20|SEC|FLK|PRMT4B|FYPP3|CYP71|EBS|VIP3|LUG|CPD|AIL6|CHC1|SEF|TCH2|WNK8|PRMT4A|COL5|MSI1|SIZ1|VIP4|AGL42|AGL31|RAV1|SUF4|ATUBC2-1|MAF1|NUA|SAR3|AT5G10625,-1.3,hits
GO Biological Processes,19,GO:0048509,regulation of meristem development,19_GO:0032502 developmental process,-2.8,1.8,3.3,18982,132,2362,29,1.2,0.23,816050|817157|817252|817830|818982|819814|820940|821676|821849|822011|823585|825107|828760|829390|830169|830915|831919|834403|834575|834599|834713|834952|835702|836624|836699|840310|841056|843432|843987,ATHM3|CYP711A1|SE|LUH|MPK6|CHR11|RR1|MKK5|TSO1|AT3G24240|CYP71|FTA|AT4G26540|LUG|HB16|AIL6|JKD|AGO10|CLPP4|GAS41|TRN2|AT5G48940|AT5G56040|AT5G65000|BAM1|AT1G34110|MCM2|PIN3|CDKB2;1,-1.3,hits
GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-2.8,2.7,3.6,18982,33,2362,11,0.47,0.14,817280|820364|826728|830500|830548|830613|832786|835698|836465|842458|2745966,CASP3|UBP13|SGT1B|AT5G06130|UBP12|BAG3|AT5G27280|Hsp81.4|AT5G63460|AT1G61620|ZR3,-1.2,hits
