TAIR,SYMBOL,Log2fc_.Col.0_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_dark.
AT1G78670,ATGGH3,1.008481,-0.5228195,0.812167,-0.5978407,0.6520049,-0.1170144,0.6547859,0.2774873,1.596053,-1.5313,-0.1963138,-1.606322,-0.3564759,-1.125495,-0.3536949,-0.7309936,0.5875724,-0.009513268,-1.017994,0.6918123,-0.3166685
AT1G79040,PSBR,6.144293,1.434662,3.819203,-0.03676331,6.14844,3.273264,5.943288,1.894222,6.103899,-4.709631,-2.32509,-6.181056,0.004146888,-2.871029,-0.2010045,-4.250071,-0.04039429,2.647992,-3.496301,2.570002,-3.574291
AT1G79230,ATMST1,0.2212477,0.005302763,0.2153578,0.2236991,0.03301301,0.1121153,0.1972506,0.1914292,0.09872374,-0.215945,-0.005889913,0.002451343,-0.1882347,-0.1091324,-0.02399717,-0.02981854,-0.122524,-0.07348933,-0.2947371,0.01018355,-0.2110642
AT1G79650,AtAO1,-0.09727807,0.127273,0.1055676,0.1549889,-0.1260252,-0.1593978,0.03153957,-0.133164,-0.3836999,0.2245511,0.2028456,0.252267,-0.02874715,-0.06211974,0.1288176,-0.03588596,-0.2864218,0.0549412,0.1522193,-0.1780647,-0.08078658
AT1G79830,GC5,-0.1655503,-0.1404007,-0.1288819,-0.1919717,-0.02889439,-0.1483149,-0.2620824,-0.1015058,-0.05041194,0.02514961,0.0366684,-0.02642138,0.1366559,0.01723542,-0.09653208,0.06404447,0.1151383,-0.1009172,0.06463305,-0.1251414,0.04040889
AT1G79930,AtHsp70-14,-0.6420301,0.01465468,-0.2961884,-0.08577077,-0.4582386,-0.2785258,-0.6456041,-0.130934,-0.9777588,0.6566848,0.3458417,0.5562593,0.1837915,0.3635043,-0.003573971,0.511096,-0.3357287,-0.4491005,0.1929296,-0.4352897,0.2067404
AT1G80070,EMB14,-0.96099,-0.5367577,-0.9682951,-0.7497273,-0.5954677,-0.1062462,-1.141869,-0.7940336,-1.157552,0.4242323,-0.007305081,0.2112627,0.3655223,0.8547438,-0.1808791,0.1669564,-0.1965616,-0.623991,0.336999,-0.2999103,0.6610797
AT1G80410,EMB2753,-0.1491991,0.1930066,0.2203151,0.1525887,-0.2095217,0.1307742,-0.3355085,-0.2496527,-0.6534975,0.3422057,0.3695142,0.3017877,-0.0603226,0.2799732,-0.1863094,-0.1004536,-0.5042984,0.08115466,0.2303537,-0.09671767,0.05248142
AT1G80460,GLI1,0.07641693,-0.37416,-0.09354075,-0.02297694,0.06943998,0.1731277,0.274024,0.3593348,0.08181375,-0.4505769,-0.1699577,-0.09939388,-0.006976953,0.09671074,0.1976071,0.2829179,0.005396814,-0.2968395,-0.3732565,-0.2669705,-0.3433874
AT1G80860,ATPLMT,0.2935776,0.215127,0.1572351,0.003404597,0.1981934,-0.3226384,0.2997733,-0.170958,0.02082207,-0.07845056,-0.1363424,-0.290173,-0.09538412,-0.6162159,0.006195778,-0.4645356,-0.2727555,0.6006999,0.3071223,0.09590546,-0.1976721
AT2G01420,ATPIN4,0.04850009,0.7260861,-0.3920008,0.2886573,0.6704069,0.7683292,0.8703672,0.3913348,1.00378,0.677586,-0.4405009,0.2401573,0.6219068,0.7198291,0.8218671,0.3428347,0.9552803,-0.09356553,-0.1420656,0.3462511,0.297751
AT2G01450,ATMPK17,-0.1616932,-0.5412208,-0.5136627,-0.4290705,0.1449571,0.0933903,0.4917272,0.3163741,0.9664012,-0.3795277,-0.3519695,-0.2673773,0.3066503,0.2550835,0.6534204,0.4780673,1.128094,-0.2835088,-0.1218156,-0.1841688,-0.02247566
AT2G01470,ATSEC12,0.2468131,-0.04428315,-0.02356789,0.1631615,0.02997385,0.14762,0.3676544,0.2835185,0.2670925,-0.2910962,-0.2703809,-0.08365155,-0.2168392,-0.09919302,0.1208413,0.03670549,0.02027945,-0.0788474,-0.3256605,0.000834871,-0.2459782
AT2G01570,RGA,-0.6003841,0.05624178,-0.2733508,-0.06681674,-0.3003255,0.3279939,-0.2067075,-0.1035915,-0.2865816,0.6566259,0.3270333,0.5335674,0.3000586,0.928378,0.3936766,0.4967926,0.3138025,-0.3121703,0.2882138,-0.1136169,0.4867672
AT2G02470,AL6,0.2408167,0.1705774,0.1624709,0.3210587,0.4633868,0.384303,0.5659775,0.3744777,0.4472103,-0.07023927,-0.07834578,0.08024201,0.2225701,0.1434863,0.3251607,0.133661,0.2063935,0.4539532,0.2131365,0.2075995,-0.03321721
AT2G03440,ATNRP1,1.097226,0.4869123,1.077238,0.2618653,1.166089,1.317217,1.847164,1.161949,2.182613,-0.6103136,-0.01998764,-0.8353606,0.06886258,0.2199909,0.7499378,0.06472333,1.085387,0.4446058,-0.6526202,0.7231794,-0.3740466
AT2G03890,ATPI4K,0.4259111,0.1567998,0.08407812,0.1840079,0.3893424,0.5668187,0.755047,0.1852359,0.5964462,-0.2691113,-0.341833,-0.2419032,-0.03656868,0.1409077,0.3291359,-0.2406752,0.1705351,-0.08527901,-0.5111901,0.3033819,-0.1225292
AT2G05710,ACO3,-0.04142007,0.03476883,-0.01635597,0.167853,-0.278778,0.8800016,1.400236,0.4495047,0.8080283,0.0761889,0.02506411,0.209273,-0.2373579,0.9214216,1.441656,0.4909248,0.8494484,-0.4215146,-0.3800945,0.2641861,0.3056061
AT2G05840,PAA2,0.1987472,0.2397703,0.07635527,0.2294492,0.1210617,0.2730995,0.1740151,0.1949411,0.08810164,0.04102311,-0.122392,0.03070201,-0.07768553,0.07435227,-0.02473213,-0.003806108,-0.1106456,0.3732805,0.1745332,0.2968612,0.09811397
AT2G06850,EXGT-A1,0.08333935,-0.09469417,-0.252442,0.2688855,-0.3542653,-0.2911145,0.2254541,0.02650336,0.5709946,-0.1780335,-0.3357814,0.1855462,-0.4376047,-0.3744539,0.1421147,-0.05683599,0.4876553,0.02371074,-0.0596286,-0.2604373,-0.3437766
AT2G07340,PFD1,-0.005480786,0.4745234,-0.06357792,0.2286276,0.1129748,-0.1555431,0.1004545,0.0713476,-0.4816661,0.4800042,-0.05809714,0.2341083,0.1184556,-0.1500623,0.1059353,0.07682839,-0.4761853,0.5193851,0.5248659,0.1770564,0.1825372
AT2G11890,AtTTM3,-0.3837338,0.03060067,-0.1437769,-0.05117247,-0.4660696,0.286551,-0.1189252,0.1811497,-0.2493904,0.4143345,0.2399569,0.3325613,-0.0823358,0.6702848,0.2648086,0.5648835,0.1343434,0.09904931,0.4827831,-0.05115751,0.3325763
AT2G13560,NAD-ME1,-0.04764448,-0.1721846,0.08506159,0.05841726,-0.200114,0.1186573,0.007168922,-0.08159964,0.1232944,-0.1245401,0.1327061,0.1060617,-0.1524696,0.1663018,0.0548134,-0.03395516,0.1709388,-0.328679,-0.2810345,-0.1849484,-0.1373039
AT2G14210,AGL44,-2.6484,-2.010624,-3.378475,-2.708338,-2.344704,-1.711156,-2.607738,-1.840066,-2.061485,0.6377765,-0.7300746,-0.05993794,0.3036962,0.9372444,0.04066284,0.8083343,0.5869157,-1.174548,1.473853,-1.212774,1.435626
AT2G15570,ATHM3,0.3672122,0.2789933,0.3431046,0.01817938,0.5052738,0.351106,0.4079,0.2988686,1.020834,-0.08821889,-0.02410759,-0.3490328,0.1380616,-0.01610625,0.04068777,-0.06834356,0.6536218,0.8226711,0.4554589,0.6773689,0.3101567
AT2G16850,PIP2;8,0.02988315,0.4957199,-0.117994,0.01078365,0.8125733,0.01729454,0.121623,0.1766449,-0.08968832,0.4658368,-0.1478772,-0.0190995,0.7826902,-0.01258861,0.09173989,0.1467617,-0.1195715,0.4111121,0.3812289,0.1228846,0.09300148
AT2G17720,P4H5,0.7001693,-0.03577431,0.4669906,0.4707903,0.020407,0.2885384,0.7758239,0.8928847,0.8790879,-0.7359436,-0.2331786,-0.229379,-0.6797623,-0.4116309,0.07565459,0.1927155,0.1789186,-0.2355913,-0.9357606,-0.212203,-0.9123723
AT2G17800,ARAC1,-0.1253641,0.2195787,-0.1551511,0.2615814,-0.1213327,0.3316623,-0.01648843,0.3023777,-0.07333643,0.3449428,-0.02978701,0.3869455,0.004031464,0.4570265,0.1088757,0.4277418,0.05202769,0.3108345,0.4361986,0.1037064,0.2290705
AT2G18030,MSRA5,0.1899748,0.1468388,0.007216067,0.01676616,-0.2483627,0.4653633,0.5097019,0.6844961,0.3937891,-0.04313599,-0.1827587,-0.1732086,-0.4383375,0.2753886,0.3197271,0.4945213,0.2038144,0.3092068,0.1192321,0.04808978,-0.141885
AT2G18280,AtTLP2,0.6921096,-0.7066451,-0.09902054,-0.548621,0.5981534,0.8989698,1.813952,0.8974289,2.381059,-1.398755,-0.7911301,-1.240731,-0.09395618,0.2068602,1.121842,0.2053194,1.68895,-0.1686393,-0.8607489,0.4335329,-0.2585766
AT2G18390,ARL2,0.1255427,0.2263057,-0.1400546,0.2068434,0.2644065,-0.06512448,0.2652734,-0.007909314,0.08093719,0.100763,-0.2655974,0.08130067,0.1388638,-0.1906672,0.1397307,-0.133452,-0.04460551,0.5332003,0.4076576,0.1908895,0.06534677
AT2G19520,ACG1,-0.2178641,0.1357193,-0.09545678,0.170341,-0.2198704,-0.1012789,-0.3918511,-0.05272508,-0.6501531,0.3535833,0.1224073,0.3882051,-0.002006294,0.1165851,-0.173987,0.165139,-0.432289,-0.08956575,0.1282983,-0.210635,0.007229062
AT2G19830,SNF7.2,0.4795857,-0.000272713,0.4516458,0.2220631,0.2825028,0.08788192,0.2497144,0.2896217,0.3481744,-0.4798584,-0.02793988,-0.2575225,-0.1970829,-0.3917037,-0.2298712,-0.189964,-0.1314112,0.3211058,-0.1584798,0.157504,-0.3220817
AT2G20120,COV1,0.1629009,0.1158641,-0.03276495,-0.07963906,0.4703911,0.1146736,0.537178,0.1249663,0.8230444,-0.04703686,-0.1956659,-0.24254,0.3074902,-0.04822731,0.3742771,-0.03793466,0.6601435,0.2044787,0.04157776,0.08402049,-0.07888044
AT2G20140,RPT2b,0.1071633,0.159636,0.2593448,0.6456326,-0.2298065,-0.09816752,-0.1580833,-0.03127665,-0.5440712,0.05247275,0.1521815,0.5384693,-0.3369698,-0.2053308,-0.2652466,-0.1384399,-0.6512345,-0.07823002,-0.1853933,-0.243974,-0.3511373
AT2G20530,ATPHB6,0.1158573,0.1867316,-0.01884604,0.07581307,-0.1128215,-0.226975,-0.2154287,-0.1218133,-0.5954489,0.07087426,-0.1347034,-0.04004425,-0.2286788,-0.3428324,-0.3312861,-0.2376706,-0.7113062,0.1647159,0.04885857,0.02519444,-0.09066288
AT2G20585,NFD6,-0.1790563,0.1892471,-0.2664966,-0.00123192,-0.4272465,-0.5706908,-0.4555177,-0.06578035,-0.6133928,0.3683035,-0.0874402,0.1778244,-0.2481901,-0.3916344,-0.2764613,0.113276,-0.4343364,0.4580823,0.6371386,-0.36462,-0.1855637
AT2G20630,PIA1,1.564448,0.5140814,1.117688,0.3959496,0.798473,0.08587425,0.9801277,0.3891351,1.778968,-1.050367,-0.4467597,-1.168499,-0.7659751,-1.478574,-0.5843204,-1.175313,0.2145198,0.2527098,-1.311738,0.5637553,-1.000693
AT2G23050,MEL4,0.2869322,0.9368221,0.2098363,0.758244,0.4495449,0.6985933,0.3418967,0.4531404,0.09261215,0.6498899,-0.07709592,0.4713118,0.1626127,0.4116611,0.0549645,0.1662082,-0.19432,0.7232118,0.4362796,0.5243916,0.2374594
AT2G24150,HHP3,0.1134282,-0.7374274,-0.04255594,-0.2024424,0.2978987,-0.4227327,0.1563993,-0.124208,0.1655782,-0.8508556,-0.1559842,-0.3158706,0.1844704,-0.5361609,0.04297107,-0.2376363,0.05214997,-0.363824,-0.4772523,-0.1421916,-0.2556198
AT2G24200,LAP1,0.07132444,0.02825601,0.2536586,0.2746094,-0.02000769,0.1652896,0.02064134,0.05022766,-0.1769649,-0.04306843,0.1823342,0.203285,-0.09133213,0.09396513,-0.0506831,-0.02109678,-0.2482893,-0.05500087,-0.1263253,0.1307754,0.059451
AT2G24260,LRL1,0.1315333,-1.28466,0.006835615,-0.8703766,0.2692582,-0.682297,-0.05325878,-0.23723,0.5114952,-1.416193,-0.1246977,-1.00191,0.1377249,-0.8138303,-0.1847921,-0.3687633,0.3799619,-0.755618,-0.8871513,-0.2318353,-0.3633686
AT2G24570,ATWRKY17,0.3691156,-0.08998484,0.1163633,-0.1616435,0.1205036,-0.1991753,0.06036176,0.05250725,0.03804174,-0.4591004,-0.2527522,-0.5307591,-0.248612,-0.5682908,-0.3087538,-0.3166083,-0.3310738,-0.1373006,-0.5064162,-0.3249589,-0.6940744
AT2G24790,ATCOL3,0.3651311,0.3648733,0.2329922,0.2492212,0.5618417,0.4790703,0.6646197,0.5668318,0.6732481,-0.000257867,-0.132139,-0.11591,0.1967105,0.1139391,0.2994885,0.2017007,0.308117,0.3967747,0.03164353,0.3062431,-0.058888
AT2G25110,AtSDF2,0.430261,-0.09067438,0.01312707,0.5614137,-0.03290866,-0.3515293,-0.3961072,0.002952731,-0.3613477,-0.5209354,-0.4171339,0.1311527,-0.4631696,-0.7817902,-0.8263682,-0.4273082,-0.7916087,-0.08857557,-0.5188365,-0.2487485,-0.6790095
AT2G25810,TIP4;1,2.100375,0.6460937,1.211854,0.3393082,0.2839248,-1.298083,-0.05009993,-0.7401946,2.572485,-1.454281,-0.8885206,-1.761066,-1.81645,-3.398457,-2.150475,-2.840569,0.4721102,-0.2410066,-2.341381,0.2459812,-1.854393
AT2G26080,AtGLDP2,-0.5486126,-0.10653,-0.5180645,-0.1625769,-0.4203899,0.2035002,-0.5515424,-0.07898529,-0.6245252,0.4420826,0.0305481,0.3860358,0.1282227,0.7521128,-0.002929824,0.4696273,-0.07591262,-0.2151579,0.3334548,-0.3130825,0.2355301
AT2G26590,RPN13,0.4650399,0.2985842,0.4799614,0.4333309,0.2097636,0.3253732,0.2947061,0.4508707,0.3213486,-0.1664557,0.01492152,-0.03170898,-0.2552763,-0.1396667,-0.1703338,-0.01416914,-0.1436913,0.2567209,-0.208319,0.3495938,-0.1154461
AT2G26900,BASS2,0.234624,-0.03866176,0.8770185,0.2491392,0.1228519,-0.5281677,-0.3443907,-0.5618485,-0.2204337,-0.2732857,0.6423945,0.01451519,-0.1117721,-0.7627917,-0.5790147,-0.7964725,-0.4550577,-0.08906967,-0.3236936,-0.01641814,-0.2510421
AT2G27230,LHW,-0.4434981,0.002291061,-0.301758,-0.03596,-0.1725025,0.0926546,-0.5018141,-0.3197202,-0.3238752,0.4457892,0.1417402,0.4075381,0.2709956,0.5361527,-0.05831603,0.1237779,0.1196229,-0.4037829,0.03971523,-0.2175233,0.2259748
AT2G27450,ATNLP1,0.505121,0.2475957,0.5924367,0.4253773,0.326574,0.1767544,0.3445602,0.2532866,0.125122,-0.2575253,0.08731565,-0.07974376,-0.178547,-0.3283667,-0.1605608,-0.2518345,-0.379999,0.3115758,-0.1935452,0.2124156,-0.2927055
AT2G27840,HD2D,0.03560108,0.3218579,0.06931819,0.2562964,-0.7499387,-0.3018655,-0.4630536,0.1326384,-1.260111,0.2862568,0.03371711,0.2206954,-0.7855398,-0.3374666,-0.4986547,0.0970373,-1.295712,0.455638,0.420037,-0.2324018,-0.2680029
AT2G28000,CH-CPN60A,-0.3863718,-0.1817133,-0.3584022,0.1477802,-0.3227457,-0.1167867,-0.6359566,-0.07356809,-0.9991515,0.2046585,0.02796961,0.534152,0.06362617,0.2695851,-0.2495847,0.3128037,-0.6127796,-0.3289719,0.05739991,-0.4059926,-0.01962074
AT2G28740,HIS4,0.1548407,0.1345395,0.06567893,0.3657002,0.2042571,-0.6708602,-0.4011375,-0.4152465,-0.7567766,-0.02030117,-0.08916176,0.2108595,0.0494164,-0.8257009,-0.5559782,-0.5700872,-0.9116173,0.3687457,0.213905,-0.05871592,-0.2135566
AT2G29390,ATSMO2,-0.01721767,-0.05489656,0.09775738,0.02739388,-0.2382013,-0.526323,-0.2224082,-0.1891342,-0.3301182,-0.03767889,0.1149751,0.04461155,-0.2209837,-0.5091054,-0.2051905,-0.1719165,-0.3129005,-0.02553909,-0.008321418,-0.3717541,-0.3545364
AT2G29490,ATGSTU1,0.1922568,-0.3620056,-0.38745,0.00609951,-0.1202693,-0.126931,0.313036,0.09965941,0.3946227,-0.5542623,-0.5797068,-0.1861572,-0.3125261,-0.3191877,0.1207792,-0.09259734,0.2023659,-0.2544768,-0.4467336,-0.1473734,-0.3396302
AT2G29540,ATRPAC14,-0.4859637,0.2490861,-0.3554023,-0.2509929,-0.04164576,-0.3839041,-0.6121123,-0.1396384,-0.8405862,0.7350498,0.1305615,0.2349708,0.444318,0.1020597,-0.1261486,0.3463253,-0.3546225,0.5108983,0.996862,0.1082587,0.5942224
AT2G29570,ATPCNA2,-0.263567,0.4162095,0.02980418,0.293417,0.09034603,0.09079272,-0.2275883,-0.2866081,-0.6504478,0.6797765,0.2933712,0.5569839,0.353913,0.3543597,0.03597866,-0.02304108,-0.3868808,0.4777438,0.7413108,0.1180558,0.3816227
AT2G29700,ATPH1,0.4993956,0.05065269,0.1119708,0.1314821,-0.03550842,-0.1278531,0.05819248,0.08560562,0.2170267,-0.4487429,-0.3874248,-0.3679135,-0.534904,-0.6272486,-0.4412031,-0.41379,-0.2823689,0.3624861,-0.1369095,0.4948219,-0.004573677
AT2G30200,EMB3147,-0.1879767,0.04719527,0.05363768,0.2527705,-0.3421328,-0.4248717,-0.4022109,-0.09358641,-0.6358092,0.2351719,0.2416143,0.4407472,-0.1541561,-0.236895,-0.2142342,0.09439026,-0.4478325,-0.1331105,0.05486619,-0.4967724,-0.3087957
AT2G30260,U2B'',-0.02840944,0.1089092,-0.06301814,0.1093295,0.06778013,-0.4645745,-0.4816433,-0.1086719,-0.5612002,0.1373187,-0.0346087,0.1377389,0.09618957,-0.436165,-0.4532338,-0.08026242,-0.5327907,0.3638455,0.3922549,0.1495472,0.1779567
AT2G30500,NET4B,0.07834537,-0.6141791,-0.249485,-0.2957815,0.279223,0.1418885,0.4894377,-0.1651203,0.117248,-0.6925245,-0.3278304,-0.3741269,0.2008776,0.06354316,0.4110923,-0.2434656,0.03890267,-0.6145456,-0.692891,-0.5376446,-0.6159899
AT2G30520,RPT2,1.687109,0.798244,1.3661,0.4235033,2.654532,0.8279021,2.107455,-0.5710103,2.099047,-0.8888654,-0.3210094,-1.263606,0.9674228,-0.8592072,0.4203457,-2.25812,0.4119372,0.5164999,-1.170609,1.215563,-0.4715467
AT2G30970,ASP1,0.750768,-0.1032406,0.7270047,0.8362987,0.3649955,0.003725934,0.2842683,0.08339225,-0.1059374,-0.8540086,-0.02376333,0.08553065,-0.3857725,-0.7470421,-0.4664997,-0.6673758,-0.8567054,0.04361955,-0.7071485,-6.30E-05,-0.750831
AT2G31085,AtCLE6,0.6832193,1.24039,0.6754341,0.445727,0.6607714,0.1434382,-0.3525247,-0.09076834,0.2783785,0.5571702,-0.007785253,-0.2374924,-0.02244791,-0.5397811,-1.035744,-0.7739877,-0.4048409,1.042039,0.3588196,1.005224,0.3220046
AT2G31570,ATGPX2,1.505491,0.4103102,1.104141,-0.2147623,0.7223285,-0.02071955,0.6206255,0.3445806,2.421293,-1.095181,-0.4013504,-1.720254,-0.7831628,-1.526211,-0.8848658,-1.160911,0.9158019,1.379627,-0.1258646,1.03113,-0.4743617
AT2G31670,UP3,-0.2348249,0.07183481,0.03095187,-0.03502242,-0.2517939,-0.2518208,-0.2861486,0.1933766,-0.1551008,0.3066597,0.2657768,0.1998025,-0.01696903,-0.01699587,-0.05132371,0.4282015,0.07972409,0.02218711,0.257012,-0.1244355,0.1103894
AT2G32700,LUH,-0.02203019,-0.135984,-0.1234355,0.222414,-0.1502,-0.05262118,-0.2798309,-0.08893908,-0.01949847,-0.1139538,-0.1014053,0.2444442,-0.1281698,-0.03059099,-0.2578007,-0.0669089,0.002531715,-0.02282769,-0.000797501,-0.09531994,-0.07328975
AT2G32920,ATPDI9,0.3192057,0.1194096,0.2826576,0.7899997,-0.07696198,0.01882577,-0.03766139,0.01137485,-0.597869,-0.199796,-0.03654813,0.470794,-0.3961677,-0.3003799,-0.3568671,-0.3078308,-0.9170746,-0.1142775,-0.4334832,0.01188534,-0.3073203
AT2G33310,IAA13,0.3986259,0.186083,0.2973876,0.01239213,0.4808114,1.026628,0.4895082,0.2698832,0.8513902,-0.212543,-0.1012383,-0.3862338,0.08218545,0.6280018,0.09088225,-0.1287428,0.4527643,0.5559308,0.1573048,1.050974,0.6523484
AT2G33740,CUTA,0.4501758,-0.2179452,-0.2530511,0.005406818,0.6108206,-0.07094989,0.5872066,0.003900916,0.6535731,-0.668121,-0.7032269,-0.444769,0.1606448,-0.5211257,0.1370308,-0.4462749,0.2033973,0.4612479,0.01107209,0.161329,-0.2888468
AT2G34470,PSKF109,0.1739677,-0.1008156,-0.04285974,-0.1121302,-0.01577706,-0.08111143,0.07164031,0.06223757,-0.1164482,-0.2747833,-0.2168275,-0.2860979,-0.1897448,-0.2550792,-0.1023274,-0.1117302,-0.2904159,-0.2343003,-0.408268,-0.4216705,-0.5956383
AT2G34770,ATFAH1,0.186862,0.4170543,0.3571215,0.0335157,0.2074691,-0.3752702,0.3158371,-0.1111558,0.5087391,0.2301923,0.1702594,-0.1533463,0.02060704,-0.5621322,0.1289751,-0.2980178,0.321877,0.08483273,-0.1020293,0.02087306,-0.165989
AT2G35240,MORF6,-0.1348843,0.05049983,0.1707517,0.08718949,-0.1627737,-0.368904,-0.3071316,0.03058624,-0.6255383,0.1853841,0.305636,0.2220738,-0.02788943,-0.2340197,-0.1722473,0.1654706,-0.490654,0.3237033,0.4585876,-0.2556048,-0.1207205
AT2G35520,DAD2,0.287627,0.2693136,0.1944287,0.3334627,-0.05883821,-0.4293421,-0.01301104,-0.05293444,-0.2586876,-0.01831344,-0.09319835,0.04583563,-0.3464653,-0.7169692,-0.3006381,-0.3405615,-0.5463146,0.640417,0.35279,0.07104031,-0.2165867
AT2G36900,ATMEMB11,0.1256151,-0.05214844,-0.1377439,-0.02679693,0.4686842,0.2813344,0.4763955,0.1244095,0.8562721,-0.1777635,-0.2633589,-0.152412,0.3430691,0.1557193,0.3507805,-0.00120558,0.730657,0.2156382,0.09002313,0.393008,0.267393
AT2G36910,ABCB1,-1.249649,-0.3433385,-1.312357,-0.7244295,-1.35742,0.02777624,-0.8360861,-0.6056674,-0.9352529,0.9063105,-0.06270804,0.5252195,-0.1077705,1.277425,0.4135629,0.6439816,0.3143961,-0.7194014,0.5302475,-0.6425487,0.6071003
AT2G37080,RIP2,-0.07296556,0.3108767,0.2034877,0.2991132,0.1016547,0.02605147,-0.2130866,0.06715829,-0.4643394,0.3838423,0.2764533,0.3720788,0.1746203,0.09901703,-0.1401211,0.1401239,-0.3913739,-0.06139751,0.01156806,-0.1076309,-0.03466537
AT2G37180,PIP2;3,1.725705,0.5804236,3.944396,-0.1327586,0.5684085,-0.2600888,0.7570574,-0.3216183,2.238226,-1.145282,2.218691,-1.858464,-1.157297,-1.985794,-0.968648,-2.047324,0.5125209,0.6817031,-1.044002,1.52049,-0.2052151
AT2G37550,AGD7,0.1370851,0.1659309,0.3229476,0.4767378,0.2219718,0.1695011,0.1083243,0.2377217,0.1345055,0.02884583,0.1858625,0.3396527,0.08488668,0.03241605,-0.02876085,0.1006366,-0.002579624,0.004433901,-0.1326512,0.1438266,0.006741549
AT2G38040,CAC3,-0.2490915,0.2067918,0.200894,0.1325838,0.06777336,0.166792,-0.3397222,0.06967251,-0.5524837,0.4558834,0.4499855,0.3816753,0.3168649,0.4158835,-0.09063065,0.318764,-0.3033922,-0.007479403,0.2416121,0.013942,0.2630335
AT2G38080,ATLMCO4,-0.1426103,0.3017266,1.535484,-0.08018505,0.3592924,0.04307211,1.54305,0.7298998,1.249951,0.444337,1.678094,0.06242528,0.5019027,0.1856824,1.68566,0.8725102,1.392561,0.03095495,0.1735653,1.284213,1.426823
AT2G38120,AtAUX1,0.09307967,0.5571756,0.4408158,-0.001194936,-0.01957071,-0.1121279,-0.05650955,-0.1452986,0.002368624,0.4640959,0.3477361,-0.09427461,-0.1126504,-0.2052076,-0.1495892,-0.2383783,-0.09071105,-0.02953688,-0.1226166,0.2128073,0.1197277
AT2G38130,ATMAK3,0.2789774,0.01862139,0.06822178,0.2485782,-0.0749514,-0.01338616,0.08975062,-0.06256201,-0.07588469,-0.2603561,-0.2107557,-0.03039922,-0.3539288,-0.2923636,-0.1892268,-0.3415395,-0.3548621,0.4247893,0.1458119,0.09775441,-0.181223
AT2G38400,AGT3,0.8080993,-1.04982,0.9350534,-1.154221,0.6167405,-0.4614609,0.5597001,-0.6539918,1.384431,-1.857919,0.1269541,-1.96232,-0.1913588,-1.26956,-0.2483992,-1.462091,0.5763322,-0.641023,-1.449122,0.9749801,0.1668808
AT2G38670,PECT1,0.05913627,0.05301806,0.2092639,0.4338908,0.05388009,-0.04278396,-0.039895,-0.1342136,-0.4665348,-0.006118211,0.1501276,0.3747545,-0.005256179,-0.1019202,-0.09903127,-0.1933499,-0.5256711,-0.02593768,-0.08507394,0.09498377,0.0358475
AT2G38700,ATMVD1,-0.07049043,0.1801102,0.1014679,0.1719814,0.2471027,0.07059246,0.2310641,0.1214954,-0.02836493,0.2506006,0.1719583,0.2424719,0.3175931,0.1410829,0.3015545,0.1919858,0.04212549,0.03190065,0.1023911,-0.1098368,-0.03934636
AT2G39700,ATEXP4,1.058201,1.441023,1.018844,0.6557904,1.348069,1.762953,2.561736,1.867313,1.770376,0.3828222,-0.03935686,-0.4024106,0.2898685,0.7047519,1.503535,0.8091124,0.7121749,1.257399,0.1991979,0.8570341,-0.2011669
AT2G39705,DVL11,1.451095,0.4585973,-0.1866428,0.3214993,1.224016,0.4242825,0.5900615,0.5561104,0.6012975,-0.9924982,-1.637738,-1.129596,-0.2270799,-1.026813,-0.861034,-0.8949851,-0.849798,1.269362,-0.1817331,0.7829082,-0.6681873
AT2G39900,WLIM2a,0.3846653,0.1234256,0.195484,0.160963,0.06562001,-0.7780681,-0.3384005,-0.002787031,0.4850545,-0.2612397,-0.1891812,-0.2237022,-0.3190453,-1.162733,-0.7230657,-0.3874523,0.1003893,0.0737331,-0.3109322,-0.06947976,-0.454145
