Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0044270,cellular nitrogen compound catabolic process,19_GO:0008152 metabolic process,-5.4,2.1,5.1,18982,261,1461,42,2.9,0.44,814663|815903|816765|817163|817208|817767|818204|818231|818588|819056|820530|824465|824514|824853|825335|825836|827413|828564|829034|829675|830154|830626|830758|830853|831093|832242|835735|835934|836300|836558|837357|837982|838162|838387|838495|838714|839567|839890|842281|843741|843900|844376,QPT|ALDH6B2|CYP79B3|AT2G26230|TED4|AT2G32070|URH1|AT2G36580|HSPRO2|PEN2|VCS|AT3G52990|CP29|UBA2A|RRP41|ALN|UGLYAH|PGI1|HXK1|AT4G35220|CYP79B2|Tudor1|AT5G08570|NRPB4|PYD2|LARP1a|AT5G56350|TTL|Tudor2|BETA-UP|DCP1|AT1G14210|AT1G15920|AT1G18070|LSM1A|LSM3A|AT1G03140|NUDX25|PEN3|ENO1|XRN3|AT1G80360,-3.1,hits
GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-5.4,2.1,5.1,18982,244,1461,40,2.7,0.43,817576|817938|819371|819377|819745|819950|820559|821983|822178|824230|824518|828333|828654|828754|829285|829822|831141|834293|834443|834945|835713|836456|836541|837131|837246|837433|837494|837505|838685|838690|838714|838997|839314|839503|839526|839567|841976|843963|844055|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|AT3G07590|SCL30A|HSP60|AT3G25840|U1-70K|RS2Z32|AT4G22380|RS40|AT4G26480|RSZ22|ATU2AF65A|EMB3011|U2AF35B|CBP20|SAD1|AT5G56140|AT5G63370|SC35|MEE5|SR45a|SR30|AT1G09660|U2A'|AT1G20920|emb1507|LSM3A|RSZ21|PRP39|MAC3A|LSM2|AT1G03140|SCL33|SmD3|SKIP|AT1G80930,-3.1,hits
GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-5.4,2.1,5.1,18982,244,1461,40,2.7,0.43,817576|817938|819371|819377|819745|819950|820559|821983|822178|824230|824518|828333|828654|828754|829285|829822|831141|834293|834443|834945|835713|836456|836541|837131|837246|837433|837494|837505|838685|838690|838714|838997|839314|839503|839526|839567|841976|843963|844055|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|AT3G07590|SCL30A|HSP60|AT3G25840|U1-70K|RS2Z32|AT4G22380|RS40|AT4G26480|RSZ22|ATU2AF65A|EMB3011|U2AF35B|CBP20|SAD1|AT5G56140|AT5G63370|SC35|MEE5|SR45a|SR30|AT1G09660|U2A'|AT1G20920|emb1507|LSM3A|RSZ21|PRP39|MAC3A|LSM2|AT1G03140|SCL33|SmD3|SKIP|AT1G80930,-3.1,hits
GO Biological Processes,19,GO:0006084,acetyl-CoA metabolic process,19_GO:0008152 metabolic process,-5.1,5.2,6.1,18982,25,1461,10,0.68,0.22,818024|818452|819845|820951|822181|826788|832804|833655|835006|835598,AT2G34590|MVD1|ACLB-1|LPD1|LTA2|HMGS|MK|ACS|ACLB-2|AT5G55070,-2.8,hits
KEGG Pathway,24,ath01230,Biosynthesis of amino acids,,-5.1,2.1,4.9,18982,251,1461,40,2.7,0.43,815120|816218|817648|818231|818879|819809|821977|824015|824130|824465|824526|824629|824727|824872|825044|825145|828586|828805|829106|829330|829679|830159|830758|831061|831884|832326|832736|832872|833535|835735|837543|838046|838301|838445|838940|840076|841307|842635|843741|843869,ACO3|IDH2|ASP1|AT2G36580|CSY3|MEE32|AT3G23940|CSR1|BCAT3|AT3G52990|AT3G53580|TSA1|P5CS2|CBL|CSY2|OASC|AT4G24830|ACO2|MTO2|ASP5|IDH1|DHS1|AT5G08570|AT5G11880|IDH-V|ADT5|SHM2|CYSD2|GS2|AT5G56350|BCAT-2|AT1G14810|AlaAT1|PSP|GGT1|AT-IE|EMB1144|AT1G63290|ENO1|OTC,-2.8,hits
KEGG Pathway,24,ko01230,Biosynthesis of amino acids,,-5.1,2.1,4.9,18982,251,1461,40,2.7,0.43,815120|816218|817648|818231|818879|819809|821977|824015|824130|824465|824526|824629|824727|824872|825044|825145|828586|828805|829106|829330|829679|830159|830758|831061|831884|832326|832736|832872|833535|835735|837543|838046|838301|838445|838940|840076|841307|842635|843741|843869,ACO3|IDH2|ASP1|AT2G36580|CSY3|MEE32|AT3G23940|CSR1|BCAT3|AT3G52990|AT3G53580|TSA1|P5CS2|CBL|CSY2|OASC|AT4G24830|ACO2|MTO2|ASP5|IDH1|DHS1|AT5G08570|AT5G11880|IDH-V|ADT5|SHM2|CYSD2|GS2|AT5G56350|BCAT-2|AT1G14810|AlaAT1|PSP|GGT1|AT-IE|EMB1144|AT1G63290|ENO1|OTC,-2.8,hits
KEGG Pathway,24,ko00630,Glyoxylate and dicarboxylate metabolism,,-5,3.2,5.4,18982,74,1461,18,1.2,0.29,815120|816808|817149|818879|820664|820951|820984|822139|823906|825044|828805|832736|833535|834791|834823|838652|838940|841221,ACO3|PMDH1|GLDP2|CSY3|GOX2|LPD1|mtLPD2|GLYR1|MDH|CSY2|ACO2|SHM2|GS2|AT5G47435|AACT1|CAT1|GGT1|mtLPD1,-2.8,hits
KEGG Pathway,24,ath00630,Glyoxylate and dicarboxylate metabolism,,-5,3.2,5.4,18982,74,1461,18,1.2,0.29,815120|816808|817149|818879|820664|820951|820984|822139|823906|825044|828805|832736|833535|834791|834823|838652|838940|841221,ACO3|PMDH1|GLDP2|CSY3|GOX2|LPD1|mtLPD2|GLYR1|MDH|CSY2|ACO2|SHM2|GS2|AT5G47435|AACT1|CAT1|GGT1|mtLPD1,-2.8,hits
GO Biological Processes,19,GO:0070727,cellular macromolecule localization,19_GO:0051179 localization,-5,1.6,4.6,18982,691,1461,85,5.8,0.61,814728|814930|816633|816655|816678|816747|816765|817429|818152|818264|818377|818583|818966|819056|819122|819256|819857|819982|820001|820326|820345|820587|820878|821008|821046|821313|823906|824048|824451|824477|824597|824629|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830034|830077|830154|830451|830501|830853|830951|831546|831638|832404|832645|833459|833947|834264|834532|834706|835973|837448|837961|838327|838792|839567|839805|839807|840199|840987|841235|841841|842138|842281|842372|842615|844268|844297|5007942,AT2G01970|CR88|SYTA|AT2G21190|AT2G21390|CSI1|CYP79B3|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PEN2|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|AT3G11530|ATFP8|TMN7|AT3G16310|NPSN13|AT3G17780|UGP1|MDH|HSP93-III|VSR1|LOS4|VAMP727|TSA1|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT4G38790|ATRER1A|CYP79B2|AT5G05670|SNX1|NRPB4|EMP1|SYP21|EMB1241|MIA40|PEX4|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|RANBP1|IMPA-4|AT1G14010|TIM23-1|p24delta5|AT1G03140|AT1G29310|ERD2|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|PEN3|HAP13|AT1G63110|NUA|SYP52|FHY1,-2.7,hits
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-5,1.6,4.6,18982,630,1461,79,5.4,0.59,814675|814735|814930|816633|816678|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820148|820345|820870|820878|821008|821680|823906|824048|824451|824477|824529|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830121|830451|830501|830626|830853|831546|831638|832139|832359|832404|832645|833459|833947|834532|834706|835973|836300|837448|837454|837763|837961|838327|838792|839185|839805|840199|840987|841235|841841|842138|842372|844268|844297,STL2P|PTR2|CR88|SYTA|AT2G21390|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|RABE1e|ATFP8|DELTA-TIP|AT3G16310|NPSN13|GLTP3|MDH|HSP93-III|VSR1|LOS4|RAB8|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT4G39670|AT5G05670|SNX1|Tudor1|NRPB4|SYP21|EMB1241|AT5G20165|VPS24.1|MIA40|PEX4|OS9|SGR4|DSS1(V)|AT5G46630|RANBP1|Tudor2|IMPA-4|AT1G09330|NRT1.1|AT1G14010|TIM23-1|p24delta5|UPS5|AT1G29310|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|NUA|SYP52,-2.7,hits
GO Biological Processes,19,GO:0097305,response to alcohol,19_GO:0050896 response to stimulus,-4.9,1.6,4.6,18982,593,1461,75,5.1,0.58,814683|814873|815120|815972|816186|816290|817045|817553|817830|817925|818982|819128|819661|821005|821083|821135|821807|821857|823706|823815|823972|824198|824318|824477|824642|824727|824728|824749|824853|825018|825107|826476|827389|828151|828714|829321|829423|829473|829520|829685|830019|830744|831344|831733|832053|832990|834158|834489|834718|834786|834945|835969|835995|836074|836219|836466|836470|836739|836865|837414|838073|838575|838633|838652|839135|840158|840953|842251|842281|842563|842710|842928|843022|844028|844055,AT2G01540|NRP1|ACO3|AT2G14835|PIP2;8|ARAC1|AT2G25070|AT2G30020|LUH|CRL1|MPK6|GOS12|AT3G05000|AT3G17410|BET10|DOX1|TIC|AT3G22850|MPK3|RDUF1|ALDH10A9|CEN2|FER|LOS4|ARP1|P5CS2|eIF6A|EPC1|UBA2A|SPP1|FTA|FBW2|AT4G16830|MPK4|ABI1|BAT1|AT4G32870|FLDH|AT4G33780|CPK5|RPN10|AT5G08450|AT5G14920|HD2C|ARIA|BZO2H3|AT5G41560|MAP18|AGD9|AT5G47390|SAD1|FOLK|AT5G58787|RDUF2|AT5G60980|NF-YC4|GAMMA CAL1|AT5G66070|MYBR1|ERD6|RHA2A|iqd32|ERD10|CAT1|RCN1|MYC2|FBP|DL3|PEN3|AT1G62660|RBOH F|ZFP4|ZFP6|EXT4|SKIP,-2.7,hits
KEGG Pathway,24,ko03015,mRNA surveillance pathway,,-4.8,2.6,5,18982,114,1461,23,1.6,0.33,817905|819972|822171|822200|826726|828660|828772|829421|830123|830899|831976|834443|835186|836034|836117|837682|838086|838348|838387|839135|841594|842708|842968,AT2G33410|AT3G07810|PP2AA2|ATB' DELTA|TOPP7|AT4G25550|AT4G26650|nPAP|AT4G39680|AT5G10350|FASS|CBP20|PABN1|TOPP2|AT5G59950|PYM|AT1G15200|ATB BETA|AT1G18070|RCN1|B ALPHA|TOPP3|AT1G66500,-2.6,hits
KEGG Pathway,24,ath03015,mRNA surveillance pathway,,-4.8,2.6,5,18982,114,1461,23,1.6,0.33,817905|819972|822171|822200|826726|828660|828772|829421|830123|830899|831976|834443|835186|836034|836117|837682|838086|838348|838387|839135|841594|842708|842968,AT2G33410|AT3G07810|PP2AA2|ATB' DELTA|TOPP7|AT4G25550|AT4G26650|nPAP|AT4G39680|AT5G10350|FASS|CBP20|PABN1|TOPP2|AT5G59950|PYM|AT1G15200|ATB BETA|AT1G18070|RCN1|B ALPHA|TOPP3|AT1G66500,-2.6,hits
GO Biological Processes,19,GO:0048583,regulation of response to stimulus,19_GO:0050789 regulation of biological process,-4.8,1.6,4.5,18982,762,1461,91,6.2,0.63,814683|816133|816765|817016|817049|817375|817830|818265|818693|818973|818982|819210|819244|819314|819383|819613|819715|819969|820713|820940|821005|821445|822593|823405|823558|823706|824143|824318|824807|825097|825107|825434|826728|826884|827389|827641|827786|827998|828008|828126|828626|828714|828747|829103|829282|829316|829473|829520|829591|830065|830708|831158|831547|832607|832733|833930|834158|834663|834786|835296|835813|835919|835995|836111|836466|836629|836739|836865|837113|837541|837673|838073|838544|838565|838683|838794|839135|839623|840158|840246|841486|842083|842281|842928|843022|843160|843516|844055|844383|844423|5007942,AT2G01540|AT2G16365|CYP79B3|COL3|SDF2|SYD|LUH|ABCB1|ERS1|SSI2|MPK6|BRM|JAR1|ABCB4|RFI2|AHL19|AT3G05500|OBE1|AT3G14840|RR1|AT3G17410|AT3G19100|AHP2|ATMIN7|AT3G44330|MPK3|AT3G49810|FER|WRKY70|TXR1|FTA|ATERDJ3B|SGT1B|NUDT7|AT4G16830|NLM1|LSD1|LIF2|EID1|UNE12|RIN2|ABI1|AT4G26410|MKK2|WRKY11|GPX7|FLDH|AT4G33780|RRTF1|SHL1|BIM1|GILP|BPA1|EBF2|SK 11|AHP3|AT5G41560|CUL4|AT5G47390|I-2|EIR1|TIL|AT5G58787|ADF4|NF-YC4|AGL31|AT5G66070|MYBR1|STO|SBI1|MLO2|RHA2A|DHAR1|PUP14|ESC|AT1G21920|RCN1|LCR|MYC2|MOS2|ERF3|AT1G56300|PEN3|ZFP4|ZFP6|AE7|PTP1|SKIP|AT1G80440|WRKY40|FHY1,-2.6,hits
GO Biological Processes,19,GO:0042436,indole-containing compound catabolic process,19_GO:0008152 metabolic process,-4.7,7,6.2,18982,13,1461,7,0.48,0.18,816765|818588|819056|829675|830154|842281|844376,CYP79B3|HSPRO2|PEN2|AT4G35220|CYP79B2|PEN3|AT1G80360,-2.6,hits
GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-4.7,1.8,4.6,18982,371,1461,52,3.6,0.48,814663|815343|815374|817786|818024|818137|818231|818382|818449|818452|818892|819845|819915|820951|821659|822181|822338|822396|824465|824612|824930|824934|826788|827230|827430|828392|828516|828564|828703|829034|830063|830139|830758|832804|833509|833655|834791|835006|835735|836063|838204|838226|839868|841232|842615|842670|843128|843741|843775|844345|844385|844425,QPT|AT2G07671|AT2G07698|CCT1|AT2G34590|AT2G35680|AT2G36580|CAC3|PECT1|MVD1|AT2G42910|ACLB-1|AT3G07270|LPD1|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|LPAT2|HMGS|CLA1|FPS2|PYR4|AT4G24160|PGI1|PSD3|HXK1|VHA-A3|MIPS1|AT5G08570|MK|AT5G35460|ACS|AT5G47435|ACLB-2|AT5G56350|ZEU1|AT1G16350|AT1G16560|CARB|DPMS3|AT1G63110|AT1G63660|PIS1|ENO1|DPMS2|APT2|NHO1|PLMT,-2.6,hits
GO Biological Processes,19,GO:0017144,drug metabolic process,19_GO:0008152 metabolic process,-4.7,1.6,4.5,18982,650,1461,80,5.5,0.6,814663|815120|815343|815374|816218|816390|816619|817149|817830|818128|818231|818779|818879|818937|819010|819778|819915|820664|822063|822105|822462|822594|824134|824454|824465|824493|824727|824749|824872|824930|825044|825285|825836|827413|827786|828131|828564|828805|829034|829381|829473|829652|829679|829826|830063|830139|830726|830758|830819|831093|831402|831884|832326|832545|832736|833655|833729|834077|834829|835494|835598|835735|835934|835969|836378|836558|836710|838580|838652|838850|838940|839452|841765|841821|842124|842710|843741|843934|844345|844376,QPT|ACO3|AT2G07671|AT2G07698|IDH2|AT2G18750|LIP1|GLDP2|LUH|XEG113|AT2G36580|AT2G41800|CSY3|BIO2|COS1|PRXIIF|AT3G07270|GOX2|AT3G24670|QUA1|GATL10|UGD2|AT3G49720|MDAR1|AT3G52990|PAL2|P5CS2|EPC1|CBL|ADSS|CSY2|GAUT1|ALN|UGLYAH|LSD1|AT4G01700|PGI1|ACO2|HXK1|AT4G32460|FLDH|APX3|IDH1|GBF1|VHA-A3|MIPS1|AT5G08300|AT5G08570|SDH3-1|PYD2|UGD3|IDH-V|ADT5|AT5G24760|SHM2|ACS|EMB1467|PHB3|GAUT4|HGO|AT5G55070|AT5G56350|TTL|FOLK|SDH7|BETA-UP|CGR3|APS2|CAT1|AT1G22440|GGT1|AT1G04680|PPC1|PME1|AT1G56680|RBOH F|ENO1|VAB1|APT2|AT1G80360,-2.6,hits
GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0008152 metabolic process,-4.7,1.9,4.7,18982,296,1461,44,3,0.45,817576|817938|819371|819377|819745|819950|820559|821983|822178|824230|824514|824518|825515|828333|828654|828754|829285|829822|831141|834293|834443|834945|835713|836456|836541|837131|837246|837433|837494|837505|838685|838690|838714|838997|839314|839503|839526|839567|840918|841976|843707|843963|844055|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|AT3G07590|SCL30A|HSP60|AT3G25840|U1-70K|CP29|RS2Z32|AT3G63400|AT4G22380|RS40|AT4G26480|RSZ22|ATU2AF65A|EMB3011|U2AF35B|CBP20|SAD1|AT5G56140|AT5G63370|SC35|MEE5|SR45a|SR30|AT1G09660|U2A'|AT1G20920|emb1507|LSM3A|RSZ21|PRP39|MAC3A|LSM2|AT1G03140|PTB3|SCL33|SMU1|SmD3|SKIP|AT1G80930,-2.6,hits
GO Biological Processes,19,GO:0009737,response to abscisic acid,19_GO:0050896 response to stimulus,-4.7,1.6,4.5,18982,589,1461,74,5.1,0.57,814683|814873|815120|815972|816186|816290|817045|817553|817925|818982|819128|819661|821005|821083|821135|821807|821857|823706|823815|823972|824198|824318|824477|824642|824727|824728|824749|824853|825018|825107|826476|827389|828151|828714|829321|829423|829473|829520|829685|830019|830744|831344|831733|832053|832990|834158|834489|834718|834786|834945|835969|835995|836074|836219|836466|836470|836739|836865|837414|838073|838575|838633|838652|839135|840158|840953|842251|842281|842563|842710|842928|843022|844028|844055,AT2G01540|NRP1|ACO3|AT2G14835|PIP2;8|ARAC1|AT2G25070|AT2G30020|CRL1|MPK6|GOS12|AT3G05000|AT3G17410|BET10|DOX1|TIC|AT3G22850|MPK3|RDUF1|ALDH10A9|CEN2|FER|LOS4|ARP1|P5CS2|eIF6A|EPC1|UBA2A|SPP1|FTA|FBW2|AT4G16830|MPK4|ABI1|BAT1|AT4G32870|FLDH|AT4G33780|CPK5|RPN10|AT5G08450|AT5G14920|HD2C|ARIA|BZO2H3|AT5G41560|MAP18|AGD9|AT5G47390|SAD1|FOLK|AT5G58787|RDUF2|AT5G60980|NF-YC4|GAMMA CAL1|AT5G66070|MYBR1|ERD6|RHA2A|iqd32|ERD10|CAT1|RCN1|MYC2|FBP|DL3|PEN3|AT1G62660|RBOH F|ZFP4|ZFP6|EXT4|SKIP,-2.6,hits
GO Biological Processes,19,GO:0015031,protein transport,19_GO:0051179 localization,-4.7,1.6,4.5,18982,579,1461,73,5,0.57,814675|814930|816633|816678|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820148|820345|820878|821008|823906|824048|824451|824477|824529|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830451|830501|830626|830853|831546|831638|832139|832359|832404|832645|833459|833947|834532|834706|835973|836300|837448|837454|837961|838327|838792|839805|840199|840987|841235|841841|842138|842372|844268|844297,STL2P|CR88|SYTA|AT2G21390|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|RABE1e|ATFP8|AT3G16310|NPSN13|MDH|HSP93-III|VSR1|LOS4|RAB8|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT5G05670|SNX1|Tudor1|NRPB4|SYP21|EMB1241|AT5G20165|VPS24.1|MIA40|PEX4|OS9|SGR4|DSS1(V)|AT5G46630|RANBP1|Tudor2|IMPA-4|AT1G09330|AT1G14010|TIM23-1|p24delta5|AT1G29310|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|NUA|SYP52,-2.6,hits
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-4.7,2,4.6,18982,270,1461,41,2.8,0.43,816103|817830|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|827786|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835813|835860|835919|837224|837551|837896|838066|838301|838410|838940|838961|839168|841821|842933|843216|843989|2745524|5008138,HB1|LUH|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|LSD1|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|EIR1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|GGT1|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|CP12-3|AT2G14247|RTFL12,-2.6,hits
GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-4.6,1.9,4.6,18982,280,1461,42,2.9,0.44,815343|815374|818024|818231|818382|818452|818892|819845|820951|822181|822338|822396|824465|824612|824930|826788|828392|828564|829034|830063|830758|830819|832512|832804|833655|833729|834076|834169|834791|835006|835598|835735|838204|839868|839890|842635|842670|842724|843741|843934|844345|2746201,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|HMGS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|SDH3-1|PGL4|MK|ACS|EMB1467|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|AT5G56350|AT1G16350|CARB|NUDX25|AT1G63290|AT1G63660|AT1G64190|ENO1|VAB1|APT2|HINT3,-2.5,hits
GO Biological Processes,19,GO:0070482,response to oxygen levels,19_GO:0050896 response to stimulus,-4.6,2,4.6,18982,271,1461,41,2.8,0.43,816103|817830|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|827786|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835813|835860|835919|837224|837551|837896|838066|838301|838410|838940|838961|839168|841821|842933|843216|843989|2745524|5008138,HB1|LUH|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|LSD1|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|EIR1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|GGT1|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|CP12-3|AT2G14247|RTFL12,-2.5,hits
GO Biological Processes,19,GO:1901606,alpha-amino acid catabolic process,19_GO:0008152 metabolic process,-4.6,2.8,5,18982,87,1461,19,1.3,0.3,815903|816619|816765|817149|818588|822833|824493|829310|829549|829675|830154|832736|835494|835598|838301|838362|838940|841263|844376,ALDH6B2|LIP1|CYP79B3|GLDP2|HSPRO2|ERD5|PAL2|AT4G31810|MCCB|AT4G35220|CYP79B2|SHM2|HGO|AT5G55070|AlaAT1|MCCA|GGT1|D-CDES|AT1G80360,-2.5,hits
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-4.5,2,4.5,18982,265,1461,40,2.7,0.43,816103|817830|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|827786|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835813|835860|835919|837224|837551|837896|838066|838301|838410|838940|838961|839168|841821|842933|843216|2745524|5008138,HB1|LUH|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|LSD1|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|EIR1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|GGT1|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|AT2G14247|RTFL12,-2.4,hits
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-4.5,1.8,4.5,18982,369,1461,51,3.5,0.48,816619|816765|818024|818382|818429|818452|818937|818982|819056|819845|820118|820951|822003|822181|823557|823706|824872|825145|825184|825500|826505|826788|827998|828288|829178|830154|830843|832797|832804|832872|833655|835006|835057|835598|837590|838046|838216|838290|838445|838580|841263|842281|842514|842928|843107|843160|843750|844013|844264|844376|2746201,LIP1|CYP79B3|AT2G34590|CAC3|WRKY33|MVD1|BIO2|MPK6|PEN2|ACLB-1|SOX|LPD1|GR1|LTA2|NIT3|MPK3|CBL|OASC|DIN2|HMT2|GBF2|HMGS|LIF2|APR3|GGP3|CYP79B2|AT5G09830|GSH2|MK|CYSD2|ACS|ACLB-2|NFU2|AT5G55070|CPISCA|AT1G14810|RDH2|GSTU26|PSP|APS2|D-CDES|PEN3|APR2|ZFP4|SUFE2|AE7|SOT16|IGMT5|MST1|AT1G80360|HINT3,-2.4,hits
GO Biological Processes,19,GO:0045184,establishment of protein localization,19_GO:0051179 localization,-4.4,1.6,4.3,18982,591,1461,73,5,0.57,814675|814930|816633|816678|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820148|820345|820878|821008|823906|824048|824451|824477|824529|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830451|830501|830626|830853|831546|831638|832139|832359|832404|832645|833459|833947|834532|834706|835973|836300|837448|837454|837961|838327|838792|839805|840199|840987|841235|841841|842138|842372|844268|844297,STL2P|CR88|SYTA|AT2G21390|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|RABE1e|ATFP8|AT3G16310|NPSN13|MDH|HSP93-III|VSR1|LOS4|RAB8|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT5G05670|SNX1|Tudor1|NRPB4|SYP21|EMB1241|AT5G20165|VPS24.1|MIA40|PEX4|OS9|SGR4|DSS1(V)|AT5G46630|RANBP1|Tudor2|IMPA-4|AT1G09330|AT1G14010|TIM23-1|p24delta5|AT1G29310|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|NUA|SYP52,-2.4,hits
