TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT2G24765,ARF3,GTPase required for Golgi targeting of GRIP domain  proteins. AtARL1 binds directly to the GRIP domain of AtGRIP in a GTP-dependent manner,NM_001084486,817014,3702.AT2G24765.1,,-0.548412058,0.039044368,-0.555614206,0.587456426,-0.007202148,-0.594658574,0.548412058,-0.039044368,0.555614206,-0.587456426,0.007202148,0.594658574
AT2G27460,NA,NA,NM_128306,817291,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0044464, GO:0051179",-0.256735245,-0.020632247,-0.312444716,0.236102997,-0.055709471,-0.291812469,0.256735245,0.020632247,0.312444716,-0.236102997,0.055709471,0.291812469
AT2G28390,NA,NA,NM_128399,817387,NA,"GO:0006810, GO:0016192, GO:0044464, GO:0051179",-0.184600982,-0.195157293,-0.183715508,-0.010556311,0.000885475,0.011441786,0.184600982,0.195157293,0.183715508,0.010556311,-0.000885475,-0.011441786
AT2G29700,ATPH1,Encodes a protein containing one PH (pleckstrin homology) domain with a short N-terminal extension,NM_128524,817520,3702.AT2G29700.1,,-0.127923154,0.05500608,-0.015255421,0.182929234,0.112667733,-0.070261501,0.127923154,-0.05500608,0.015255421,-0.182929234,-0.112667733,0.070261501
AT2G32850,NA,NA,NM_128845,817846,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0008152, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464, GO:0050789, GO:0051179, GO:0065007, GO:0071840",-0.327285319,0.015015218,-0.389807017,0.342300536,-0.062521698,-0.404822234,0.327285319,-0.015015218,0.389807017,-0.342300536,0.062521698,0.404822234
AT2G32900,ATZW10,"homologous to Drosophila ZW10, a centromere/kinetochore protein involved in chromosome segregation",NM_128850,817851,3702.AT2G32900.1,"GO:0006810, GO:0006996, GO:0007049, GO:0007067, GO:0009987, GO:0016043, GO:0016192, GO:0050789, GO:0051179, GO:0051726, GO:0065007, GO:0071840",-0.301537781,0.124136486,-0.324003862,0.425674268,-0.022466081,-0.448140348,0.301537781,-0.124136486,0.324003862,-0.425674268,0.022466081,0.448140348
AT2G33120,ATVAMP722,Encodes a member of Synaptobrevin -like protein family.,NM_001036392,817874,3702.AT2G33120.2,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006887, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.016753005,0.258093504,0.017025373,0.241340499,0.000272368,-0.241068131,-0.016753005,-0.258093504,-0.017025373,-0.241340499,-0.000272368,0.241068131
AT2G38020,EMB258,necessary for proper vacuole formation and morphogenesis in Arabidopsis,NM_001084551,818380,3702.AT2G38020.1,"GO:0003779, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005764, GO:0005768, GO:0005773, GO:0006461, GO:0006810, GO:0006996, GO:0008092, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044464, GO:0050789, GO:0051179, GO:0065007, GO:0070271, GO:0071840, GO:0008152, GO:0019538, GO:0044238",-0.161371637,0.044267965,-0.251206671,0.205639602,-0.089835034,-0.295474635,0.161371637,-0.044267965,0.251206671,-0.205639602,0.089835034,0.295474635
AT2G40380,PRA1.B2,NA,NM_129598,818631,3702.AT2G40380.1,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, NA",-0.600128578,-0.580142054,-0.511976632,0.019986524,0.088151946,0.068165422,0.600128578,0.580142054,0.511976632,-0.019986524,-0.088151946,-0.068165422
AT2G42700,MIP3,NA,NM_001202805,818870,NA,"GO:0005215, GO:0006810, GO:0006886, GO:0006887, GO:0007041, GO:0009987, GO:0015031, GO:0016192, GO:0022857, GO:0051179",-0.118087091,0.12523596,-0.215580703,0.243323051,-0.097493612,-0.340816663,0.118087091,-0.12523596,0.215580703,-0.243323051,0.097493612,0.340816663
AT3G03160,NA,NA,NM_111186,821066,NA,"GO:0005215, GO:0006810, GO:0006886, GO:0006915, GO:0015031, GO:0022857, GO:0051179",-0.352453146,0.213619835,-0.311887414,0.56607298,0.040565732,-0.525507248,0.352453146,-0.213619835,0.311887414,-0.56607298,-0.040565732,0.525507248
AT3G05000,NA,NA,NM_111372,819661,NA,"GO:0006810, GO:0006886, GO:0015031, GO:0051179",0.12202649,0.201441636,0.301000189,0.079415146,0.1789737,0.099558553,-0.12202649,-0.201441636,-0.301000189,-0.079415146,-0.1789737,-0.099558553
AT3G05280,NA,NA,NM_111401,819692,NA,NA,-0.229575391,-0.005358889,-0.218032273,0.224216502,0.011543119,-0.212673383,0.229575391,0.005358889,0.218032273,-0.224216502,-0.011543119,0.212673383
AT3G07680,p24beta2,NA,NM_111647,819959,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0015031, GO:0030120, GO:0044464, GO:0051179",-0.251085806,0.176021779,-0.247462265,0.427107585,0.00362354,-0.423484044,0.251085806,-0.176021779,0.247462265,-0.427107585,-0.00362354,0.423484044
AT3G07950,NA,NA,NM_111674,819986,NA,"GO:0005083, GO:0005488, GO:0005515, GO:0009987, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0065007, GO:0065009",-0.404947099,0.070972008,-0.474636572,0.475919107,-0.069689473,-0.54560858,0.404947099,-0.070972008,0.474636572,-0.475919107,0.069689473,0.54560858
AT3G11730,ATFP8,Encodes a member of the Rab GTPase family of proteins. This protein interacts with the tail region of a myosin XI protein (AT5G43900) in a GTP-dependent manner. It has also been identified as an isoprenylated protein.,NM_112005,820345,3702.AT3G11730.1,NA,-0.334173064,-0.007774315,-0.244431088,0.326398749,0.089741976,-0.236656773,0.334173064,0.007774315,0.244431088,-0.326398749,-0.089741976,0.236656773
AT3G11820,AT-SYR1,"Encodes a syntaxin localized at the plasma membrane (SYR1, Syntaxin Related Protein 1, also known as SYP121, PENETRATION1/PEN1).  SYR1/PEN1 is a member of the SNARE superfamily proteins.  SNARE proteins are involved in cell signaling, vesicle traffic, growth and development.  SYR1/PEN1 functions in positioning anchoring of the KAT1 K+ channel protein at the plasma membrane. Transcription is upregulated by abscisic acid, suggesting a role in ABA signaling.  Also functions in non-host resistance against barley powdery mildew, Blumeria graminis sp. hordei.  SYR1/PEN1 is a nonessential component of the preinvasive resistance against Colletotrichum fungus. Required for mlo resistance.",NM_112015,820355,3702.AT3G11820.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005886, GO:0006810, GO:0006886, GO:0006887, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.950370753,0.2538227,0.906077661,-0.696548053,-0.044293092,0.652254961,-0.950370753,-0.2538227,-0.906077661,0.696548053,0.044293092,-0.652254961
AT3G13720,PRA1.F3,NA,NM_112222,820581,3702.AT3G13720.1,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, NA",-0.222382783,0.04093081,-0.096903913,0.263313593,0.12547887,-0.137834723,0.222382783,-0.04093081,0.096903913,-0.263313593,-0.12547887,0.137834723
AT3G15380,NA,NA,NM_112406,820777,NA,"GO:0005215, GO:0006810, GO:0022857, GO:0051179",0.056338231,-0.135824753,0.143658967,-0.192162984,0.087320736,0.27948372,-0.056338231,0.135824753,-0.143658967,0.192162984,-0.087320736,-0.27948372
AT3G17440,ATNPSN13,member of NPSN Gene Family,NM_001035639,821008,3702.AT3G17440.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005768, GO:0005783, GO:0005794, GO:0006605, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016023, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0042175, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.031923769,0.024770859,-0.076452749,0.056694628,-0.04452898,-0.101223608,0.031923769,-0.024770859,0.076452749,-0.056694628,0.04452898,0.101223608
AT3G18480,AtCASP,"This gene is predicted to encode a protein that functions as a Golgi apparatus structural component, known as a golgin in mammals and yeast.  A fluorescently-tagged version of CASP co-localizes with Golgi markers, and this localization appears to require the C-terminal (565689aa) portion of the protein. The protein is inserted into a membrane in a type II orientation.",NM_112733,821377,NA,"GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0008152, GO:0044238, GO:0001071, GO:0016070, GO:0019219, GO:0050789, GO:0065007",0.001127796,0.089653213,-0.056404985,0.088525416,-0.057532781,-0.146058197,-0.001127796,-0.089653213,0.056404985,-0.088525416,0.057532781,0.146058197
AT3G19870,NA,NA,NM_001338424,821524,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0009987, GO:0016020, GO:0032991, GO:0043234, GO:0044464, GO:0051179",0.141745292,-0.251638772,0.069027193,-0.393384064,-0.072718099,0.320665965,-0.141745292,0.251638772,-0.069027193,0.393384064,0.072718099,-0.320665965
AT3G20290,ATEHD1,"Encodes AtEHD1, one of the Arabidopsis Eps15 homology domain proteins involved in endocytosis (AtEHD2, At4g05520).",NM_001035654,821573,3702.AT3G20290.1,"GO:0005083, GO:0005488, GO:0005509, GO:0005515, GO:0006810, GO:0006886, GO:0006897, GO:0009987, GO:0015031, GO:0016192, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.088774821,-0.018764159,0.018137225,0.070010662,0.106912046,0.036901384,0.088774821,0.018764159,-0.018137225,-0.070010662,-0.106912046,-0.036901384
AT3G22290,NA,NA,NM_001338578,821798,NA,NA,-0.54023289,0.209253882,-0.495362007,0.749486772,0.044870884,-0.704615888,0.54023289,-0.209253882,0.495362007,-0.749486772,-0.044870884,0.704615888
AT3G22845,NA,NA,NM_001338601,821856,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0015031, GO:0030120, GO:0044464, GO:0051179",-0.529197352,-0.026349806,-0.598784206,0.502847546,-0.069586854,-0.5724344,0.529197352,0.026349806,0.598784206,-0.502847546,0.069586854,0.5724344
AT3G23660,NA,NA,NM_001203027,821946,NA,"GO:0005083, GO:0005488, GO:0005515, GO:0006810, GO:0006886, GO:0006887, GO:0009987, GO:0015031, GO:0016192, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.460138714,-0.011758692,-0.547921664,0.448380022,-0.08778295,-0.536162972,0.460138714,0.011758692,0.547921664,-0.448380022,0.08778295,0.536162972
AT3G24350,ATSYP32,member of Glycoside Hydrolase Family 17,NM_001203032,822024,3702.AT3G24350.2,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.196762069,0.078203741,-0.195470703,0.27496581,0.001291367,-0.273674443,0.196762069,-0.078203741,0.195470703,-0.27496581,-0.001291367,0.273674443
AT3G25040,ERD2B,Encodes ERD2b. a homolog of the yeast endoplasmic reticulum retention receptor ERD2.  Mutations in ERD2b compromise EFR but not FLS2 signaling.,NM_113408,822095,3702.AT3G25040.1,"GO:0004872, GO:0006810, GO:0006886, GO:0006887, GO:0015031, GO:0016192, GO:0051179",-0.364358454,-0.116583228,-0.24688121,0.247775226,0.117477244,-0.130297982,0.364358454,0.116583228,0.24688121,-0.247775226,-0.117477244,0.130297982
AT3G27530,GC6,"This gene is predicted to encode a protein that functions as a Golgi apparatus structural component known as a golgin in mammals and yeast.  A fluorescently-tagged version of GC6 co-localizes with Golgi markers, and this localization appears to be replicated using the C-terminal (225 aa) portion of the protein.",NM_113669,822375,3702.AT3G27530.1,"GO:0005215, GO:0005622, GO:0005737, GO:0005783, GO:0005794, GO:0006810, GO:0006886, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016023, GO:0016043, GO:0016192, GO:0043226, GO:0044464, GO:0051179, GO:0071840",-0.375905377,0.015943526,-0.462632934,0.391848903,-0.086727558,-0.478576461,0.375905377,-0.015943526,0.462632934,-0.391848903,0.086727558,0.478576461
AT3G28430,NA,NA,NM_113763,822473,NA,NA,-0.363386779,-0.217837629,-0.467480005,0.14554915,-0.104093226,-0.249642376,0.363386779,0.217837629,0.467480005,-0.14554915,0.104093226,0.249642376
AT3G46060,ARA-3,small GTP-binding protein (ara-3),NM_001084779,823749,3702.AT3G46060.1,"GO:0006810, GO:0006887, GO:0008104, GO:0009987, GO:0015031, GO:0016192, GO:0050789, GO:0051179, GO:0065007, NA",-0.633503729,0.053551065,-0.675948259,0.687054794,-0.04244453,-0.729499324,0.633503729,-0.053551065,0.675948259,-0.687054794,0.04244453,0.729499324
AT3G51310,VPS35C,Homolog of yeast retromer subunit VPS35.  Part of a retromer-like protein complex involved in endosome to lysosome protein transport.,NM_114990,824294,3702.AT3G51310.1,"GO:0005215, GO:0005622, GO:0005737, GO:0005768, GO:0006810, GO:0006886, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179",-0.259113377,0.015934552,-0.381958905,0.275047929,-0.122845528,-0.397893457,0.259113377,-0.015934552,0.381958905,-0.275047929,0.122845528,0.397893457
AT3G52400,ATSYP122,"syntaxin protein, involved in the negative regulation of defense pathways such as programmed cell death, salicylic acid signalling pathway, jasmonic acid signalling pathway",NM_115100,824405,3702.AT3G52400.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005886, GO:0006810, GO:0006886, GO:0006887, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.331273414,0.69960497,-0.181875378,0.368331556,-0.513148792,-0.881480348,-0.331273414,-0.69960497,0.181875378,-0.368331556,0.513148792,0.881480348
AT3G53610,ATRAB8,GTPase AtRAB8 (atrab8),NM_001084809,824529,3702.AT3G53610.1,"GO:0006810, GO:0006887, GO:0008104, GO:0009987, GO:0015031, GO:0016192, GO:0050789, GO:0051179, GO:0065007, NA",-0.638623171,0.132659017,-0.601053729,0.771282189,0.037569442,-0.733712747,0.638623171,-0.132659017,0.601053729,-0.771282189,-0.037569442,0.733712747
AT3G54840,ARA-6,Encodes a novel Rab-like  GTP-ase that is localized to the peripheral membrane of the endosome.,NM_001084818,824649,3702.AT3G54840.1,"GO:0005622, GO:0005737, GO:0005768, GO:0016023, GO:0043226, GO:0044464, NA",0.056786982,-0.057673978,0.156641023,-0.11446096,0.099854041,0.214315001,-0.056786982,0.057673978,-0.156641023,0.11446096,-0.099854041,-0.214315001
AT3G54860,ATVPS33,Homologous to yeast VPS33. Forms a complex with VCL1 and AtVPS11. Involved in vacuolar biogenesis.,NM_001161207,824651,3702.AT3G54860.2,"GO:0005215, GO:0006810, GO:0006886, GO:0006887, GO:0007041, GO:0009987, GO:0015031, GO:0016192, GO:0022857, GO:0051179",-0.104566376,0.144932053,-0.088419112,0.249498429,0.016147264,-0.233351165,0.104566376,-0.144932053,0.088419112,-0.249498429,-0.016147264,0.233351165
AT3G55480,AP-3,NA,NM_115406,824714,NA,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0051179",0.208995993,-0.013359817,0.161579174,-0.222355809,-0.047416819,0.17493899,-0.208995993,0.013359817,-0.161579174,0.222355809,0.047416819,-0.17493899
AT3G56110,PRA1.B1,NA,NM_001203171,824777,3702.AT3G56110.1,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, NA",-0.281907702,0.024231189,-0.263467874,0.306138892,0.018439828,-0.287699064,0.281907702,-0.024231189,0.263467874,-0.306138892,-0.018439828,0.287699064
AT3G59500,NA,NA,NM_001339985,825119,NA,NA,0.336709174,0.131318242,0.355108831,-0.205390932,0.018399657,0.223790589,-0.336709174,-0.131318242,-0.355108831,0.205390932,-0.018399657,-0.223790589
AT3G60190,ADL1E,"At3g60190 encodes Arabidopsis dynamin-related protein 1E, DRP1E, also known as EDR3, ADL4 and ADL1E, which is 624 amino acid residues long, has a predicted mass of 69.8 kDa and a pI of 7.5.  Dynamin-related protein 1E belongs to a plant-specific subclass of dynamin-related proteins (DRP1), consisting of five members in Arabidopsis (A, B, C, D, E). This class is characterized by having an N-terminal GTPase domain, a central dynamin 2 domain and a C-terminal GTPase effector domain (GED), a typical structure for plant dynamin-related proteins. However, this class lacks a PH domain and a proline-rich domain, which are found in classical animal dynamin-like proteins. Based on work on animal dynamins, the plant DRP1 proteins should be able to form polymeric structures that wrap around membranes to facilitate membrane tubulation and pinching off of vesicles, processes that are essential to vesicle trafficking and membrane compartmentalization.  The edr3 mutation causes a P77L substitution in the G2 motif of the GTPase domain of DRP1E.  edr3 mutant Arabidopsis plants display enhanced cell death in response to powdery mildew infection.",NM_115882,825189,3702.AT3G60190.1,"GO:0003824, GO:0003924, GO:0005198, GO:0005200, GO:0005488, GO:0005515, GO:0005622, GO:0005856, GO:0005874, GO:0006810, GO:0006886, GO:0006897, GO:0009987, GO:0015031, GO:0016043, GO:0016192, GO:0016787, GO:0032502, GO:0032989, GO:0008152, GO:0044464, GO:0051179",0.919323211,0.366588304,0.99912088,-0.552734907,0.079797669,0.632532576,-0.919323211,-0.366588304,-0.99912088,0.552734907,-0.079797669,-0.632532576
AT3G61480,NA,NA,NM_001340104,825321,NA,NA,-0.286142699,-0.013383319,-0.412501062,0.27275938,-0.126358364,-0.399117744,0.286142699,0.013383319,0.412501062,-0.27275938,0.126358364,0.399117744
AT3G61710,ATATG6,"Encodes autophagy protein 6 (ATG6), required for pollen germination and plant development.",NM_001035837,825344,3702.AT3G61710.1,"GO:0005622, GO:0005737, GO:0005829, GO:0006605, GO:0006810, GO:0006886, GO:0006950, GO:0006996, GO:0007154, GO:0008104, GO:0008152, GO:0009056, GO:0009605, GO:0009987, GO:0015031, GO:0016020, GO:0016023, GO:0016043, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0050896, GO:0051179, GO:0071840",0.123968838,0.190172453,0.279739465,0.066203615,0.155770627,0.089567012,-0.123968838,-0.190172453,-0.279739465,-0.066203615,-0.155770627,-0.089567012
AT3G62560,NA,NA,NM_116121,825430,NA,"GO:0007165, GO:0007166, GO:0007186, NA",0.154939342,-0.041040064,0.416489725,-0.195979407,0.261550383,0.45752979,-0.154939342,0.041040064,-0.416489725,0.195979407,-0.261550383,-0.45752979
AT4G02030,NA,NA,NM_001203725,828155,NA,NA,-0.384892286,0.098548599,-0.372156805,0.483440885,0.012735481,-0.470705404,0.384892286,-0.098548599,0.372156805,-0.483440885,-0.012735481,0.470705404
AT4G02350,SEC15B,Encodes a member of the exocyst complex gene family. The exocyst is a protein complex involved in tethering vesicles to the plasma membrane during regulated or polarized secretion.,NM_001340371,828060,3702.AT4G02350.1,"GO:0006810, GO:0006886, GO:0006887, GO:0015031, GO:0016192, GO:0051179",-0.151422742,0.090748986,-0.171737446,0.242171728,-0.020314704,-0.262486432,0.151422742,-0.090748986,0.171737446,-0.242171728,0.020314704,0.262486432
AT4G04910,NSF,N-ethylmaleimide sensitive factor,NM_116729,825830,3702.AT4G04910.1,NA,-0.549769564,0.290273532,-0.730566717,0.840043096,-0.180797153,-1.020840249,0.549769564,-0.290273532,0.730566717,-0.840043096,0.180797153,1.020840249
AT4G08520,NA,NA,NM_116921,826411,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0030120, NA",-0.2635436,0.114476644,-0.306150689,0.378020244,-0.042607089,-0.420627333,0.2635436,-0.114476644,0.306150689,-0.378020244,0.042607089,0.420627333
AT4G08540,NA,NA,NM_116923,826413,NA,NA,0.287552707,-0.007781405,0.420666484,-0.295334112,0.133113776,0.428447889,-0.287552707,0.007781405,-0.420666484,0.295334112,-0.133113776,-0.428447889
AT4G11740,SAY1,Isolated as a suppressor of a dominant mutant in the Ara4 gene that was expressed in yeast ypt1 mutant strains. A novel protein with a small region of similarity to coil-coiled domain of yeast VSP27 protein.,NM_001340732,826779,3702.AT4G11740.1,NA,0.085099371,-0.07288503,0.117543477,-0.1579844,0.032444107,0.190428507,-0.085099371,0.07288503,-0.117543477,0.1579844,-0.032444107,-0.190428507
AT4G12770,NA,NA,NM_001203779,826889,NA,"GO:0006810, GO:0006897, GO:0006898, GO:0009987, GO:0016043, GO:0016192, GO:0043226, GO:0051179, GO:0071840",-0.187257699,0.029520814,-0.358746734,0.216778513,-0.171489035,-0.388267548,0.187257699,-0.029520814,0.358746734,-0.216778513,0.171489035,0.388267548
AT4G12780,NA,NA,NM_001203780,826890,NA,"GO:0006810, GO:0006897, GO:0006898, GO:0009987, GO:0016043, GO:0016192, GO:0043226, GO:0051179, GO:0071840",-0.087775068,-0.033667008,-0.183664201,0.05410806,-0.095889133,-0.149997193,0.087775068,0.033667008,0.183664201,-0.05410806,0.095889133,0.149997193
AT4G14340,CKI1,Phosphorylates serine or threonine residues that are near and C-terminal to acidic side chains on a variety of target proteins,NM_001340918,827076,3702.AT2G47430.1,,0.091026907,0.148464183,0.142227641,0.057437275,0.051200734,-0.006236542,-0.091026907,-0.148464183,-0.142227641,-0.057437275,-0.051200734,0.006236542
AT4G14950,KMS1,NA,NM_117581,827153,3702.AT4G14950.1,"GO:0005622, GO:0005737, GO:0005783, GO:0006810, GO:0006887, GO:0006996, GO:0008152, GO:0009056, GO:0009987, GO:0016043, GO:0016192, GO:0043226, GO:0044464, GO:0050789, GO:0051179, GO:0065007, GO:0071840, NA",-0.66013275,-0.256354056,-0.725340176,0.403778693,-0.065207427,-0.46898612,0.66013275,0.256354056,0.725340176,-0.403778693,0.065207427,0.46898612
AT4G17730,ATSYP23,member of SYP2 Gene Family,NM_001084934,827494,3702.AT4G17730.2,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.205240169,0.248383543,0.382945191,0.043143374,0.177705022,0.134561648,-0.205240169,-0.248383543,-0.382945191,-0.043143374,-0.177705022,-0.134561648
AT4G17890,AGD8,"A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes.",NM_001036581,827512,3702.AT4G17890.1,"GO:0003676, GO:0005083, GO:0005488, GO:0005515, GO:0009987, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0065007, GO:0065009",-0.336467435,-0.055617927,-0.374693977,0.280849508,-0.038226542,-0.31907605,0.336467435,0.055617927,0.374693977,-0.280849508,0.038226542,0.31907605
AT4G19490,ATVPS54,Putative homolog of yeast Vps54. Thought to associate with POK and ATVPS53 in a plant GARP-like complex involved in the membrane trafficking system.,NM_118069,827690,3702.AT4G19490.1,"GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0009987, GO:0016023, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179",-0.227164321,-0.062700306,-0.422441943,0.164464016,-0.195277621,-0.359741637,0.227164321,0.062700306,0.422441943,-0.164464016,0.195277621,0.359741637
AT4G19640,ARA-7,Encodes Ara7.,NM_001341360,827706,3702.AT4G19640.1,"GO:0005622, GO:0005737, GO:0005768, GO:0016023, GO:0043226, GO:0044464, NA",-0.18294164,0.057702327,-0.062118654,0.240643967,0.120822986,-0.119820981,0.18294164,-0.057702327,0.062118654,-0.240643967,-0.120822986,0.119820981
AT4G24840,NA,NA,NM_118617,828587,NA,"GO:0005215, GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016043, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.412401796,-0.028178112,-0.462923683,0.384223684,-0.050521886,-0.434745571,0.412401796,0.028178112,0.462923683,-0.384223684,0.050521886,0.434745571
AT4G26100,CK1,Encodes a member of the casein kinase 1 protein family that is expressed in punctate particles at the cell periphery suggesting possible plasmodesmatal localization.,NM_118743,828716,3702.AT4G26100.1,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",0.510906072,-0.013528467,0.456018085,-0.524434539,-0.054887988,0.469546551,-0.510906072,0.013528467,-0.456018085,0.524434539,0.054887988,-0.469546551
AT4G27040,VPS22,NA,NM_001125593,828812,3702.AT4G27040.1,"GO:0005622, GO:0005737, GO:0005768, GO:0006508, GO:0006605, GO:0006810, GO:0006886, GO:0008104, GO:0008152, GO:0009056, GO:0009987, GO:0015031, GO:0016020, GO:0016192, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0051179",-0.024613187,-0.031189063,-0.032772561,-0.006575876,-0.008159374,-0.001583498,0.024613187,0.031189063,0.032772561,0.006575876,0.008159374,0.001583498
AT4G28540,CKL6,NA,NM_118996,828972,3702.AT4G28540.1,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",-0.764191261,0.103571678,-0.748320945,0.867762939,0.015870316,-0.851892623,0.764191261,-0.103571678,0.748320945,-0.867762939,-0.015870316,0.851892623
AT4G28860,ckl4,NA,NM_001084996,829007,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",0.091619147,0.227884192,0.109100792,0.136265045,0.017481645,-0.1187834,-0.091619147,-0.227884192,-0.109100792,-0.136265045,-0.017481645,0.1187834
