_MEMBER_WS_c1_which_mclass____3___1_,_LogP_WS_c1_which_mclass____3___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.4544307241668513,GO:0045490,M1,1,0,GO Biological Processes,19,pectin catabolic process,19_GO:0008152 metabolic process,-2.4544307241668513,2.0409461767124153,3.150171689901458,18982,97,1630,17,1.0429447852760736,0.2516287370112178,817185|819130|819368|819728|819867|819988|822010|825703|828067|830378|830379|830634|835653|835666|838004|838928|843208,AT2G26450|AT2G45220|AT2G47550|AT3G05620|AT3G06830|QRT2|AT3G24230|AT4G03930|AT4G02320|AT5G04960|AT5G04970|AT5G07430|QRT1|AT5G55720|AT59|AT1G23200|IDA,-0.14359512834948562,0,10,0,0,-2.7435676576191965,3.0826055575604476,
1,-2.4063305827204653,GO:0045229,M1,1,0,GO Biological Processes,19,external encapsulating structure organization,19_GO:0071840 cellular component organization or biogenesis,-2.4063305827204653,1.5174307492098904,2.9061971843797947,18982,330,1630,43,2.638036809815951,0.39695500724139904,816604|817037|817185|817677|817679|819130|819368|819728|819867|819988|820776|821605|822485|823739|824582|824623|824624|825122|825703|826398|828067|829637|829934|830298|830378|830379|830507|830634|831289|833922|834987|835653|835731|837126|838004|838206|838928|838982|839166|840236|842108|843283|3768816,EXPB1|EXT6|AT2G26450|AT2G31210|AT2G31220|AT2G45220|AT2G47550|AT3G05620|AT3G06830|QRT2|EXPA12|COBL10|AT3G28550|EXLA3|AT3G54150|AT3G54580|HRGP1|LAP3|AT4G03930|AT4G08400|AT4G02320|LAP5|MYB87|TBL3|AT5G04960|AT5G04970|CASP4|AT5G07430|AGP6|EXPA21|SHV2|QRT1|EXPA14|AT1G06170|AT59|AT1G05250|AT1G23200|AT1G23720|AT1G26250|AT1G33430|RGXT3|CYP704B1|AT3G12977,-0.13156303800672395,0,10,0,0,-2.7435676576191965,3.0826055575604476,
1,-2.197704421836402,GO:0071555,M1,1,0,GO Biological Processes,19,cell wall organization,19_GO:0071840 cellular component organization or biogenesis,-2.197704421836402,1.5279423922029327,2.7375928892078716,18982,282,1630,37,2.2699386503067487,0.3689158744566096,816604|817037|817185|817677|817679|819130|819368|819728|819867|819988|820776|821605|822485|823739|824623|824624|825703|826398|828067|829934|830298|830378|830379|830507|830634|833922|834987|835653|835731|837126|838004|838206|838928|838982|839166|842108|3768816,EXPB1|EXT6|AT2G26450|AT2G31210|AT2G31220|AT2G45220|AT2G47550|AT3G05620|AT3G06830|QRT2|EXPA12|COBL10|AT3G28550|EXLA3|AT3G54580|HRGP1|AT4G03930|AT4G08400|AT4G02320|MYB87|TBL3|AT5G04960|AT5G04970|CASP4|AT5G07430|EXPA21|SHV2|QRT1|EXPA14|AT1G06170|AT59|AT1G05250|AT1G23200|AT1G23720|AT1G26250|RGXT3|AT3G12977,0.0,0,10,0,0,-2.7435676576191965,3.0826055575604476,
1,-2.7382652304457507,GO:0010345,M1,1,0,GO Biological Processes,19,suberin biosynthetic process,19_GO:0008152 metabolic process,-2.7382652304457507,3.7053541550474067,3.8913014635389964,18982,22,1630,7,0.4294478527607362,0.16196712500224397,820316|823579|829521|830892|831202|832383|836003,GPAT5|FAR4|CER4|MYB92|ABCG6|CYP86B1|CYP86A1,-0.2811771874164229,0,11,1,1,-2.7382652304457507,3.7053541550474067,
1,-2.722769874977584,ath00073,M1,1,0,KEGG Pathway,24,"Cutin, suberine and wax biosynthesis",,-2.722769874977584,3.3272567922874674,3.777038931614863,18982,28,1630,8,0.49079754601226994,0.1730967890705573,823579|828781|829521|832383|833704|836003|839541|842150,FAR4|ATS1|CER4|CYP86B1|WSD1|CYP86A1|AT1G02190|CYP96A15,-0.2811771874164229,0,11,0,0,-2.7382652304457507,3.7053541550474067,
1,-2.722769874977584,ko00073,M1,1,0,KEGG Pathway,24,"Cutin, suberine and wax biosynthesis",,-2.722769874977584,3.3272567922874674,3.777038931614863,18982,28,1630,8,0.49079754601226994,0.1730967890705573,823579|828781|829521|832383|833704|836003|839541|842150,FAR4|ATS1|CER4|CYP86B1|WSD1|CYP86A1|AT1G02190|CYP96A15,-0.2811771874164229,0,11,0,0,-2.7382652304457507,3.7053541550474067,
1,-2.6259951180682726,GO:2000039,M1,1,0,GO Biological Processes,19,regulation of trichome morphogenesis,19_GO:0032501 multicellular organismal process,-2.6259951180682726,8.734049079754602,4.741221832149404,18982,4,1630,3,0.18404907975460122,0.1061629547062636,817273|822415|3768521,NTL8|MYB0|TCL1,-0.22061460316155615,0,12,1,1,-2.6259951180682726,8.734049079754602,
1,-2.5573021845114914,GO:0045492,M1,1,0,GO Biological Processes,19,xylan biosynthetic process,19_GO:0071840 cellular component organization or biogenesis,-2.5573021845114914,2.911349693251534,3.5181245655544244,18982,36,1630,9,0.5521472392638037,0.18354026547503538,818349|824184|826590|828593|829469|830298|837488|843495|843645,TBL15|IRX15|GXM2|AT4G24910|PGSIP3|TBL3|GXM3|AT1G71690|TBL31,-0.18758167738483347,0,13,1,1,-2.5573021845114914,2.911349693251534,
1,-2.0773545562132454,GO:0045491,M1,1,0,GO Biological Processes,19,xylan metabolic process,19_GO:0008152 metabolic process,-2.0773545562132454,2.247357657948552,2.8906070576252234,18982,57,1630,11,0.6748466257668712,0.20278618285292574,818349|824184|826590|828593|829469|830298|830833|837488|843495|843524|843645,TBL15|IRX15|GXM2|AT4G24910|PGSIP3|TBL3|BXL3|GXM3|AT1G71690|VND7|TBL31,0.0,0,13,0,0,-2.5573021845114914,2.911349693251534,
1,-2.156198489851924,GO:0031333,M1,1,0,GO Biological Processes,19,negative regulation of protein complex assembly,19_GO:0048519 negative regulation of biological process,-2.156198489851924,3.3272567922874674,3.270407815976524,18982,21,1630,6,0.36809815950920244,0.14999860877859167,824010|829055|830671|834080|834489|836455,AT3G48510|PRF4|FH19|AT5G40800|MAP18|AT5G63350,0.0,0,14,1,1,-2.156198489851924,3.3272567922874674,
1,-2.026510262272193,GO:0051129,M1,1,0,GO Biological Processes,19,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.026510262272193,1.9408997955010228,2.7422322730260102,18982,90,1630,15,0.9202453987730062,0.2365105326949887,816317|822385|824010|829055|830671|831792|831836|834080|834489|836055|836455|841559|842079|842999|7922426,HIS1-3|AT3G27630|AT3G48510|PRF4|FH19|AT5G02220|AT5G02420|AT5G40800|MAP18|AT5G59360|AT5G63350|AT1G51355|MDO1|AT1G66810|AT3G20898,0.0,0,14,0,0,-2.156198489851924,3.3272567922874674,
1,-2.127403281467435,GO:0009963,M1,1,0,GO Biological Processes,19,positive regulation of flavonoid biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.127403281467435,4.658159509202454,3.546375007541901,18982,10,1630,4,0.24539877300613497,0.12254874263226377,819359|825435|834133|842120,MYB12|MYB11|GL3|PAP1,0.0,0,15,1,1,-2.127403281467435,4.658159509202454,
1,-2.094286776713026,GO:0019915,M1,1,0,GO Biological Processes,19,lipid storage,19_GO:0051179 localization,-2.094286776713026,2.911349693251534,3.1020393741102184,18982,28,1630,7,0.4294478527607362,0.16196712500224397,821106|827587|828781|830649|835196|836283|6240912,AT3G01570|DSEL|ATS1|GRP20|OLEO3|AT5G61610|AT5G07571,0.0,0,16,1,1,-2.094286776713026,2.911349693251534,
1,-2.0044785094855406,GO:0010876,M1,1,0,GO Biological Processes,19,lipid localization,19_GO:0051179 localization,-2.0044785094855406,1.6966806159346686,2.6342930517746095,18982,151,1630,22,1.3496932515337423,0.28580706229724395,816352|818363|819425|820603|821106|823928|827587|828604|828781|829068|830073|830649|835196|836050|836051|836052|836283|836295|838735|839662|841869|6240912,AT2G18370|AT2G37870|AT2G48130|AT3G13900|AT3G01570|ABCA3|DSEL|SWEET14|ATS1|PLA2-DELTA|SEC14|GRP20|OLEO3|LTP4|LTP3|AT5G59330|AT5G61610|ABCA9|GLTP2|AT1G27695|AT1G54280|AT5G07571,0.0,0,16,0,0,-2.094286776713026,2.911349693251534,
1,-2.0157587798335577,GO:0010089,M1,1,0,GO Biological Processes,19,xylem development,19_GO:0032502 developmental process,-2.0157587798335577,2.4374090455129123,2.8921089974499967,18982,43,1630,9,0.5521472392638037,0.18354026547503538,819150|821725|828084|830416|836762|837480|842568|843524|844350,LBD18|AT3G21710|JLO|PRX52|NAC105|MYB61|ANAC026|VND7|HP6,0.0,0,17,1,1,-2.0157587798335577,2.4374090455129123,
1,-2.0070394574763215,GO:0010227,M1,1,0,GO Biological Processes,19,floral organ abscission,19_GO:0022414 reproductive process,-2.0070394574763215,2.8109583245187224,2.991211011903562,18982,29,1630,7,0.4294478527607362,0.16196712500224397,816895|829956|835856|842749|843208|5008332|28719283,sks16|DOF4.7|ZFP2|AT1G64405|IDA|IDL2|IDL4,0.0,0,18,1,1,-2.0070394574763215,2.8109583245187224,
