Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0071482,cellular response to light stimulus,19_GO:0050896 response to stimulus,-2.2,1.8,2.9,18982,107,1828,19,1,0.24,816538|818273|819292|824559|824838|825382|827319|828638|829541|829567|829578|832477|837376|837479|839300|842288|842794|843330|843847,PIL5|SIGF|PRR9|SIGC|SIB1|PIL2|PHYD|SHB1|OST1|SEP1|AT4G34280|SIGE|SIG2|PIF3|HFR1|ARR3|SIGA|SHW1|JAC1,-0.22,hits
GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-2.2,2.4,3,18982,43,1828,10,0.55,0.17,816231|816909|817800|817801|817923|820768|824311|830991|831681|832768,GLR2|LYK4|GLR3.5|GLR5|LYK5|AT3G15356|GLR3.6|GLR2.5|RAPTOR2|GLR2.1,-0.21,hits
GO Biological Processes,19,GO:0048544,recognition of pollen,19_GO:0051704 multi-organism process,-2.2,2.3,3,18982,50,1828,11,0.6,0.18,816430|827891|828018|837670|841165|842433|842434|842436|842438|842440|842444,AT2G19130|B120|AT4G03230|AT1G11280|SEC3B|AT1G61390|AT1G61400|AT1G61420|AT1G61440|AT1G61460|AT1G61500,-0.19,hits
GO Biological Processes,19,GO:0090603,sieve element differentiation,19_GO:0032502 developmental process,-2.1,6.2,3.8,18982,5,1828,3,0.16,0.095,821226|831591|840078,NAC045|NAC086|BRX,-0.19,hits
GO Biological Processes,19,GO:0030574,collagen catabolic process,19_GO:0008152 metabolic process,-2.1,6.2,3.8,18982,5,1828,3,0.16,0.095,819111|839026|843353,AT2G45040|AT1G24140|MMP,-0.19,hits
GO Biological Processes,19,GO:1903173,fatty alcohol metabolic process,19_GO:0008152 metabolic process,-2.1,6.2,3.8,18982,5,1828,3,0.16,0.095,822299|827479|834757,PES2|LIL3:1|LIL3:2,-0.19,hits
GO Biological Processes,19,GO:0031573,intra-S DNA damage checkpoint,19_GO:0048519 negative regulation of biological process,-2.1,6.2,3.8,18982,5,1828,3,0.16,0.095,819713|827156|841684,RAD9|AT4G14970|AT1G52530,-0.19,hits
GO Biological Processes,19,GO:0006775,fat-soluble vitamin metabolic process,19_GO:0008152 metabolic process,-2.1,3.7,3.3,18982,14,1828,5,0.27,0.12,816412|827479|830328|834757|842354,HPT1|LIL3:1|VTE5|LIL3:2|ABC4,-0.19,hits
GO Biological Processes,19,GO:0016104,triterpenoid biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.7,3.3,18982,14,1828,5,0.27,0.12,827203|843014|844234|844235|844236,BARS1|LUP5|BAS|CAMS1|LUP2,-0.19,hits
GO Biological Processes,19,GO:0042362,fat-soluble vitamin biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.7,3.3,18982,14,1828,5,0.27,0.12,816412|827479|830328|834757|842354,HPT1|LIL3:1|VTE5|LIL3:2|ABC4,-0.19,hits
GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0048519 negative regulation of biological process,-2.1,3.7,3.3,18982,14,1828,5,0.27,0.12,825287|838096|838371|839256|844323,HDG1|ETC1|HDG12|HDG2|GL2,-0.19,hits
GO Biological Processes,19,GO:0051194,positive regulation of cofactor metabolic process,19_GO:0048518 positive regulation of biological process,-2.1,3.7,3.3,18982,14,1828,5,0.27,0.12,819561|824885|827479|829266|834757,NAC046|BPG2|LIL3:1|ACDO1|LIL3:2,-0.19,hits
GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-2.1,2.2,2.9,18982,51,1828,11,0.6,0.18,822385|827121|831792|834044|836055|836745|839457|840448|841559|841684|843272,AT3G27630|ORC1A|AT5G02220|AT5G40460|AT5G59360|ATRAD17|AT1G04650|FANCM|AT1G51355|AT1G52530|AT1G69400,-0.18,hits
GO Biological Processes,19,GO:0033014,tetrapyrrole biosynthetic process,19_GO:0008152 metabolic process,-2,2,2.8,18982,73,1828,14,0.77,0.2,816538|817195|821840|824861|824885|827479|829266|831984|834442|834633|834757|836449|841029|843330,PIL5|HEMD|AT3G22690|CRD1|BPG2|LIL3:1|ACDO1|PCB2|GLK2|CHLI2|LIL3:2|AT5G63290|CH1|SHW1,-0.14,hits
GO Biological Processes,19,GO:0008037,cell recognition,19_GO:0009987 cellular process,-2,2.2,2.8,18982,52,1828,11,0.6,0.18,816430|827891|828018|837670|841165|842433|842434|842436|842438|842440|842444,AT2G19130|B120|AT4G03230|AT1G11280|SEC3B|AT1G61390|AT1G61400|AT1G61420|AT1G61440|AT1G61460|AT1G61500,-0.14,hits
GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2,2.2,2.8,18982,52,1828,11,0.6,0.18,819713|822385|827121|827156|831792|834044|836055|836745|841559|841684|843272,RAD9|AT3G27630|ORC1A|AT4G14970|AT5G02220|AT5G40460|AT5G59360|ATRAD17|AT1G51355|AT1G52530|AT1G69400,-0.14,hits
GO Biological Processes,19,GO:0009875,pollen-pistil interaction,19_GO:0051704 multi-organism process,-2,2.1,2.8,18982,59,1828,12,0.66,0.19,816430|827891|828018|828560|837670|841165|842433|842434|842436|842438|842440|842444,AT2G19130|B120|AT4G03230|REN1|AT1G11280|SEC3B|AT1G61390|AT1G61400|AT1G61420|AT1G61440|AT1G61460|AT1G61500,-0.14,hits
GO Biological Processes,19,GO:0016553,base conversion or substitution editing,19_GO:0008152 metabolic process,-2,2.8,3,18982,26,1828,7,0.38,0.14,820319|820653|821115|821642|827041|835340|843343,AT3G11460|AT3G14330|AT3G02330|AT3G20930|AT4G14050|MEF1|EMB25,-0.14,hits
