Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0009451,RNA modification,19_GO:0008152 metabolic process,-4.6,1.7,4.5,18982,341,1907,59,3.1,0.4,815830|816576|816772|817933|819880|820601|820653|821085|821229|821430|821642|821914|822194|822494|823832|823907|824800|825486|825526|825800|827041|827142|827584|828187|828375|829193|829378|829380|829892|830161|830356|830748|831229|831549|831647|832021|832343|833731|833931|834446|834949|835075|835172|836782|838888|839121|839283|839848|841092|841167|842088|843343|843487|843585|843800|844054|3768581|3770595|3770596,AT2G13440|MEF21|SLO1|AT2G33680|AT3G06950|AT3G13880|AT3G14330|AT3G02010|AT3G03580|MEF20|AT3G20930|AT3G23330|AT3G25970|AT3G28640|CRR2|AT3G47530|AT3G56330|IPT3|AT3G63510|AT4G04670|AT4G14050|LOI1|AT4G18520|AT4G02750|AT4G22760|MEF29|AT4G32430|MEF8S|AT4G37380|AT4G40000|AT5G04780|SLG1|AT5G13830|AT5G16860|VAR3|MEF18|EMB1030|AT5G37530|AT5G39350|AT5G44230|LPA66|AT5G50110|AT5G50990|AT5G66500|AT1G22830|AT1G25360|PFC1|AT1G29710|AT1G45231|DYW1|AT1G56345|EMB25|AT1G71460|AT1G72530|OTP87|AT1G77170|AT2G35382|AT4G39363|AT4G39364,-2.4,hits
GO Biological Processes,19,GO:0051726,regulation of cell cycle,19_GO:0050789 regulation of biological process,-4.4,1.8,4.4,18982,243,1907,45,2.4,0.35,816875|817436|819115|819713|820879|821254|822331|822385|826806|826875|827121|827497|827854|828396|829206|829211|829406|830434|830908|831001|831023|831111|831348|831792|832823|834082|834601|835372|835514|836489|836745|837238|837339|838905|839453|839457|840448|841202|841386|841414|841684|843272|843704|844075|2746163,ICK1|AT2G28870|cycp3;1|RAD9|CDC27a|NBS1|AT3G27120|AT3G27630|AT4G11990|ORC1B|ORC1A|AT4G17760|BRCA1|ESP|AT4G30825|MUS81|AT4G32700|AT5G05510|CYCD4;2|CYC3B|MYB3R-4|AT5G12360|DEL2|AT5G02220|ALY1|ATR|SUV2|AT5G52950|MRE11|AT5G63690|ATRAD17|AT1G07270|AT1G08180|AT1G22980|WEE1|AT1G04650|FANCM|ATE2F2|ICK5|BUB3.2|AT1G52530|AT1G69400|CDKD1;1|CYCA1;2|AT5G37478,-2.2,hits
GO Biological Processes,19,GO:0019684,"photosynthesis, light reaction",19_GO:0008152 metabolic process,-4.4,2.2,4.6,18982,126,1907,28,1.5,0.28,814688|815111|816078|818051|818599|819185|819195|819295|823814|824654|825304|825866|826626|827223|827996|828697|832477|833476|837974|838151|838243|839869|841447|842016|842446|843215|843491|2745715,CRR3|PGR5|OTP51|EDA3|LHCB4.3|CPFTSY|AT2G45870|PSI-P|AT3G46610|LHCA1|AT3G61320|PSBQ-2|LHCB5|PPD1|PETC|NFU3|SIGE|EGY1|PnsL2|LHCB6|HCF173|CAB3|FTSH1|PSAG|LHCA3|STN7|AT1G71500|PAM68,-2.2,hits
GO Biological Processes,19,GO:0010088,phloem development,19_GO:0032502 developmental process,-4.3,5.8,5.6,18982,12,1907,7,0.37,0.14,818385|821096|821097|831732|840078|843105|5007842,AT2G38070|SEOa|SEOR1|AT5G01170|BRX|AT1G67790|CLE45,-2.1,hits
GO Biological Processes,19,GO:0000963,mitochondrial RNA processing,19_GO:0008152 metabolic process,-4.3,4.1,5.2,18982,24,1907,10,0.52,0.17,815830|817349|829193|830284|833980|836592|836619|837784|839880|842952,AT2G13440|AT2G28050|MEF29|AT5G04050|AT5G39840|AT5G64710|AT5G64950|AT1G12300|nMAT1|AT1G66345,-2.1,hits
GO Biological Processes,19,GO:0033314,mitotic DNA replication checkpoint,19_GO:0048519 negative regulation of biological process,-4.2,6.6,5.7,18982,9,1907,6,0.31,0.13,826875|827121|835372|836745|837238|841684,ORC1B|ORC1A|AT5G52950|ATRAD17|AT1G07270|AT1G52530,-2,hits
GO Biological Processes,19,GO:0044839,cell cycle G2/M phase transition,19_GO:0009987 cellular process,-4,3.6,4.9,18982,30,1907,11,0.58,0.17,821254|821404|826875|827121|829406|831001|835372|835514|836745|837238|841684,NBS1|TSK|ORC1B|ORC1A|AT4G32700|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|AT1G52530,-1.9,hits
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0071840 cellular component organization or biogenesis,-4,1.8,4.1,18982,253,1907,45,2.4,0.35,817436|817930|818827|820123|820879|821180|821254|821455|821860|822331|822385|823396|825124|825349|825523|826806|827054|827058|827271|828396|828494|829211|829352|829353|830434|831111|831792|832208|835234|835898|836473|836573|837176|837339|837893|838834|839457|840448|841414|842392|843272|844068|844075|844095|2746163,AT2G28870|AT2G33640|UVI4|MCM8|CDC27a|AT3G02930|NBS1|RAD54|DMC1|AT3G27120|AT3G27630|TES|SYN3|DL1B|AT3G63480|AT4G11990|PAKRP1|PRD1|AT4G15890|ESP|FtsHi1|MUS81|AT4G32190|ASY2|AT5G05510|AT5G12360|AT5G02220|RAD51|PLE|MPS1|RMI1|XRCC2|JASON|AT1G08180|AHP2|ZYP1b|AT1G04650|FANCM|BUB3.2|AT1G61000|AT1G69400|MEI1|CYCA1;2|AT1G77600|AT5G37478,-1.8,hits
GO Biological Processes,19,GO:0006282,regulation of DNA repair,19_GO:0050789 regulation of biological process,-3.9,3.5,4.7,18982,31,1907,11,0.58,0.17,817744|817745|819713|822331|828016|828599|834082|835150|836745|838492|839045,PARG2|TEJ|RAD9|AT3G27120|FDM2|AT4G24970|ATR|AT5G50780|ATRAD17|DMS11|AT1G24290,-1.7,hits
GO Biological Processes,19,GO:0015979,photosynthesis,19_GO:0008152 metabolic process,-3.9,1.9,4.1,18982,197,1907,37,1.9,0.32,814688|815111|816078|818051|818599|818622|819185|819195|819295|823814|824559|824654|824699|824861|825304|825866|826626|827223|827996|828697|832477|833476|835168|835506|837974|838151|838243|839869|841447|842016|842446|842789|842794|843215|843491|2745715|6240517,CRR3|PGR5|OTP51|EDA3|LHCB4.3|FER4|CPFTSY|AT2G45870|PSI-P|AT3G46610|SIGC|LHCA1|PPL1|CRD1|AT3G61320|PSBQ-2|LHCB5|PPD1|PETC|NFU3|SIGE|EGY1|FUM2|PTAC15|PnsL2|LHCB6|HCF173|CAB3|FTSH1|PSAG|LHCA3|APO1|SIGA|STN7|AT1G71500|PAM68|WTF1,-1.7,hits
GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.8,2.2,4.2,18982,109,1907,24,1.3,0.26,817436|819713|820879|821254|822385|826806|826875|827121|829211|830434|831001|831111|831792|835372|835514|836489|836745|837238|837339|839453|841414|841684|843272|2746163,AT2G28870|RAD9|CDC27a|NBS1|AT3G27630|AT4G11990|ORC1B|ORC1A|MUS81|AT5G05510|CYC3B|AT5G12360|AT5G02220|AT5G52950|MRE11|AT5G63690|ATRAD17|AT1G07270|AT1G08180|WEE1|BUB3.2|AT1G52530|AT1G69400|AT5G37478,-1.6,hits
GO Biological Processes,19,GO:1900865,chloroplast RNA modification,19_GO:0008152 metabolic process,-3.8,3.7,4.7,18982,27,1907,10,0.52,0.17,816772|820601|820653|821642|823907|827584|829892|831647|841167|844054,SLO1|AT3G13880|AT3G14330|AT3G20930|AT3G47530|AT4G18520|AT4G37380|VAR3|DYW1|AT1G77170,-1.6,hits
GO Biological Processes,19,GO:0045003,double-strand break repair via synthesis-dependent strand annealing,19_GO:0050896 response to stimulus,-3.7,7.1,5.4,18982,7,1907,5,0.26,0.12,821455|821860|832208|832338|835850,RAD54|DMC1|RAD51|RAD5|XRCC3,-1.6,hits
GO Biological Processes,19,GO:0071479,cellular response to ionizing radiation,19_GO:0050896 response to stimulus,-3.7,7.1,5.4,18982,7,1907,5,0.26,0.12,819713|821254|821455|827854|842991,RAD9|NBS1|RAD54|BRCA1|LIG6,-1.6,hits
GO Biological Processes,19,GO:1902749,regulation of cell cycle G2/M phase transition,19_GO:0050789 regulation of biological process,-3.6,3.6,4.5,18982,28,1907,10,0.52,0.17,821254|826875|827121|829406|831001|835372|835514|836745|837238|841684,NBS1|ORC1B|ORC1A|AT4G32700|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|AT1G52530,-1.5,hits
GO Biological Processes,19,GO:0010087,phloem or xylem histogenesis,19_GO:0032502 developmental process,-3.6,2.2,4.1,18982,105,1907,23,1.2,0.25,818385|821096|821097|827152|828084|828569|829773|831302|831732|831745|832610|834409|835780|836269|836359|836414|837069|840078|841515|842568|843105|843524|5007842,AT2G38070|SEOa|SEOR1|AO1|JLO|TAR2|NAC076|AT5G14510|AT5G01170|RPL|CYCA2;1|AT5G43870|ET2|PXY|NAC101|HCA2|5PTASE13|BRX|AT1G50930|ANAC026|AT1G67790|VND7|CLE45,-1.5,hits
GO Biological Processes,19,GO:0044773,mitotic DNA damage checkpoint,19_GO:0048519 negative regulation of biological process,-3.5,5.4,4.9,18982,11,1907,6,0.31,0.13,819713|821254|829211|835372|835514|841684,RAD9|NBS1|MUS81|AT5G52950|MRE11|AT1G52530,-1.4,hits
GO Biological Processes,19,GO:0006261,DNA-dependent DNA replication,19_GO:0008152 metabolic process,-3.5,2,3.9,18982,141,1907,28,1.5,0.28,817436|818827|819743|820123|822385|826875|827121|827651|828390|829406|829727|830674|831023|831792|832208|832610|835372|837238|837339|837406|839045|839681|840340|841202|841506|842384|842991|843305,AT2G28870|UVI4|RECQI1|MCM8|AT3G27630|ORC1B|ORC1A|AT4G19130|FZR2|AT4G32700|RecQl3|AT5G07810|MYB3R-4|AT5G02220|RAD51|CYCA2;1|AT5G52950|AT1G07270|AT1G08180|emb2411|AT1G24290|AT1G27880|AT1G34380|ATE2F2|POLGAMMA2|RECQ4B|LIG6|TCP15,-1.4,hits
GO Biological Processes,19,GO:0000086,G2/M transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.5,3.4,4.4,18982,29,1907,10,0.52,0.17,821254|821404|826875|827121|831001|835372|835514|836745|837238|841684,NBS1|TSK|ORC1B|ORC1A|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|AT1G52530,-1.4,hits
GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-3.4,2,3.8,18982,129,1907,26,1.4,0.27,817436|820879|821254|822331|822385|826806|826875|827121|827854|828396|829406|830434|831001|831023|831792|835372|835514|836745|837238|837339|839457|840448|841414|841684|843272|2746163,AT2G28870|CDC27a|NBS1|AT3G27120|AT3G27630|AT4G11990|ORC1B|ORC1A|BRCA1|ESP|AT4G32700|AT5G05510|CYC3B|MYB3R-4|AT5G02220|AT5G52950|MRE11|ATRAD17|AT1G07270|AT1G08180|AT1G04650|FANCM|BUB3.2|AT1G52530|AT1G69400|AT5G37478,-1.3,hits
GO Biological Processes,19,GO:0051784,negative regulation of nuclear division,19_GO:0048519 negative regulation of biological process,-3.3,3.3,4.2,18982,30,1907,10,0.52,0.17,817436|822331|822385|830434|831792|837339|839457|840448|841414|843272,AT2G28870|AT3G27120|AT3G27630|AT5G05510|AT5G02220|AT1G08180|AT1G04650|FANCM|BUB3.2|AT1G69400,-1.3,hits
GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-3.2,2.6,4,18982,53,1907,14,0.73,0.2,820879|821254|826875|827121|829406|830434|831001|835372|835514|836745|837238|841414|841684|843272,CDC27a|NBS1|ORC1B|ORC1A|AT4G32700|AT5G05510|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|BUB3.2|AT1G52530|AT1G69400,-1.2,hits
GO Biological Processes,19,GO:2001020,regulation of response to DNA damage stimulus,19_GO:0050789 regulation of biological process,-3.2,2.8,4,18982,42,1907,12,0.63,0.18,817744|817745|819713|822331|828016|828599|834082|835150|836208|836745|838492|839045,PARG2|TEJ|RAD9|AT3G27120|FDM2|AT4G24970|ATR|AT5G50780|RUG3|ATRAD17|DMS11|AT1G24290,-1.2,hits
GO Biological Processes,19,GO:0006260,DNA replication,19_GO:0008152 metabolic process,-3.2,1.9,3.6,18982,161,1907,30,1.6,0.28,816875|817436|818332|818827|819743|820123|822385|826875|827121|827651|828390|829406|829727|830674|831023|831792|832208|832610|835372|837238|837339|837406|839045|839681|840340|841202|841506|842384|842991|843305,ICK1|AT2G28870|ORC2|UVI4|RECQI1|MCM8|AT3G27630|ORC1B|ORC1A|AT4G19130|FZR2|AT4G32700|RecQl3|AT5G07810|MYB3R-4|AT5G02220|RAD51|CYCA2;1|AT5G52950|AT1G07270|AT1G08180|emb2411|AT1G24290|AT1G27880|AT1G34380|ATE2F2|POLGAMMA2|RECQ4B|LIG6|TCP15,-1.2,hits
GO Biological Processes,19,GO:0010389,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3,3.3,4,18982,27,1907,9,0.47,0.16,821254|826875|827121|831001|835372|835514|836745|837238|841684,NBS1|ORC1B|ORC1A|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|AT1G52530,-1,hits
GO Biological Processes,19,GO:0006928,movement of cell or subcellular component,19_GO:0009987 cellular process,-3,2.1,3.6,18982,88,1907,19,1,0.23,816548|818318|820180|820193|823396|823602|824985|825523|827054|830911|832456|832685|835646|837799|838436|838594|839246|843557|843722,XIG|AT2G37420|AT3G10180|AT3G10310|TES|KP1|XIJ|AT3G63480|PAKRP1|KAC1|AT5G23910|AT5G26160|AT5G55520|ARK3|AT1G18550|AT1G20060|XIB|AT1G72250|AT1G73860,-1,hits
GO Biological Processes,19,GO:0080165,callose deposition in phloem sieve plate,19_GO:0051179 localization,-3,10,5.2,18982,3,1907,3,0.16,0.091,833692|837160|843672,SUS5|CalS7|SUS6,-1,hits
GO Biological Processes,19,GO:0043335,protein unfolding,19_GO:0009987 cellular process,-3,10,5.2,18982,3,1907,3,0.16,0.091,817620|835615|843771,AT2G30695|AT5G55220|HSP101,-1,hits
GO Biological Processes,19,GO:1901990,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-3,2.6,3.8,18982,50,1907,13,0.68,0.19,820879|821254|826875|827121|830434|831001|835372|835514|836745|837238|841414|841684|843272,CDC27a|NBS1|ORC1B|ORC1A|AT5G05510|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|BUB3.2|AT1G52530|AT1G69400,-1,hits
GO Biological Processes,19,GO:0140053,mitochondrial gene expression,19_GO:0008152 metabolic process,-2.9,2.4,3.7,18982,57,1907,14,0.73,0.2,815830|816946|817349|829193|830284|833980|835506|836553|836592|836619|837784|838157|839880|842952,AT2G13440|SCA3|AT2G28050|MEF29|AT5G04050|AT5G39840|PTAC15|AT5G64320|AT5G64710|AT5G64950|AT1G12300|AT1G15870|nMAT1|AT1G66345,-0.94,hits
GO Biological Processes,19,GO:0070192,chromosome organization involved in meiotic cell cycle,19_GO:0022414 reproductive process,-2.9,2.4,3.7,18982,57,1907,14,0.73,0.2,821254|821860|825124|825523|827058|827271|829211|829353|830434|831111|832208|835898|837893|838834,NBS1|DMC1|SYN3|AT3G63480|PRD1|AT4G15890|MUS81|ASY2|AT5G05510|AT5G12360|RAD51|MPS1|AHP2|ZYP1b,-0.94,hits
GO Biological Processes,19,GO:0031425,chloroplast RNA processing,19_GO:0008152 metabolic process,-2.9,3.5,3.9,18982,23,1907,8,0.42,0.15,816078|817526|823832|830772|833995|834236|835388|839941,OTP51|OTP81|CRR2|AT5G08720|AT5G39980|AT5G42310|AT5G53080|EMB2279,-0.94,hits
GO Biological Processes,19,GO:0007129,synapsis,19_GO:0022414 reproductive process,-2.9,2.9,3.8,18982,34,1907,10,0.52,0.17,821254|821860|825124|825523|827058|829211|829353|835898|837893|838834,NBS1|DMC1|SYN3|AT3G63480|PRD1|MUS81|ASY2|MPS1|AHP2|ZYP1b,-0.9,hits
GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-2.8,1.8,3.4,18982,140,1907,26,1.4,0.27,816875|817436|817744|817745|819713|820085|822040|822331|822385|828016|828599|830674|831023|831792|834082|835150|835372|836101|836745|837339|838492|839045|839457|840448|841923|842919,ICK1|AT2G28870|PARG2|TEJ|RAD9|TAC1|MSH7|AT3G27120|AT3G27630|FDM2|AT4G24970|AT5G07810|MYB3R-4|AT5G02220|ATR|AT5G50780|AT5G52950|MBD7|ATRAD17|AT1G08180|DMS11|AT1G24290|AT1G04650|FANCM|AT1G54840|VIM2,-0.87,hits
GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-2.8,2.3,3.5,18982,65,1907,15,0.79,0.2,818318|820180|820193|823396|823602|825523|827054|830911|832456|835646|837799|838436|838594|843557|843722,AT2G37420|AT3G10180|AT3G10310|TES|KP1|AT3G63480|PAKRP1|KAC1|AT5G23910|AT5G55520|ARK3|AT1G18550|AT1G20060|AT1G72250|AT1G73860,-0.84,hits
GO Biological Processes,19,GO:2001289,lipid X metabolic process,19_GO:0008152 metabolic process,-2.8,5,4.2,18982,10,1907,5,0.26,0.12,814998|821594|825869|827871|829075,LpxB|LpxK|LpxD1|LpxD2|LpxA,-0.84,hits
GO Biological Processes,19,GO:0045132,meiotic chromosome segregation,19_GO:0022414 reproductive process,-2.7,2.3,3.4,18982,66,1907,15,0.79,0.2,821254|821860|825124|825523|827058|828396|829211|829353|830434|831111|835898|836473|837893|838834|842392,NBS1|DMC1|SYN3|AT3G63480|PRD1|ESP|MUS81|ASY2|AT5G05510|AT5G12360|MPS1|RMI1|AHP2|ZYP1b|AT1G61000,-0.78,hits
GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-2.7,3,3.6,18982,30,1907,9,0.47,0.16,819077|819744|824293|825034|828396|829016|832970|834637|835726,ARAC9|TRM6|ROP1|TRM7|ESP|ROP9|WVD2|RAC2|WRKY2,-0.76,hits
GO Biological Processes,19,GO:0010332,response to gamma radiation,19_GO:0050896 response to stimulus,-2.5,3.7,3.7,18982,16,1907,6,0.31,0.13,816391|821455|827854|832208|834082|834601,CHR8|RAD54|BRCA1|RAD51|ATR|SUV2,-0.58,hits
GO Biological Processes,19,GO:0000726,non-recombinational repair,19_GO:0050896 response to stimulus,-2.5,3.7,3.7,18982,16,1907,6,0.31,0.13,824375|828049|834082|835514|837592|842991,GR1|PARP2|ATR|MRE11|Pol{lambda}|LIG6,-0.58,hits
GO Biological Processes,19,GO:0045143,homologous chromosome segregation,19_GO:0022414 reproductive process,-2.5,2.6,3.3,18982,38,1907,10,0.52,0.17,821254|821860|825124|825523|827058|829211|829353|835898|837893|838834,NBS1|DMC1|SYN3|AT3G63480|PRD1|MUS81|ASY2|MPS1|AHP2|ZYP1b,-0.58,hits
GO Biological Processes,19,GO:0044770,cell cycle phase transition,19_GO:0009987 cellular process,-2.4,2,3.1,18982,84,1907,17,0.89,0.22,820879|821254|821404|826875|827121|829406|830434|830908|831001|835372|835514|836745|837238|841414|841684|843272|844075,CDC27a|NBS1|TSK|ORC1B|ORC1A|AT4G32700|AT5G05510|CYCD4;2|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|BUB3.2|AT1G52530|AT1G69400|CYCA1;2,-0.58,hits
GO Biological Processes,19,GO:1901271,lipooligosaccharide biosynthetic process,19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,814998|821594|825869,LpxB|LpxK|LpxD1,-0.58,hits
GO Biological Processes,19,GO:0019368,"fatty acid elongation, unsaturated fatty acid",19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,819823|829836|843838,AT3G06460|HOS3-1|AT1G75000,-0.58,hits
GO Biological Processes,19,GO:0034626,"fatty acid elongation, polyunsaturated fatty acid",19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,819823|829836|843838,AT3G06460|HOS3-1|AT1G75000,-0.58,hits
GO Biological Processes,19,GO:1901269,lipooligosaccharide metabolic process,19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,814998|821594|825869,LpxB|LpxK|LpxD1,-0.58,hits
GO Biological Processes,19,GO:0110029,negative regulation of meiosis I,19_GO:0048519 negative regulation of biological process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,822331|839457|840448,AT3G27120|AT1G04650|FANCM,-0.58,hits
GO Biological Processes,19,GO:0045128,negative regulation of reciprocal meiotic recombination,19_GO:0048519 negative regulation of biological process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,822331|839457|840448,AT3G27120|AT1G04650|FANCM,-0.58,hits
GO Biological Processes,19,GO:0046493,lipid A metabolic process,19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,814998|821594|825869,LpxB|LpxK|LpxD1,-0.58,hits
GO Biological Processes,19,GO:0009245,lipid A biosynthetic process,19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,814998|821594|825869,LpxB|LpxK|LpxD1,-0.58,hits
GO Biological Processes,19,GO:0019367,"fatty acid elongation, saturated fatty acid",19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,819823|829836|843838,AT3G06460|HOS3-1|AT1G75000,-0.58,hits
GO Biological Processes,19,GO:0034625,"fatty acid elongation, monounsaturated fatty acid",19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,819823|829836|843838,AT3G06460|HOS3-1|AT1G75000,-0.58,hits
GO Biological Processes,19,GO:1900871,chloroplast mRNA modification,19_GO:0008152 metabolic process,-2.4,7.5,4.3,18982,4,1907,3,0.16,0.091,821642|831647|841167,AT3G20930|VAR3|DYW1,-0.58,hits
GO Biological Processes,19,GO:1900864,mitochondrial RNA modification,19_GO:0008152 metabolic process,-2.4,2.7,3.3,18982,33,1907,9,0.47,0.16,815830|816576|820601|821430|829193|830748|832021|843585|843800,AT2G13440|MEF21|AT3G13880|MEF20|MEF29|SLG1|MEF18|AT1G72530|OTP87,-0.53,hits
GO Biological Processes,19,GO:0007050,cell cycle arrest,19_GO:0048519 negative regulation of biological process,-2.4,4.1,3.6,18982,12,1907,5,0.26,0.12,816875|827854|834601|839453|841386,ICK1|BRCA1|SUV2|WEE1|ICK5,-0.52,hits
GO Biological Processes,19,GO:0006312,mitotic recombination,19_GO:0008152 metabolic process,-2.4,4.1,3.6,18982,12,1907,5,0.26,0.12,821254|821860|829211|832208|835850,NBS1|DMC1|MUS81|RAD51|XRCC3,-0.52,hits
GO Biological Processes,19,GO:1903338,regulation of cell wall organization or biogenesis,19_GO:0050789 regulation of biological process,-2.3,2.4,3.1,18982,46,1907,11,0.58,0.17,828968|829773|830378|831831|836359|838219|838374|839747|842568|842938|843676,NAC073|NAC076|AT5G04960|FRB1|NAC101|MYB58|MYB52|NAC010|ANAC026|MYB20|MYB54,-0.47,hits
GO Biological Processes,19,GO:0090615,mitochondrial mRNA processing,19_GO:0008152 metabolic process,-2.3,5,3.8,18982,8,1907,4,0.21,0.1,817349|830284|837784|839880,AT2G28050|AT5G04050|AT1G12300|nMAT1,-0.47,hits
GO Biological Processes,19,GO:0010581,regulation of starch biosynthetic process,19_GO:0050789 regulation of biological process,-2.3,5,3.8,18982,8,1907,4,0.21,0.1,820845|829352|831846|833975,MFP1|AT4G32190|AT5G03420|AT5G39790,-0.47,hits
GO Biological Processes,19,GO:0044772,mitotic cell cycle phase transition,19_GO:0009987 cellular process,-2.3,2,3,18982,80,1907,16,0.84,0.21,820879|821254|821404|826875|827121|830434|830908|831001|835372|835514|836745|837238|841414|841684|843272|844075,CDC27a|NBS1|TSK|ORC1B|ORC1A|AT5G05510|CYCD4;2|CYC3B|AT5G52950|MRE11|ATRAD17|AT1G07270|BUB3.2|AT1G52530|AT1G69400|CYCA1;2,-0.45,hits
GO Biological Processes,19,GO:0010143,cutin biosynthetic process,19_GO:0008152 metabolic process,-2.2,3,3.3,18982,23,1907,7,0.37,0.14,818389|820316|828140|832459|839297|839558|841367,GPAT6|GPAT5|GPAT8|PEL3|GPAT4|GPAT2|LACS2,-0.42,hits
GO Biological Processes,19,GO:0016556,mRNA modification,19_GO:0008152 metabolic process,-2.2,2.3,3.1,18982,47,1907,11,0.58,0.17,816576|821430|821642|829193|830748|831647|832021|839283|841167|843585|843800,MEF21|MEF20|AT3G20930|MEF29|SLG1|VAR3|MEF18|PFC1|DYW1|AT1G72530|OTP87,-0.42,hits
GO Biological Processes,19,GO:0006040,amino sugar metabolic process,19_GO:0008152 metabolic process,-2.2,2.6,3.1,18982,35,1907,9,0.47,0.16,814998|818962|821594|824770|825869|827743|827871|829075|831433,LpxB|AT2G43600|LpxK|UGP3|LpxD1|AT4G19985|LpxD2|LpxA|GNA1,-0.39,hits
GO Biological Processes,19,GO:0046838,phosphorylated carbohydrate dephosphorylation,19_GO:0008152 metabolic process,-2.2,3.3,3.3,18982,18,1907,6,0.31,0.13,817740|818994|824383|827526|837069|840007,5PTase14|5PTase12|SEX4|IP5PII|5PTASE13|IMPL1,-0.39,hits
GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050789 regulation of biological process,-2.1,1.9,2.8,18982,90,1907,17,0.89,0.22,816622|817744|817745|819713|820165|822331|828016|828599|829854|832137|834082|835150|836208|836745|838492|839045|839566,ERF53|PARG2|TEJ|RAD9|AT3G10040|AT3G27120|FDM2|AT4G24970|ACD2|SPX1|ATR|AT5G50780|RUG3|ATRAD17|DMS11|AT1G24290|FZL,-0.33,hits
GO Biological Processes,19,GO:1901661,quinone metabolic process,19_GO:0008152 metabolic process,-2.1,2.5,3,18982,36,1907,9,0.47,0.16,818703|827639|830842|834953|838945|839932|840114|843810|844187,AT2G41040|AT4G19010|AT5G09820|DHNAT2|MENG|AAE14|AT1G32220|EDS16|SPS1,-0.33,hits
GO Biological Processes,19,GO:1901663,quinone biosynthetic process,19_GO:0008152 metabolic process,-2.1,2.5,3,18982,36,1907,9,0.47,0.16,818703|827639|830842|834953|838945|839932|840114|843810|844187,AT2G41040|AT4G19010|AT5G09820|DHNAT2|MENG|AAE14|AT1G32220|EDS16|SPS1,-0.33,hits
KEGG Pathway,24,ath00195,Photosynthesis,,-2.1,2,2.8,18982,76,1907,15,0.79,0.2,816545|824699|825866|827146|827996|837639|837974|840149|842016|844733|844773|844781|844787|844790|844802,PSAE-2|PPL1|PSBQ-2|FdC1|PETC|FD1|PnsL2|FdC2|PSAG|psbB|psbC|psbM|atpI|atpA|psbA,-0.33,hits
KEGG Pathway,24,ko00195,Photosynthesis,,-2.1,2,2.8,18982,76,1907,15,0.79,0.2,816545|824699|825866|827146|827996|837639|837974|840149|842016|844733|844773|844781|844787|844790|844802,PSAE-2|PPL1|PSBQ-2|FdC1|PETC|FD1|PnsL2|FdC2|PSAG|psbB|psbC|psbM|atpI|atpA|psbA,-0.33,hits
GO Biological Processes,19,GO:2000652,regulation of secondary cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.1,2.7,3,18982,30,1907,8,0.42,0.15,828968|829773|838219|838374|839747|842568|842938|843676,NAC073|NAC076|MYB58|MYB52|NAC010|ANAC026|MYB20|MYB54,-0.33,hits
