Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-6.3,6.7,7.3,18982,20,1407,10,0.71,0.22,818024|818382|819845|820951|822181|833655|835006|837466|839891|842284,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|ACLA-3|PDH-E1 BETA|E1 ALPHA,-4,hits
GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0008152 metabolic process,-6.3,6.7,7.3,18982,20,1407,10,0.71,0.22,818024|818382|819845|820951|822181|833655|835006|837466|839891|842284,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|ACLA-3|PDH-E1 BETA|E1 ALPHA,-4,hits
KEGG Pathway,24,ko01210,2-Oxocarboxylic acid metabolism,,-6.3,3.7,6.3,18982,70,1407,19,1.4,0.31,815120|816218|817648|817738|819042|821977|824015|824130|825044|828805|829330|829679|829978|830154|831024|831169|831884|838301|843750,ACO3|IDH2|ASP1|AT2G31810|ATCS|AT3G23940|CSR1|BCAT3|CSY2|ACO2|ASP5|IDH1|AQI|CYP79B2|ASP3|AK-LYS1|IDH-V|AlaAT1|SOT16,-4,hits
KEGG Pathway,24,ath01210,2-Oxocarboxylic acid metabolism,,-6.3,3.7,6.3,18982,70,1407,19,1.4,0.31,815120|816218|817648|817738|819042|821977|824015|824130|825044|828805|829330|829679|829978|830154|831024|831169|831884|838301|843750,ACO3|IDH2|ASP1|AT2G31810|ATCS|AT3G23940|CSR1|BCAT3|CSY2|ACO2|ASP5|IDH1|AQI|CYP79B2|ASP3|AK-LYS1|IDH-V|AlaAT1|SOT16,-4,hits
GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-6.2,2.3,5.6,18982,244,1407,41,2.9,0.45,817576|817938|819371|819377|819745|820559|821983|824230|824518|824712|825359|828163|828333|828754|829285|829822|831141|832834|834293|834443|834945|835204|835279|836456|836541|837228|837433|837494|837505|838690|838714|838948|838997|839314|839503|839526|843963|844021|844055|844347|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|SCL30A|HSP60|U1-70K|RS2Z32|SCL30|RS31|AT4G02840|AT4G22380|AT4G26480|RSZ22|ATU2AF65A|EMB3011|emb1644|U2AF35B|CBP20|SAD1|AT5G51300|RS41|AT5G63370|SC35|AT1G07170|SR30|AT1G09660|U2A'|emb1507|LSM3A|CAF2|RSZ21|PRP39|MAC3A|LSM2|SmD3|LSM3B|SKIP|SUS2|AT1G80930,-3.9,hits
GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-6.2,2.3,5.6,18982,244,1407,41,2.9,0.45,817576|817938|819371|819377|819745|820559|821983|824230|824518|824712|825359|828163|828333|828754|829285|829822|831141|832834|834293|834443|834945|835204|835279|836456|836541|837228|837433|837494|837505|838690|838714|838948|838997|839314|839503|839526|843963|844021|844055|844347|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|SCL30A|HSP60|U1-70K|RS2Z32|SCL30|RS31|AT4G02840|AT4G22380|AT4G26480|RSZ22|ATU2AF65A|EMB3011|emb1644|U2AF35B|CBP20|SAD1|AT5G51300|RS41|AT5G63370|SC35|AT1G07170|SR30|AT1G09660|U2A'|emb1507|LSM3A|CAF2|RSZ21|PRP39|MAC3A|LSM2|SmD3|LSM3B|SKIP|SUS2|AT1G80930,-3.9,hits
KEGG Pathway,24,ko00620,Pyruvate metabolism,,-6.2,3.3,6.1,18982,85,1407,21,1.5,0.32,815842|816808|818024|818231|818382|820255|820606|820723|820951|820984|822181|824465|830758|831690|833655|837330|839891|841221|841765|842284|844755,NAD-ME1|PMDH1|AT2G34590|AT2G36580|CAC3|GLY2|AT3G13930|PPC3|LPD1|mtLPD2|LTA2|AT3G52990|AT5G08570|MLS|ACS|AT1G08110|PDH-E1 BETA|mtLPD1|PPC1|E1 ALPHA|accD,-3.9,hits
KEGG Pathway,24,ath00620,Pyruvate metabolism,,-6.2,3.3,6.1,18982,85,1407,21,1.5,0.32,815842|816808|818024|818231|818382|820255|820606|820723|820951|820984|822181|824465|830758|831690|833655|837330|839891|841221|841765|842284|844755,NAD-ME1|PMDH1|AT2G34590|AT2G36580|CAC3|GLY2|AT3G13930|PPC3|LPD1|mtLPD2|LTA2|AT3G52990|AT5G08570|MLS|ACS|AT1G08110|PDH-E1 BETA|mtLPD1|PPC1|E1 ALPHA|accD,-3.9,hits
GO Biological Processes,19,GO:0022618,ribonucleoprotein complex assembly,19_GO:0071840 cellular component organization or biogenesis,-6.1,2.5,5.7,18982,178,1407,33,2.3,0.4,815372|817576|818636|819179|819377|819806|820296|820615|820626|821447|821942|824728|825296|827257|828042|828163|828951|831405|832834|834779|835359|837434|838245|838690|838714|839238|839314|839401|839503|841726|843963|844021|844347,AT2G07696|U2B''|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G11250|CID4|AT3G14100|RBP47B|AT3G23620|eIF6A|AT3G61240|AT4G15770|RH8|AT4G02840|AT4G28360|AT5G15520|emb1644|RPS19|AT5G52820|AT1G09150|AT1G16740|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G52930|SmD3|LSM3B|SUS2,-3.8,hits
GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-6,2.1,5.5,18982,310,1407,48,3.4,0.48,816197|817576|817938|819371|819377|819745|820559|824230|824518|824712|825359|828163|828333|828660|828754|829285|829822|830626|831141|832834|834293|834443|834790|834945|835204|835279|836300|836456|836487|836541|836620|837228|837433|837494|837505|838495|838690|838714|838997|839314|839503|839526|842968|843963|844021|844055|844347|844433,AT2G16940|U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|SCL30A|U1-70K|RS2Z32|SCL30|RS31|AT4G02840|AT4G22380|AT4G25550|AT4G26480|RSZ22|ATU2AF65A|Tudor1|EMB3011|emb1644|U2AF35B|CBP20|AT5G47430|SAD1|AT5G51300|RS41|Tudor2|AT5G63370|SPT42|SC35|CDKC2|AT1G07170|SR30|AT1G09660|U2A'|LSM1A|emb1507|LSM3A|RSZ21|PRP39|MAC3A|LSM2|AT1G66500|SmD3|LSM3B|SKIP|SUS2|AT1G80930,-3.8,hits
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-5.9,2.2,5.4,18982,242,1407,40,2.8,0.44,817925|818231|818605|818701|818709|819353|819923|820626|820752|821303|822833|828516|828559|829151|829563|830424|831158|832032|832147|834210|835537|835585|835860|835919|836103|837224|837428|837551|837896|838301|838961|839142|839168|840201|841496|841821|843216|843575|843685|2745524,CRL1|AT2G36580|CZF1|CAMBP25|TCH3|CP12-1|AT3G07350|AT3G14100|ERF4|AT3G03270|ERD5|AT4G24160|DIC2|XTH18|AT4G34150|DREB2A|GILP|AT5G19120|DIN10|AT5G42050|PBP1|AT5G54940|TCH4|TIL|RHL41|AT1G07135|SRC2|AT1G10140|AT1G13360|AlaAT1|AT1G03610|AT1G25550|AT1G26270|AT1G33055|AT1G50740|PME1|RAV2|AT1G72430|MKK9|AT2G14247,-3.7,hits
GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-5.9,2.2,5.4,18982,242,1407,40,2.8,0.44,817925|818231|818605|818701|818709|819353|819923|820626|820752|821303|822833|828516|828559|829151|829563|830424|831158|832032|832147|834210|835537|835585|835860|835919|836103|837224|837428|837551|837896|838301|838961|839142|839168|840201|841496|841821|843216|843575|843685|2745524,CRL1|AT2G36580|CZF1|CAMBP25|TCH3|CP12-1|AT3G07350|AT3G14100|ERF4|AT3G03270|ERD5|AT4G24160|DIC2|XTH18|AT4G34150|DREB2A|GILP|AT5G19120|DIN10|AT5G42050|PBP1|AT5G54940|TCH4|TIL|RHL41|AT1G07135|SRC2|AT1G10140|AT1G13360|AlaAT1|AT1G03610|AT1G25550|AT1G26270|AT1G33055|AT1G50740|PME1|RAV2|AT1G72430|MKK9|AT2G14247,-3.7,hits
GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-5.8,2.1,5.3,18982,280,1407,44,3.1,0.46,815343|815374|818024|818231|818382|818452|818892|819137|819805|819845|820951|821163|822181|822396|824465|824612|824930|826788|828392|828564|829034|829452|830063|830758|830819|832804|833655|834076|834169|834791|835006|835598|837466|838204|838614|839868|839890|839891|841704|842284|842670|842724|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|AT2G45290|AT3G06310|ACLB-1|LPD1|AT3G02360|LTA2|CARA|AT3G52990|AT3G54470|ADSS|HMGS|PYR4|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|CARB|NUDX25|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|AT1G64190|ENO1|VAB1,-3.6,hits
GO Biological Processes,19,GO:0016192,vesicle-mediated transport,19_GO:0051179 localization,-5.6,1.8,5.1,18982,475,1407,64,4.5,0.56,814675|816245|816502|816627|816678|817081|818918|819128|819206|819661|819692|819986|820001|820148|820284|820345|820600|821008|821046|821216|821868|823405|824451|824529|824597|825521|825830|826741|827258|827512|829009|829037|829275|830077|830501|830602|831546|831817|832297|833474|833947|834264|834706|834718|835519|835565|835915|837454|837794|837961|838106|838193|838792|839208|839807|841199|841265|841539|842138|842251|842372|843603|843634|844389,STL2P|AP19|SNF7.2|AT2G20930|AT2G21390|AT2G25430|AT2G43160|GOS12|ATI1|AT3G05000|AT3G05280|AT3G07950|AT3G08530|RABE1e|AT3G11130|ATFP8|RHD3|NPSN13|AT3G17780|AT3G01340|ARFC1|ATMIN7|VSR1|RAB8|VAMP727|AT3G63460|NSF|AT4G11380|VAMP724|AGD8|ckl3|SNF7.1|AT4G31480|ATRER1A|SNX1|PRA1.B6|SYP21|RAB8C|VAMP714|AT5G35200|SGR4|AT5G42570|AT5G46630|AGD9|AGD5|AT5G54750|AT5G58030|AT1G09330|AT1G12390|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|ERD2|AT1G47830|AT1G48440|AT1G51160|AT1G57620|DL3|HAP13|CKL2|VPS46.2|AT1G80500,-3.5,hits
GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-5.6,2.2,5.3,18982,239,1407,39,2.8,0.44,817925|818231|818605|818701|818709|819923|820626|820752|821303|822833|828516|828559|829151|829563|830424|831158|832032|832147|834210|835537|835585|835860|835919|836103|837224|837428|837551|837896|838301|838961|839142|839168|840201|841496|841821|843216|843575|843685|2745524,CRL1|AT2G36580|CZF1|CAMBP25|TCH3|AT3G07350|AT3G14100|ERF4|AT3G03270|ERD5|AT4G24160|DIC2|XTH18|AT4G34150|DREB2A|GILP|AT5G19120|DIN10|AT5G42050|PBP1|AT5G54940|TCH4|TIL|RHL41|AT1G07135|SRC2|AT1G10140|AT1G13360|AlaAT1|AT1G03610|AT1G25550|AT1G26270|AT1G33055|AT1G50740|PME1|RAV2|AT1G72430|MKK9|AT2G14247,-3.4,hits
GO Biological Processes,19,GO:0071826,ribonucleoprotein complex subunit organization,19_GO:0071840 cellular component organization or biogenesis,-5.6,2.4,5.4,18982,187,1407,33,2.3,0.4,815372|817576|818636|819179|819377|819806|820296|820615|820626|821447|821942|824728|825296|827257|828042|828163|828951|831405|832834|834779|835359|837434|838245|838690|838714|839238|839314|839401|839503|841726|843963|844021|844347,AT2G07696|U2B''|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G11250|CID4|AT3G14100|RBP47B|AT3G23620|eIF6A|AT3G61240|AT4G15770|RH8|AT4G02840|AT4G28360|AT5G15520|emb1644|RPS19|AT5G52820|AT1G09150|AT1G16740|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G52930|SmD3|LSM3B|SUS2,-3.4,hits
KEGG Pathway,24,ath00480,Glutathione metabolism,,-5.5,3,5.6,18982,93,1407,21,1.5,0.32,816954|817046|817715|818936|820083|821163|823491|825483|826396|829216|829652|834076|834123|834169|838289|838290|839295|839602|841409|842681|842724,LAP1|GPX1|GPX2|GPX3|GSTU8|AT3G02360|GSTU27|GPX5|SAPX|LAP2|APX3|G6PD6|GSTT1|AT5G41670|GSTU25|GSTU26|GSTF7|GSTU13|GSTF14|AT1G63770|AT1G64190,-3.3,hits
KEGG Pathway,24,ko00480,Glutathione metabolism,,-5.5,3,5.6,18982,93,1407,21,1.5,0.32,816954|817046|817715|818936|820083|821163|823491|825483|826396|829216|829652|834076|834123|834169|838289|838290|839295|839602|841409|842681|842724,LAP1|GPX1|GPX2|GPX3|GSTU8|AT3G02360|GSTU27|GPX5|SAPX|LAP2|APX3|G6PD6|GSTT1|AT5G41670|GSTU25|GSTU26|GSTF7|GSTU13|GSTF14|AT1G63770|AT1G64190,-3.3,hits
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-5.4,4.1,6,18982,46,1407,14,1,0.26,815120|816218|819042|820723|823938|825044|828805|829679|830726|830819|831884|836378|836885|841765,ACO3|IDH2|ATCS|PPC3|SDH7|CSY2|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|AT5G67490|PPC1,-3.3,hits
GO Biological Processes,19,GO:0006101,citrate metabolic process,19_GO:0008152 metabolic process,-5.4,4.1,6,18982,46,1407,14,1,0.26,815120|816218|819042|820723|823938|825044|828805|829679|830726|830819|831884|836378|836885|841765,ACO3|IDH2|ATCS|PPC3|SDH7|CSY2|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|AT5G67490|PPC1,-3.3,hits
KEGG Pathway,24,ath_M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-5.4,7.2,6.8,18982,15,1407,8,0.57,0.2,818024|820606|820951|820984|822181|839891|841221|842284,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|PDH-E1 BETA|mtLPD1|E1 ALPHA,-3.3,hits
KEGG Pathway,24,M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-5.4,7.2,6.8,18982,15,1407,8,0.57,0.2,818024|820606|820951|820984|822181|839891|841221|842284,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|PDH-E1 BETA|mtLPD1|E1 ALPHA,-3.3,hits
GO Biological Processes,19,GO:0008652,cellular amino acid biosynthetic process,19_GO:0008152 metabolic process,-5.4,2.3,5.2,18982,208,1407,35,2.5,0.42,815822|817180|817738|818566|818978|820499|821049|821147|821977|822396|824015|824130|824526|824629|824872|825145|825500|827122|828586|829106|829510|830159|831061|831169|832326|832736|832872|833535|835778|838445|839103|839868|840076|841307|843869,AGT|ARD3|AT2G31810|P5CS1|OASB|SERAT2;2|PYD1|MS2|AT3G23940|CARA|CSR1|BCAT3|AT3G53580|TSA1|CBL|OASC|HMT2|ATARD2|AT4G24830|MTO2|AGD2|DHS1|AT5G11880|AK-LYS1|ADT5|SHM2|CYSD2|GS2|SERAT1;1|PSP|ASB1|CARB|AT-IE|EMB1144|OTC,-3.3,hits
GO Biological Processes,19,GO:1901607,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-5.2,2.3,5.2,18982,185,1407,32,2.3,0.4,815822|817180|817738|818566|818978|820499|821147|821977|822396|824015|824130|824526|824629|824872|825145|825500|827122|828586|829106|829510|831061|831169|832326|832736|832872|833535|835778|838445|839103|839868|840076|843869,AGT|ARD3|AT2G31810|P5CS1|OASB|SERAT2;2|MS2|AT3G23940|CARA|CSR1|BCAT3|AT3G53580|TSA1|CBL|OASC|HMT2|ATARD2|AT4G24830|MTO2|AGD2|AT5G11880|AK-LYS1|ADT5|SHM2|CYSD2|GS2|SERAT1;1|PSP|ASB1|CARB|AT-IE|OTC,-3.2,hits
GO Biological Processes,19,GO:0043484,regulation of RNA splicing,19_GO:0050789 regulation of biological process,-5.1,3.7,5.6,18982,55,1407,15,1.1,0.27,820559|824518|824712|825359|828163|828754|829285|831141|835204|835279|836541|837433|837494|838997|840918,SCL30A|RS2Z32|SCL30|RS31|AT4G02840|AT4G26480|RSZ22|EMB3011|AT5G51300|RS41|SC35|SR30|AT1G09660|RSZ21|PTB3,-3.1,hits
GO Biological Processes,19,GO:0072350,tricarboxylic acid metabolic process,19_GO:0008152 metabolic process,-5.1,3.7,5.6,18982,55,1407,15,1.1,0.27,815120|816218|819042|820723|823938|825044|828586|828805|829679|830726|830819|831884|836378|836885|841765,ACO3|IDH2|ATCS|PPC3|SDH7|CSY2|AT4G24830|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|AT5G67490|PPC1,-3.1,hits
GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0008152 metabolic process,-5.1,2,4.9,18982,296,1407,44,3.1,0.46,817576|817938|819371|819377|819745|820559|821983|824230|824514|824518|824712|825359|825515|828163|828333|828754|829285|829822|831141|832834|834293|834443|834945|835204|835279|836456|836541|837228|837433|837494|837505|838690|838714|838948|838997|839314|839503|839526|840918|843963|844021|844055|844347|844433,U2B''|AT2G33730|U1A|AT2G47640|AT3G05760|SCL30A|HSP60|U1-70K|CP29|RS2Z32|SCL30|RS31|AT3G63400|AT4G02840|AT4G22380|AT4G26480|RSZ22|ATU2AF65A|EMB3011|emb1644|U2AF35B|CBP20|SAD1|AT5G51300|RS41|AT5G63370|SC35|AT1G07170|SR30|AT1G09660|U2A'|emb1507|LSM3A|CAF2|RSZ21|PRP39|MAC3A|LSM2|PTB3|SmD3|LSM3B|SKIP|SUS2|AT1G80930,-3.1,hits
GO Biological Processes,19,GO:0046907,intracellular transport,19_GO:0051179 localization,-5.1,1.6,4.7,18982,679,1407,82,5.8,0.62,814675|816245|816502|816627|816678|818152|818377|818583|818881|818966|819122|819128|819206|819256|819661|819687|819945|820001|820284|820345|820352|820600|820878|821008|821046|821216|821868|823530|824451|824477|824597|824728|825097|825488|825521|826741|827934|828531|828774|828875|829037|829183|829275|829697|830451|830501|831546|831638|832139|832368|832404|833459|833947|834264|834532|834706|835165|835565|835915|835973|837428|837448|837961|838106|838193|838792|839208|839401|839805|839807|840987|841235|841265|841539|841668|841704|841841|842138|842372|843634|844389|28721282,STL2P|AP19|SNF7.2|AT2G20930|AT2G21390|AT2G35795|AT2G37990|AT2G39960|PP5.2|AT2G43640|PVA12|GOS12|ATI1|OXA1L|AT3G05000|AT3G05230|PEX13|AT3G08530|AT3G11130|ATFP8|AT3G11780|RHD3|AT3G16310|NPSN13|AT3G17780|AT3G01340|ARFC1|AT3G44100|VSR1|LOS4|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|SNF7.1|AT4G30600|AT4G31480|AKR2|AT5G05670|SNX1|SYP21|EMB1241|AT5G20165|CDF1|MIA40|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|CLPC1|AT5G54750|AT5G58030|RANBP1|SRC2|IMPA-4|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AN|AT1G29310|ERD2|RAB18|AT1G48160|AT1G48440|AT1G51160|AT1G52380|AT1G52710|MVP1|AT1G57620|HAP13|VPS46.2|AT1G80500|AT5G60460,-3.1,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-5,1.6,4.6,18982,758,1407,89,6.3,0.65,814873|815822|816390|817180|817570|817738|817832|818231|818566|818937|818973|818978|819010|819326|819809|819845|819915|820499|820667|821049|821135|821147|821460|821977|822169|822396|822594|824015|824130|824465|824526|824612|824629|824702|824872|825145|825500|827006|827122|827381|828392|828564|828586|829034|829106|829220|829510|830139|830154|830159|830626|830758|830880|830912|831061|831169|831402|832326|832432|832736|832872|833535|834077|835006|835778|835849|836098|836183|836300|837168|837372|837888|837953|838204|838445|839103|839868|839890|839891|840076|841307|841699|842670|843098|843741|843830|843869|844002|844376,NRP1|AGT|AT2G18750|ARD3|EMB3147|AT2G31810|CB5-B|AT2G36580|P5CS1|BIO2|SSI2|OASB|COS1|SDR3|MEE32|ACLB-1|AT3G07270|SERAT2;2|NCED3|PYD1|DOX1|MS2|LOH2|AT3G23940|AOC3|CARA|UGD2|CSR1|BCAT3|AT3G52990|AT3G53580|AT3G54470|TSA1|CER10|CBL|OASC|HMT2|AT4G13720|ATARD2|ACX1|PYR4|PGI1|AT4G24830|HXK1|MTO2|FAD6|AGD2|MIPS1|CYP79B2|DHS1|Tudor1|AT5G08570|AT5G10160|PAS2|AT5G11880|AK-LYS1|UGD3|ADT5|LCB2|SHM2|CYSD2|GS2|PHB3|ACLB-2|SERAT1;1|GS1|AT5G59770|GPAT9|Tudor2|PDS1|FATB|AOC4|AT1G13930|AT1G16350|PSP|ASB1|CARB|NUDX25|PDH-E1 BETA|AT-IE|EMB1144|AT1G52670|AT1G63660|KCR1|ENO1|AT1G74910|OTC|OPR2|AT1G80360,-3,hits
GO Biological Processes,19,GO:0009066,aspartate family amino acid metabolic process,19_GO:0008152 metabolic process,-5,3.4,5.5,18982,63,1407,16,1.1,0.28,817180|817648|821147|824526|824872|825500|827122|829106|829330|829452|829510|831024|831061|831169|835598|844376,ARD3|ASP1|MS2|AT3G53580|CBL|HMT2|ATARD2|MTO2|ASP5|AT4G33150|AGD2|ASP3|AT5G11880|AK-LYS1|AT5G55070|AT1G80360,-3,hits
KEGG Pathway,24,ath00520,Amino sugar and nucleotide sugar metabolism,,-5,2.6,5.1,18982,131,1407,25,1.8,0.35,817426|819378|820243|821313|822105|822594|824280|825117|825285|825458|828564|829034|831402|831513|832130|832474|834829|836760|838368|838927|842124|842603|842622|843830|844193,UXS6|UXS4|ASD1|UGP1|QUA1|UGD2|MUR1|AT3G59480|GAUT1|AUD1|PGI1|HXK1|UGD3|RGP5|AT5G20080|CHIA|GAUT4|GMD1|GER2|PGM3|AT1G56680|NRS/ER|UGE3|AT1G74910|RHM1,-3,hits
KEGG Pathway,24,ko00520,Amino sugar and nucleotide sugar metabolism,,-5,2.6,5.1,18982,131,1407,25,1.8,0.35,817426|819378|820243|821313|822105|822594|824280|825117|825285|825458|828564|829034|831402|831513|832130|832474|834829|836760|838368|838927|842124|842603|842622|843830|844193,UXS6|UXS4|ASD1|UGP1|QUA1|UGD2|MUR1|AT3G59480|GAUT1|AUD1|PGI1|HXK1|UGD3|RGP5|AT5G20080|CHIA|GAUT4|GMD1|GER2|PGM3|AT1G56680|NRS/ER|UGE3|AT1G74910|RHM1,-3,hits
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-4.9,2.1,4.9,18982,236,1407,37,2.6,0.43,815903|816808|817149|817163|819945|820255|820642|821135|821163|822833|823668|823934|824347|825044|827381|829034|829310|829452|830154|831604|831935|832545|832736|832812|834169|835598|835934|836635|837168|837330|837733|838301|838850|842724|843947|844376|844385,ALDH6B2|PMDH1|GLDP2|AT2G26230|PEX13|GLY2|AT3G17940|DOX1|AT3G02360|ERD5|IVD|AT3G47800|ACX4|CSY2|ACX1|HXK1|AT4G31810|AT4G33150|CYP79B2|AT5G17380|GDH1|AT5G24760|SHM2|PNC2|AT5G41670|AT5G55070|TTL|ACX2|PDS1|AT1G08110|AT1G11860|AlaAT1|AT1G22440|AT1G64190|ECH2|AT1G80360|NHO1,-2.9,hits
GO Biological Processes,19,GO:0070972,protein localization to endoplasmic reticulum,19_GO:0051179 localization,-4.9,3.6,5.5,18982,57,1407,15,1.1,0.27,816655|818583|818966|819687|821046|829183|830034|830077|830451|834264|839805|839807|841235|841265|28721282,AT2G21190|AT2G39960|AT2G43640|AT3G05230|AT3G17780|AT4G30600|AT4G38790|ATRER1A|AT5G05670|AT5G42570|AT1G29310|ERD2|AT1G48160|AT1G48440|AT5G60460,-2.9,hits
KEGG Pathway,24,ko00010,Glycolysis / Gluconeogenesis,,-4.9,2.7,5.1,18982,117,1407,23,1.6,0.34,818024|818231|820606|820642|820951|820984|822181|823934|824465|828564|828696|829034|830758|832545|833655|835838|838689|838850|838927|839891|841221|842284|843741,AT2G34590|AT2G36580|AT3G13930|AT3G17940|LPD1|mtLPD2|LTA2|AT3G47800|AT3G52990|PGI1|AT4G25900|HXK1|AT5G08570|AT5G24760|ACS|AT5G57330|AT1G20950|AT1G22440|PGM3|PDH-E1 BETA|mtLPD1|E1 ALPHA|ENO1,-2.9,hits
KEGG Pathway,24,ath00010,Glycolysis / Gluconeogenesis,,-4.9,2.7,5.1,18982,117,1407,23,1.6,0.34,818024|818231|820606|820642|820951|820984|822181|823934|824465|828564|828696|829034|830758|832545|833655|835838|838689|838850|838927|839891|841221|842284|843741,AT2G34590|AT2G36580|AT3G13930|AT3G17940|LPD1|mtLPD2|LTA2|AT3G47800|AT3G52990|PGI1|AT4G25900|HXK1|AT5G08570|AT5G24760|ACS|AT5G57330|AT1G20950|AT1G22440|PGM3|PDH-E1 BETA|mtLPD1|E1 ALPHA|ENO1,-2.9,hits
GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-4.8,1.8,4.6,18982,462,1407,60,4.3,0.54,816197|817576|817767|817938|818091|819371|819377|819745|819864|820530|820559|820729|824230|824518|824712|825359|828163|828333|828660|828754|829285|829822|830626|831141|831742|832242|832834|834293|834443|834790|834945|835204|835279|835546|836300|836456|836487|836541|836620|837228|837433|837494|837505|838387|838495|838690|838714|838997|839314|839503|839526|840152|842968|843763|843900|843963|844021|844055|844347|844433,AT2G16940|U2B''|AT2G32070|AT2G33730|MORF6|U1A|AT2G47640|AT3G05760|MORF3|VCS|SCL30A|RIP1|U1-70K|RS2Z32|SCL30|RS31|AT4G02840|AT4G22380|AT4G25550|AT4G26480|RSZ22|ATU2AF65A|Tudor1|EMB3011|AT5G01160|LARP1a|emb1644|U2AF35B|CBP20|AT5G47430|SAD1|AT5G51300|RS41|AT5G54580|Tudor2|AT5G63370|SPT42|SC35|CDKC2|AT1G07170|SR30|AT1G09660|U2A'|AT1G18070|LSM1A|emb1507|LSM3A|RSZ21|PRP39|MAC3A|LSM2|AT1G32580|AT1G66500|GR-RBP5|XRN3|SmD3|LSM3B|SKIP|SUS2|AT1G80930,-2.8,hits
