_MEMBER_WS_c1_which_mclass____4___1_,_LogP_WS_c1_which_mclass____4___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.470800253242445,ko03040,M1,1,0,KEGG Pathway,24,Spliceosome,,-5.470800253242445,2.488702811841726,5.36689346903956,18982,191,1198,30,2.5041736227045077,0.4514366574699943,815840|817938|818459|820369|820730|822264|824686|824853|827272|828654|829285|829732|831541|831923|832577|832986|833711|834293|835279|836541|837248|837505|838027|838685|839081|839567|839657|840143|841576|841976,ABH1|AT2G33730|EMB2765|AT3G11960|AT3G15010|AT3G26560|SAP130a|UBA2A|PRL1|RS40|RSZ22|AT4G35785|DOT2|AT5G02530|RRC1|AT5G28740|ATSRL1|U2AF35B|RS41|SC35|MAC5A|U2A'|AT1G14650|AT1G20920|THO2|AT1G03140|ATU2AF35A|ESP3|Y14|SCL33,-2.871599712319616,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-4.611523444346924,GO:0008380,M1,1,0,GO Biological Processes,19,RNA splicing,19_GO:0008152 metabolic process,-4.611523444346924,2.0341221856246903,4.654068461072405,18982,296,1198,38,3.1719532554257097,0.5063322219039603,815840|816258|817252|817470|817938|818459|818519|820369|821800|821802|822178|822264|824390|824590|825515|827272|828654|828754|829285|831541|832713|832986|834293|835204|835279|836541|837494|837505|838027|838685|839371|839567|839657|840143|840918|841576|841976|844433,ABH1|IRE1A|SE|AT2G29210|AT2G33730|EMB2765|SAC3A|AT3G11960|PMH1|PMH2|AT3G25840|AT3G26560|AT3G52250|SUA|AT3G63400|PRL1|RS40|AT4G26480|RSZ22|DOT2|emb1138|AT5G28740|U2AF35B|AT5G51300|RS41|SC35|AT1G09660|U2A'|AT1G14650|AT1G20920|AT1G03910|AT1G03140|ATU2AF35A|ESP3|PTB3|Y14|SCL33|AT1G80930,-2.239566684927157,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-4.405038991577914,GO:0000380,M1,1,0,GO Biological Processes,19,"alternative mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-4.405038991577914,3.8803447923409764,5.239695263898063,18982,49,1198,12,1.001669449081803,0.2877052192338907,817252|818519|822178|828654|828754|829285|835204|835279|836541|837494|839567|841576,SE|SAC3A|AT3G25840|RS40|AT4G26480|RSZ22|AT5G51300|RS41|SC35|AT1G09660|AT1G03140|Y14,-2.106868446319066,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-4.160450941022314,GO:0000375,M1,1,0,GO Biological Processes,19,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-4.160450941022314,2.0779988505432554,4.398704853046935,18982,244,1198,32,2.671118530884808,0.4658424243696662,815840|817252|817938|818459|818519|820369|821800|821802|822178|822264|824590|827272|828654|828754|829285|831541|832713|832986|834293|835204|835279|836541|837494|837505|838027|838685|839371|839567|839657|841576|841976|844433,ABH1|SE|AT2G33730|EMB2765|SAC3A|AT3G11960|PMH1|PMH2|AT3G25840|AT3G26560|SUA|PRL1|RS40|AT4G26480|RSZ22|DOT2|emb1138|AT5G28740|U2AF35B|AT5G51300|RS41|SC35|AT1G09660|U2A'|AT1G14650|AT1G20920|AT1G03910|AT1G03140|ATU2AF35A|Y14|SCL33|AT1G80930,-1.8886093344858152,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-4.160450941022314,GO:0000377,M1,1,0,GO Biological Processes,19,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-4.160450941022314,2.0779988505432554,4.398704853046935,18982,244,1198,32,2.671118530884808,0.4658424243696662,815840|817252|817938|818459|818519|820369|821800|821802|822178|822264|824590|827272|828654|828754|829285|831541|832713|832986|834293|835204|835279|836541|837494|837505|838027|838685|839371|839567|839657|841576|841976|844433,ABH1|SE|AT2G33730|EMB2765|SAC3A|AT3G11960|PMH1|PMH2|AT3G25840|AT3G26560|SUA|PRL1|RS40|AT4G26480|RSZ22|DOT2|emb1138|AT5G28740|U2AF35B|AT5G51300|RS41|SC35|AT1G09660|U2A'|AT1G14650|AT1G20920|AT1G03910|AT1G03140|ATU2AF35A|Y14|SCL33|AT1G80930,-1.8886093344858152,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-4.144912986219162,GO:0016071,M1,1,0,GO Biological Processes,19,mRNA metabolic process,19_GO:0008152 metabolic process,-4.144912986219162,1.749094811699152,4.23068328354427,18982,462,1198,51,4.257095158597663,0.583286023205414,815269|815840|816197|817252|817470|817938|818459|818511|818519|819170|819736|820064|820369|822178|822264|824590|824853|827272|828132|828576|828654|828754|829285|831541|831597|832285|832379|832986|833577|834293|834382|834790|835204|835279|835632|836541|836620|837494|837505|838027|838685|839081|839109|839371|839567|839574|839657|841576|841976|844250|844433,HEN2|ABH1|AT2G16940|SE|AT2G29210|AT2G33730|EMB2765|AT2G39260|SAC3A|AT2G45620|EMB2016|AT3G09100|AT3G11960|AT3G25840|AT3G26560|SUA|UBA2A|PRL1|AT4G02940|FC2|RS40|AT4G26480|RSZ22|DOT2|ESP4|CAF1b|HUA2|AT5G28740|AT5G35910|U2AF35B|AT5G43620|AT5G47430|AT5G51300|RS41|EDM2|SC35|CDKC2|AT1G09660|U2A'|AT1G14650|AT1G20920|THO2|AT1G25260|AT1G03910|AT1G03140|DCL1|ATU2AF35A|Y14|SCL33|AT1G79090|AT1G80930,-1.8856605069906835,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-3.8679185193997596,GO:0000398,M1,1,0,GO Biological Processes,19,"mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.8679185193997596,2.0886249810289876,4.215249634051581,18982,220,1198,29,2.4207011686143574,0.4440389095376586,815840|817252|817938|818459|818519|820369|822178|822264|824590|827272|828654|828754|829285|831541|832986|834293|835204|835279|836541|837494|837505|838027|838685|839371|839567|839657|841576|841976|844433,ABH1|SE|AT2G33730|EMB2765|SAC3A|AT3G11960|AT3G25840|AT3G26560|SUA|PRL1|RS40|AT4G26480|RSZ22|DOT2|AT5G28740|U2AF35B|AT5G51300|RS41|SC35|AT1G09660|U2A'|AT1G14650|AT1G20920|AT1G03910|AT1G03140|ATU2AF35A|Y14|SCL33|AT1G80930,-1.6481595749838576,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-3.25746933393476,GO:0043484,M1,1,0,GO Biological Processes,19,regulation of RNA splicing,19_GO:0050789 regulation of biological process,-3.25746933393476,3.168948247078464,4.180833496819627,18982,55,1198,11,0.9181969949916527,0.27557287995781027,817252|824590|828654|828754|829285|835204|835279|836541|837494|840918|841576,SE|SUA|RS40|AT4G26480|RSZ22|AT5G51300|RS41|SC35|AT1G09660|PTB3|Y14,-1.2802983292277421,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-3.1485588559851907,GO:0000381,M1,1,0,GO Biological Processes,19,"regulation of alternative mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-3.1485588559851907,3.565066777963272,4.214916584756532,18982,40,1198,9,0.7512520868113522,0.24947495614236395,817252|828654|828754|829285|835204|835279|836541|837494|841576,SE|RS40|AT4G26480|RSZ22|AT5G51300|RS41|SC35|AT1G09660|Y14,-1.226051924687228,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-2.6912069290301286,GO:0048024,M1,1,0,GO Biological Processes,19,"regulation of mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-2.6912069290301286,3.1000580677941496,3.7011724903991934,18982,46,1198,9,0.7512520868113522,0.24947495614236395,817252|828654|828754|829285|835204|835279|836541|837494|841576,SE|RS40|AT4G26480|RSZ22|AT5G51300|RS41|SC35|AT1G09660|Y14,-0.9557146347928661,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-2.619283733505056,GO:0050684,M1,1,0,GO Biological Processes,19,regulation of mRNA processing,19_GO:0050789 regulation of biological process,-2.619283733505056,2.8294180777486284,3.5583674322666305,18982,56,1198,10,0.8347245409015025,0.26285908586955764,817252|828654|828754|829285|835204|835279|835632|836541|837494|841576,SE|RS40|AT4G26480|RSZ22|AT5G51300|RS41|EDM2|SC35|AT1G09660|Y14,-0.9150905580717209,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-2.0180860959889917,GO:1903311,M1,1,0,GO Biological Processes,19,regulation of mRNA metabolic process,19_GO:0050789 regulation of biological process,-2.0180860959889917,2.2345147896066093,2.8355673888238107,18982,78,1198,11,0.9181969949916527,0.27557287995781027,817252|824853|828654|828754|829285|835204|835279|835632|836541|837494|841576,SE|UBA2A|RS40|AT4G26480|RSZ22|AT5G51300|RS41|EDM2|SC35|AT1G09660|Y14,-0.5595153494684173,0,4,0,0,-5.624671228270232,3.8803447923409764,
1,-5.410077022975623,GO:0006913,M1,1,0,GO Biological Processes,19,nucleocytoplasmic transport,19_GO:0051179 localization,-5.410077022975623,3.052656568286594,5.578048692783148,18982,109,1198,21,1.7529215358931554,0.37915138932266457,814908|818760|818881|819263|820048|820234|820878|820997|824728|825488|827472|829427|830031|830499|838050|839081|839517|839690|843032|844407|3768764,NMD3|AT2G41620|PP5.2|AT2G46520|AT3G08960|NUP1|AT3G16310|AT3G17340|eIF6A|RANGAP1|MOS6|AT4G32910|AT4G38760|AT5G06120|NUP155|THO2|IMPA-6|NTF2B|AT1G67120|SAR3|AT3G08943,-2.8620290045001755,0,5,1,1,-5.410077022975623,4.038855609021573,
1,-5.410077022975623,GO:0051169,M1,1,0,GO Biological Processes,19,nuclear transport,19_GO:0051179 localization,-5.410077022975623,3.052656568286594,5.578048692783148,18982,109,1198,21,1.7529215358931554,0.37915138932266457,814908|818760|818881|819263|820048|820234|820878|820997|824728|825488|827472|829427|830031|830499|838050|839081|839517|839690|843032|844407|3768764,NMD3|AT2G41620|PP5.2|AT2G46520|AT3G08960|NUP1|AT3G16310|AT3G17340|eIF6A|RANGAP1|MOS6|AT4G32910|AT4G38760|AT5G06120|NUP155|THO2|IMPA-6|NTF2B|AT1G67120|SAR3|AT3G08943,-2.8620290045001755,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-4.927879027551371,GO:0006606,M1,1,0,GO Biological Processes,19,protein import into nucleus,19_GO:0051179 localization,-4.927879027551371,4.038855609021573,5.640032469092762,18982,51,1198,13,1.0851419031719534,0.2993268147739484,818760|819263|820048|820878|820997|825488|827472|829427|830031|838050|839517|839690|3768764,AT2G41620|AT2G46520|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|NUP155|IMPA-6|NTF2B|AT3G08943,-2.425588499636598,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-4.782210768335912,GO:0034504,M1,1,0,GO Biological Processes,19,protein localization to nucleus,19_GO:0051179 localization,-4.782210768335912,3.6971062882582078,5.430794837208783,18982,60,1198,14,1.1686143572621035,0.3104950221390534,818760|819263|820048|820878|820997|825488|827472|829427|830031|830381|838050|839517|839690|3768764,AT2G41620|AT2G46520|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|SUN1|NUP155|IMPA-6|NTF2B|AT3G08943,-2.3011095394910774,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-4.665143633407612,ath03013,M1,1,0,KEGG Pathway,24,RNA transport,,-4.665143633407612,2.437652497752665,4.872383642851279,18982,169,1198,26,2.1702838063439067,0.42098367282263116,814908|815840|817470|817556|818511|818760|820803|820878|821216|825488|827529|828791|829427|830031|831923|831929|831959|833725|834046|835609|838050|839081|841576|844119|844407|3768764,NMD3|ABH1|AT2G29210|AT2G30050|AT2G39260|AT2G41620|AT3G15610|AT3G16310|AT3G01340|RANGAP1|EIF4E|SUMO1|AT4G32910|AT4G38760|AT5G02530|NCBP|PIR121|AT5G37475|EMB3012|SUMO2|NUP155|THO2|Y14|AT1G77840|SAR3|AT3G08943,-2.2597631185008957,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-4.665143633407612,ko03013,M1,1,0,KEGG Pathway,24,RNA transport,,-4.665143633407612,2.437652497752665,4.872383642851279,18982,169,1198,26,2.1702838063439067,0.42098367282263116,814908|815840|817470|817556|818511|818760|820803|820878|821216|825488|827529|828791|829427|830031|831923|831929|831959|833725|834046|835609|838050|839081|841576|844119|844407|3768764,NMD3|ABH1|AT2G29210|AT2G30050|AT2G39260|AT2G41620|AT3G15610|AT3G16310|AT3G01340|RANGAP1|EIF4E|SUMO1|AT4G32910|AT4G38760|AT5G02530|NCBP|PIR121|AT5G37475|EMB3012|SUMO2|NUP155|THO2|Y14|AT1G77840|SAR3|AT3G08943,-2.2597631185008957,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-4.637983754966166,GO:0051170,M1,1,0,GO Biological Processes,19,import into nucleus,19_GO:0051179 localization,-4.637983754966166,3.814474741853707,5.3754533905437425,18982,54,1198,13,1.0851419031719534,0.2993268147739484,818760|819263|820048|820878|820997|825488|827472|829427|830031|838050|839517|839690|3768764,AT2G41620|AT2G46520|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|NUP155|IMPA-6|NTF2B|AT3G08943,-2.24963657935823,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-3.3131462849694073,GO:0017038,M1,1,0,GO Biological Processes,19,protein import,19_GO:0051179 localization,-3.3131462849694073,2.218263772954925,3.887872064840165,18982,150,1198,21,1.7529215358931554,0.37915138932266457,817429|818760|819263|819589|819945|820048|820878|820997|825488|827472|829427|830031|830369|832327|835728|836325|838050|839517|839690|844294|3768764,ALB3|AT2G41620|AT2G46520|emb2458|PEX13|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|AT5G01590|emb1211|PEX5|OXA1|NUP155|IMPA-6|NTF2B|FTSH12|AT3G08943,-1.3227391180335089,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-3.004496189663494,GO:0006403,M1,1,0,GO Biological Processes,19,RNA localization,19_GO:0051179 localization,-3.004496189663494,2.6750861825987036,3.8226752680036733,18982,77,1198,13,1.0851419031719534,0.2993268147739484,814908|815840|818760|820234|824728|829427|830031|833577|838050|839081|839567|843032|844407,NMD3|ABH1|AT2G41620|NUP1|eIF6A|AT4G32910|AT4G38760|AT5G35910|NUP155|THO2|AT1G03140|AT1G67120|SAR3,-1.1577273849620031,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.989248462810272,GO:0051168,M1,1,0,GO Biological Processes,19,nuclear export,19_GO:0051179 localization,-2.989248462810272,2.7961308062457033,3.8510038648808544,18982,68,1198,12,1.001669449081803,0.2877052192338907,814908|818760|819263|820234|824728|829427|830031|830499|838050|839081|843032|844407,NMD3|AT2G41620|AT2G46520|NUP1|eIF6A|AT4G32910|AT4G38760|AT5G06120|NUP155|THO2|AT1G67120|SAR3,-1.1544108877854529,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.890395045414869,GO:0015931,M1,1,0,GO Biological Processes,19,nucleobase-containing compound transport,19_GO:0051179 localization,-2.890395045414869,2.263534462198903,3.58862781237108,18982,119,1198,17,1.4190317195325544,0.3417151096119032,814908|815840|818584|818760|820234|824728|829375|829427|830031|830144|831193|837159|837998|838050|839081|843032|844407,NMD3|ABH1|PXN|AT2G41620|NUP1|eIF6A|SHS1|AT4G32910|AT4G38760|ABCD1|AAC2|AT1G06470|UTR3|NUP155|THO2|AT1G67120|SAR3,-1.087074521836115,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.502841866484933,GO:0006611,M1,1,0,GO Biological Processes,19,protein export from nucleus,19_GO:0051179 localization,-2.502841866484933,2.731851937136607,3.428400230123294,18982,58,1198,10,0.8347245409015025,0.26285908586955764,814908|818760|819263|820234|824728|829427|830499|839081|843032|844407,NMD3|AT2G41620|AT2G46520|NUP1|eIF6A|AT4G32910|AT5G06120|THO2|AT1G67120|SAR3,-0.8392908185932105,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.47511822324572,GO:0050657,M1,1,0,GO Biological Processes,19,nucleic acid transport,19_GO:0051179 localization,-2.47511822324572,2.563119905725228,3.3514155969532413,18982,68,1198,11,0.9181969949916527,0.27557287995781027,814908|815840|818760|820234|824728|829427|830031|838050|839081|843032|844407,NMD3|ABH1|AT2G41620|NUP1|eIF6A|AT4G32910|AT4G38760|NUP155|THO2|AT1G67120|SAR3,-0.8262681883287661,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.47511822324572,GO:0050658,M1,1,0,GO Biological Processes,19,RNA transport,19_GO:0051179 localization,-2.47511822324572,2.563119905725228,3.3514155969532413,18982,68,1198,11,0.9181969949916527,0.27557287995781027,814908|815840|818760|820234|824728|829427|830031|838050|839081|843032|844407,NMD3|ABH1|AT2G41620|NUP1|eIF6A|AT4G32910|AT4G38760|NUP155|THO2|AT1G67120|SAR3,-0.8262681883287661,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.47511822324572,GO:0051236,M1,1,0,GO Biological Processes,19,establishment of RNA localization,19_GO:0051179 localization,-2.47511822324572,2.563119905725228,3.3514155969532413,18982,68,1198,11,0.9181969949916527,0.27557287995781027,814908|815840|818760|820234|824728|829427|830031|838050|839081|843032|844407,NMD3|ABH1|AT2G41620|NUP1|eIF6A|AT4G32910|AT4G38760|NUP155|THO2|AT1G67120|SAR3,-0.8262681883287661,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-2.188119101593952,GO:0006405,M1,1,0,GO Biological Processes,19,RNA export from nucleus,19_GO:0051179 localization,-2.188119101593952,2.47574081803005,3.069274243660309,18982,64,1198,10,0.8347245409015025,0.26285908586955764,814908|818760|820234|824728|829427|830031|838050|839081|843032|844407,NMD3|AT2G41620|NUP1|eIF6A|AT4G32910|AT4G38760|NUP155|THO2|AT1G67120|SAR3,-0.6770546493716738,0,5,0,0,-5.410077022975623,4.038855609021573,
1,-5.071388212802324,GO:0006896,M1,1,0,GO Biological Processes,19,Golgi to vacuole transport,19_GO:0051179 localization,-5.071388212802324,5.94177796327212,6.2873236739710405,18982,24,1198,9,0.7512520868113522,0.24947495614236395,818086|821008|827690|828557|830501|831546|839001|839208|843468,NPSN11|NPSN13|VPS54|AT4G24550|SNX1|SYP21|GAMMA-ADAPTIN 1|VTI1B|POK,-2.546821290176399,0,6,1,1,-5.071388212802324,6.3378964941569285,
1,-3.8439050666366827,GO:0006892,M1,1,0,GO Biological Processes,19,post-Golgi vesicle-mediated transport,19_GO:0051179 localization,-3.8439050666366827,3.96118530884808,4.865818377918221,18982,40,1198,10,0.8347245409015025,0.26285908586955764,818086|821008|827690|828557|830501|831546|838713|839001|839208|843468,NPSN11|NPSN13|VPS54|AT4G24550|SNX1|SYP21|SEC5B|GAMMA-ADAPTIN 1|VTI1B|POK,-1.645943314896407,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-3.5126683149320375,GO:0016482,M1,1,0,GO Biological Processes,19,cytosolic transport,19_GO:0051179 localization,-3.5126683149320375,3.96118530884808,4.6156333083849,18982,36,1198,9,0.7512520868113522,0.24947495614236395,816289|818086|819206|821008|827690|828557|835532|839208|843468,VPS35A|NPSN11|ATI1|NPSN13|VPS54|AT4G24550|CLUB|VTI1B|POK,-1.4809817978564679,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.989248462810272,GO:0016197,M1,1,0,GO Biological Processes,19,endosomal transport,19_GO:0051179 localization,-2.989248462810272,2.7961308062457033,3.8510038648808544,18982,68,1198,12,1.001669449081803,0.2877052192338907,816289|816502|818086|818380|821008|827690|829037|835532|839208|840608|843468|843634,VPS35A|SNF7.2|NPSN11|VCL1|NPSN13|VPS54|SNF7.1|CLUB|VTI1B|AT1G36980|POK|VPS46.2,-1.1544108877854529,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.655810122867748,GO:0042147,M1,1,0,GO Biological Processes,19,"retrograde transport, endosome to Golgi",19_GO:0051179 localization,-2.655810122867748,3.6971062882582078,3.8371112756165453,18982,30,1198,7,0.5843071786310517,0.22020119610187328,816289|818086|821008|827690|835532|839208|843468,VPS35A|NPSN11|NPSN13|VPS54|CLUB|VTI1B|POK,-0.9316708453366189,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.613171400395061,GO:0048280,M1,1,0,GO Biological Processes,19,vesicle fusion with Golgi apparatus,19_GO:0051179 localization,-2.613171400395061,6.3378964941569285,4.382145759415757,18982,10,1198,4,0.333889816360601,0.16666596912467194,818086|821008|822375|839208,NPSN11|NPSN13|GC6|VTI1B,-0.9136545977722638,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.4400831512625376,GO:0006623,M1,1,0,GO Biological Processes,19,protein targeting to vacuole,19_GO:0051179 localization,-2.4400831512625376,3.091656826418014,3.4797988270076603,18982,41,1198,8,0.667779632721202,0.23530613320184934,818086|819206|821008|827757|830501|831546|839208|2745988,NPSN11|ATI1|NPSN13|VSR7|SNX1|SYP21|VTI1B|AT5G18525,-0.8201771729395075,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.0125878547130087,GO:0072665,M1,1,0,GO Biological Processes,19,protein localization to vacuole,19_GO:0051179 localization,-2.0125878547130087,2.6407902058987203,2.9541035604310997,18982,48,1198,8,0.667779632721202,0.23530613320184934,818086|819206|821008|827757|830501|831546|839208|2745988,NPSN11|ATI1|NPSN13|VSR7|SNX1|SYP21|VTI1B|AT5G18525,-0.5595153494684173,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-2.0125878547130087,GO:0072666,M1,1,0,GO Biological Processes,19,establishment of protein localization to vacuole,19_GO:0051179 localization,-2.0125878547130087,2.6407902058987203,2.9541035604310997,18982,48,1198,8,0.667779632721202,0.23530613320184934,818086|819206|821008|827757|830501|831546|839208|2745988,NPSN11|ATI1|NPSN13|VSR7|SNX1|SYP21|VTI1B|AT5G18525,-0.5595153494684173,0,6,0,0,-5.071388212802324,6.3378964941569285,
1,-4.730042103559538,GO:0002376,M1,1,0,GO Biological Processes,19,immune system process,19_GO:0002376 immune system process,-4.730042103559538,1.8407330364578776,4.625658885528869,18982,439,1198,51,4.257095158597663,0.583286023205414,814753|816258|817923|818973|818982|819056|819613|819634|819684|820429|821453|824149|824259|824408|824410|824657|825298|825831|826470|826884|827272|827998|828219|828381|829257|829308|829510|829993|830463|831547|832801|833523|833534|834768|837365|837504|839551|839574|839602|839808|841327|841427|841591|841792|841996|843639|844066|844250|844407|844423|2745988,PSKR1|IRE1A|LYK5|SSI2|MPK6|PEN2|AHL19|SWP|ATL6|HCHIB|ATG2|ARLA1C|ZAR1|PAD4|PUB22|PMR6|AT3G61260|SFR6|CRY1|NUDT7|PRL1|LIF2|BZO2H1|AT4G22820|PBA1|WRKY18|AGD2|LAZ1|RPN8A|BPA1|CNI1|AT5G35580|LSP1|ERF2|CRT3|AT1G09750|AT1G04300|DCL1|GSTU13|PUB17|SCD1|TOR|MKK4|MAP3KA|CPN60B|PEPR1|EFS|AT1G79090|SAR3|WRKY40|AT5G18525,-2.26914426080299,0,7,1,1,-4.730042103559538,2.330109005204753,
1,-3.5783077742940863,GO:0080134,M1,1,0,GO Biological Processes,19,regulation of response to stress,19_GO:0050789 regulation of biological process,-3.5783077742940863,1.7342502844708012,3.861957800424616,18982,402,1198,44,3.672787979966611,0.5434305075812469,814753|816394|818982|819613|819878|821005|822420|823706|823916|824143|824408|824897|825831|826470|826869|826884|827071|827272|827510|827998|829257|829308|830863|831392|831547|831980|833534|833963|834768|835660|836618|836753|837576|838310|838448|841327|841427|841792|843577|843834|844066|844273|844407|844423,PSKR1|PHYB|MPK6|AHL19|PRMT4B|AT3G17410|KLCR2|MPK3|TCP14|AT3G49810|PAD4|INO80|SFR6|CRY1|CPR1|NUDT7|AT4G14300|PRL1|PYR1|LIF2|PBA1|WRKY18|AT5G10010|AT5G15400|BPA1|CHR17|LSP1|AT5G39670|ERF2|AT5G55660|ATH13|CPK28|ERD9|JAZ5|IBS1|SCD1|TOR|MAP3KA|JAZ6|TIFY10B|EFS|EMB1135|SAR3|WRKY40,-1.515349940209576,0,7,0,0,-4.730042103559538,2.330109005204753,
1,-3.4648411474700014,GO:0002682,M1,1,0,GO Biological Processes,19,regulation of immune system process,19_GO:0002376 immune system process,-3.4648411474700014,2.330109005204753,4.040362422882018,18982,136,1198,20,1.669449081803005,0.3701710202866685,818982|819613|824259|825831|826470|826884|827272|827998|829257|829308|831547|833523|833534|834768|841327|841427|841792|844066|844407|844423,MPK6|AHL19|ZAR1|SFR6|CRY1|NUDT7|PRL1|LIF2|PBA1|WRKY18|BPA1|AT5G35580|LSP1|ERF2|SCD1|TOR|MAP3KA|EFS|SAR3|WRKY40,-1.4468504589020144,0,7,0,0,-4.730042103559538,2.330109005204753,
1,-3.3908234978379994,GO:0006955,M1,1,0,GO Biological Processes,19,immune response,19_GO:0002376 immune system process,-3.3908234978379994,1.7118690279443962,3.725162860565715,18982,398,1198,43,3.5893155258764606,0.5374523829848405,814753|816258|817923|818982|819056|819613|819634|819684|820429|821453|824259|824408|824657|825831|826470|826884|827272|827998|828219|828381|829257|829510|829993|830463|831547|832801|833523|834768|837365|837504|839551|839574|839602|839808|841327|841591|841792|841996|843639|844066|844250|844407|2745988,PSKR1|IRE1A|LYK5|MPK6|PEN2|AHL19|SWP|ATL6|HCHIB|ATG2|ZAR1|PAD4|PMR6|SFR6|CRY1|NUDT7|PRL1|LIF2|BZO2H1|AT4G22820|PBA1|AGD2|LAZ1|RPN8A|BPA1|CNI1|AT5G35580|ERF2|CRT3|AT1G09750|AT1G04300|DCL1|GSTU13|PUB17|SCD1|MKK4|MAP3KA|CPN60B|PEPR1|EFS|AT1G79090|SAR3|AT5G18525,-1.3936829482431325,0,7,0,0,-4.730042103559538,2.330109005204753,
1,-3.203671343372908,GO:0045087,M1,1,0,GO Biological Processes,19,innate immune response,19_GO:0002376 immune system process,-3.203671343372908,1.7006135880918458,3.5902690407473044,18982,382,1198,41,3.4223706176961604,0.5252588527331827,814753|816258|817923|818982|819056|819613|819634|819684|820429|821453|824408|824657|825831|826470|826884|827272|827998|828219|828381|829257|829510|829993|830463|831547|832801|834768|837365|837504|839551|839574|839602|839808|841327|841591|841792|841996|843639|844066|844250|844407|2745988,PSKR1|IRE1A|LYK5|MPK6|PEN2|AHL19|SWP|ATL6|HCHIB|ATG2|PAD4|PMR6|SFR6|CRY1|NUDT7|PRL1|LIF2|BZO2H1|AT4G22820|PBA1|AGD2|LAZ1|RPN8A|BPA1|CNI1|ERF2|CRT3|AT1G09750|AT1G04300|DCL1|GSTU13|PUB17|SCD1|MKK4|MAP3KA|CPN60B|PEPR1|EFS|AT1G79090|SAR3|AT5G18525,-1.2580511261321343,0,7,0,0,-4.730042103559538,2.330109005204753,
